farm_id,theta_deg,L_geo,L_energy
3,340.0,0.2541112391438727,0.15699798365815365
3,345.0,0.3062475520308229,0.19264616915078914
3,350.0,0.3734604616885513,0.2418095798355291
3,355.0,0.44976908978025265,0.2981837064909588
4,0.0,0.30130477020747914,0.20486745284246177
4,5.0,0.30347723689734574,0.20648036825537397
4,10.0,0.30029822681588736,0.20492529975566576
4,15.0,0.2919775932621558,0.19849151838858559
4,20.0,0.28825248922186275,0.19619004738025536
4,25.0,0.2886679665335605,0.19647741080742698
4,30.0,0.2750913087130089,0.18644621551174578
4,35.0,0.28045859877001833,0.19074739968163412
4,40.0,0.2722963170411742,0.18499779343462275
4,45.0,0.25880055924957124,0.17511830953477947
4,50.0,0.2580604262880154,0.17507653060263417
4,55.0,0.2435819544298703,0.1647543530300123
4,60.0,0.2323520996934042,0.15697673219484776
4,65.0,0.23484598106324928,0.1583743237493258
4,70.0,0.26035855953954146,0.17614555160777523
4,75.0,0.3257195157378805,0.22409177571109284
4,80.0,0.4111416996702636,0.28974222885382617
4,85.0,0.5133646407141572,0.3712625965470422
4,90.0,0.565335780827455,0.4120735501718128
4,95.0,0.5448966316862575,0.3923293567320473
4,100.0,0.47729006331610857,0.3382792595645473
4,105.0,0.4316260007116547,0.3058022428533689
4,110.0,0.3894058750720105,0.2775260561142865
4,115.0,0.3769721344234732,0.2693929007835154
4,120.0,0.3514837404818698,0.2481068837889029
4,125.0,0.3184689128326398,0.2217392219206411
4,130.0,0.28330260279895525,0.19400100716461566
4,135.0,0.26381163300598953,0.1791881047188385
4,140.0,0.2627354260645528,0.1778265386193132
4,145.0,0.26266256524374176,0.17777673665833937
4,150.0,0.2644803912843414,0.1791778570971141
4,155.0,0.26948245529860915,0.18262474917970195
4,160.0,0.27582903256045244,0.18710390694045143
4,165.0,0.29503016838417884,0.20123340360755493
4,170.0,0.28983866222821997,0.19720544699423692
4,175.0,0.2903510558153325,0.1973051978995216
4,180.0,0.3006024321779641,0.20466571504492181
4,185.0,0.30321926234604146,0.20648814359565404
4,190.0,0.30611019659224015,0.20891826379950118
4,195.0,0.2911225921568985,0.19822239092263771
4,200.0,0.29231972254757144,0.19910810783580324
4,205.0,0.2910063416615849,0.19831056823485294
4,210.0,0.27348788032764015,0.18558249722799414
4,215.0,0.28558298665177384,0.19437962321684898
4,220.0,0.27979728994514874,0.19011690574323759
4,225.0,0.2611987406519588,0.17689813125897869
4,230.0,0.2638472318829771,0.1788462230824921
4,235.0,0.25033979638287596,0.16906864119317566
4,240.0,0.23678031869979432,0.15977253925718737
4,245.0,0.23515921348940583,0.15863199551924612
4,250.0,0.25452257857446636,0.17246777604281138
4,255.0,0.3213188814944137,0.22110773654199667
4,260.0,0.40632505382104733,0.286647532124807
4,265.0,0.5064688737711754,0.3668530884532757
4,270.0,0.5503488356431672,0.40186995788646107
4,275.0,0.5269775934096835,0.3805444535427257
4,280.0,0.4746178667924721,0.3366294211477292
4,285.0,0.4378386852960595,0.3101773011414285
4,290.0,0.39884165915333103,0.2838907248913717
