farm_id,theta_deg,rose_probability,best_rotation_direction_contribution_kw
159,20.0,0.0017340512914118828,1.6876284298720254
159,25.0,0.0011864561467554988,1.3174034262246366
159,30.0,0.0020078488637400747,2.7810055135073606
159,35.0,0.0012777220041982295,1.8799579501543773
159,40.0,0.0020991147211828053,2.5830027593339335
159,45.0,0.00273797572328192,3.3693037677296456
159,50.0,0.0035593684402664963,5.198472341544092
159,55.0,0.00675367345076207,12.554677066694166
159,60.0,0.011864561467554987,27.604777152842402
159,65.0,0.024459249794651822,68.8281915916841
159,70.0,0.047823309299990874,155.04966775892825
159,75.0,0.0675367345076207,236.18877018425806
159,80.0,0.07146116637765812,250.37032211607914
159,85.0,0.06452496121201058,226.0687327408275
159,90.0,0.04417267500228165,154.7627533897603
159,95.0,0.03276444282194031,107.76513303937698
159,100.0,0.02546317422652186,66.17425702060201
159,105.0,0.019622159350187095,32.36301624860434
159,110.0,0.016336588482248792,11.401337619239538
159,115.0,0.012868485899425025,-3.447585332334344
159,120.0,0.010860637035684951,-11.984263579419718
159,125.0,0.010495573605914028,-17.83263925453165
159,130.0,0.008670256457059414,-23.386553622774553
159,135.0,0.007575066167746646,-22.902752375299606
159,140.0,0.007027471023090262,-25.19662510961165
159,145.0,0.006662407593319339,-27.08288183853242
159,150.0,0.0071187368805329925,-26.884468134372458
159,155.0,0.004837090444464726,-21.47922736044525
159,160.0,0.004015697727480149,-19.104359146800707
159,165.0,0.004198229442365611,-19.499920370810585
159,170.0,0.004563292872136534,-18.152879638032243
159,175.0,0.005019622159350187,-14.711420657132846
159,180.0,0.004837090444464726,-9.29729256590754
159,185.0,0.003833166012594688,-2.7326801240520058
159,190.0,0.005658483161449302,0.48012397291614706
159,195.0,0.005110888016792918,4.859553437502833
159,200.0,0.0052021538742356484,8.022340404125847
159,205.0,0.0059322807337774935,11.291031539312495
159,210.0,0.007940129597517569,14.542293970038036
159,215.0,0.009856712603814913,14.532948574893911
159,220.0,0.012959751756867756,15.947234427192113
159,225.0,0.01642785433969152,20.215822606377873
159,230.0,0.023272793647896323,33.99001146394223
159,235.0,0.026284566943506435,48.86144588118821
159,240.0,0.03431596239846673,79.84150930360572
159,245.0,0.03632381126220681,102.21500094585913
159,250.0,0.04499406771926622,145.87688207090005
159,255.0,0.04298621885552615,150.33096048214267
159,260.0,0.03942685041525965,138.13535013300918
159,265.0,0.03349456968148216,117.3510960620703
159,270.0,0.024824313224422745,86.97410934300578
159,275.0,0.02016975449484348,66.34009582646881
159,280.0,0.012320890754768641,32.01980178416227
159,285.0,0.00821392716984576,13.54730912732275
159,290.0,0.005658483161449302,3.9538058083589984
159,295.0,0.002829241580724651,-0.7269101320374228
159,300.0,0.0035593684402664963,-3.8056663024143464
159,305.0,0.002555444008396459,-3.705185503096877
159,310.0,0.002281646436068267,-4.158938152648642
159,315.0,0.0015515195765264216,-3.382577916774058
159,320.0,0.0017340512914118828,-5.24978247384661
159,325.0,0.0006388610020991147,-2.6161773137919555
159,330.0,0.0010951902893127682,-5.184586327857281
159,335.0,0.0015515195765264216,-8.06652124631803
159,340.0,0.0010039244318700374,-5.460215706870152
159,345.0,0.0009126585744273067,-4.833014174577204
159,350.0,0.00136898786164096,-5.710375165975322
159,355.0,0.0017340512914118828,-4.106452624843996
