farm_id,theta_deg,state,upstream_turbine_index,downstream_turbine_index,upstream_alongwind_D,upstream_crosswind_D,downstream_alongwind_D,downstream_crosswind_D,pair_velocity_deficit_pct
2,140.0,bad,35,36,3.8851454254157147,-69.61917882254298,12.283623827896786,-69.80582110598297,17.254369229069162
2,140.0,bad,473,37,-29.75604564057376,-76.32145549661205,-3.8922475381107944,-75.29403446525222,4.540987851373933
2,140.0,bad,471,38,-21.512219324174247,-83.1477610232276,-1.1867771605633948,-81.98173831987705,5.65682563958911
2,140.0,bad,53,40,65.89665148207331,19.62667234364657,69.84559994230779,18.62909300231455,3.3752982902036854
2,140.0,bad,55,40,47.6349171102713,17.87751568682973,69.84559994230779,18.62909300231455,5.6294120574537665
2,140.0,bad,56,40,53.90670800624942,17.910632397806364,69.84559994230779,18.62909300231455,8.680806232538936
2,140.0,bad,68,40,62.731347231389535,18.653191665023957,69.84559994230779,18.62909300231455,19.941004013090627
2,140.0,bad,69,40,58.55048745471619,18.970932000739143,69.84559994230779,18.62909300231455,12.879619263932357
2,140.0,bad,241,40,43.00770495099433,18.223552132107507,69.84559994230779,18.62909300231455,4.304010189580718
2,140.0,bad,245,40,40.73221224497667,18.217576357046916,69.84559994230779,18.62909300231455,3.8177900028825054
2,140.0,bad,248,40,30.109607184618334,18.182240529436907,69.84559994230779,18.62909300231455,2.3611377225535635
2,140.0,bad,255,40,26.186366426788762,18.064104540790346,69.84559994230779,18.62909300231455,2.028495144052277
2,140.0,bad,258,40,33.902358546045576,18.222529151011784,69.84559994230779,18.62909300231455,2.7670667594399565
2,140.0,bad,259,40,36.19177530119023,18.203267980352315,69.84559994230779,18.62909300231455,3.064914070350905
2,140.0,bad,269,40,38.45613654113182,18.25000988875652,69.84559994230779,18.62909300231455,3.4094420252967605
2,140.0,bad,46,41,75.51844437973952,6.604142263794998,79.62213025969949,6.63766150121922,29.362812275391615
2,140.0,bad,62,41,58.30461068884952,5.789659597155445,79.62213025969949,6.63766150121922,5.955088047047771
2,140.0,bad,64,41,71.37440344751818,6.781360159509024,79.62213025969949,6.63766150121922,17.540637001073286
2,140.0,bad,65,41,62.55608720553151,6.5003397597740395,79.62213025969949,6.63766150121922,7.972845812887036
2,140.0,bad,81,41,44.14935331196685,8.568152010497027,79.62213025969949,6.63766150121922,2.512507538788883
2,140.0,bad,86,41,45.275977887228606,5.3790532299077505,79.62213025969949,6.63766150121922,2.9699628174845243
2,140.0,bad,88,41,51.83195991323193,6.083133189943741,79.62213025969949,6.63766150121922,4.089829496445355
2,140.0,bad,89,41,47.55158170951881,5.390396615482764,79.62213025969949,6.63766150121922,3.2999438672201107
2,140.0,bad,90,41,43.015952117908725,5.369573340456363,79.62213025969949,6.63766150121922,2.6889078579616497
2,140.0,bad,92,41,40.72119920036755,5.3606222612254655,79.62213025969949,6.63766150121922,2.442466669220238
2,140.0,bad,97,41,37.323404004137046,8.584951833533808,79.62213025969949,6.63766150121922,2.1354070815295207
2,140.0,bad,99,41,38.45620142028942,5.368067850920468,79.62213025969949,6.63766150121922,2.2310082538135156
2,140.0,bad,100,41,39.60148512319165,8.571342756864722,79.62213025969949,6.63766150121922,2.33434114291241
2,140.0,bad,102,41,41.86041247004,8.5805602570337,79.62213025969949,6.63766150121922,2.4992611871242842
2,140.0,bad,106,41,46.42311170067437,8.570694630711252,79.62213025969949,6.63766150121922,2.377915449282087
