farm_id,year,P11_kWh,P10_kWh,P01_kWh,P00_kWh
18,2024,7803885896.524996,7806410714.734243,7567282071.851783,7540263740.715378
17,2024,6488787650.057416,6471122833.718311,6005572514.630393,5926356679.858698
16,2024,8257519132.546177,8263857331.282900,8039747022.464911,7965615731.331027
15,2024,7626472080.422853,7623191249.606413,7167604680.169986,7038277374.824030
13,2024,6688201166.715088,6657160752.268763,6820827181.064575,6738588109.250893
10,2024,11696698340.725054,11707765195.901972,11170202713.215284,11157091179.401779
11,2024,10597248352.065622,10609697674.567120,10151040024.376040,10085171478.239548
9,2024,10221227015.801208,10225193455.653454,9987317502.673447,10107121491.395872
7,2024,12315417041.046949,12329274419.832357,11995832249.878408,11940090231.990957
5,2024,16503487917.042423,16493947570.460804,15683369339.970251,15531606273.478586
2,2024,22741234989.131702,22748185804.045399,21152151256.381874,20844441875.334164
160,2016,218035302.195674,219687530.115665,203754215.218430,202817741.192609
160,2017,224524370.900745,225106654.847311,204449660.130750,202745753.699506
160,2018,222623051.453461,224640619.089261,204286436.541352,201812098.695514
160,2019,219009316.966403,219374530.839338,204551129.491719,202828500.750571
160,2020,219117152.239852,221897961.030179,203522639.641689,203107152.380179
160,2021,213937544.516961,214236465.822136,203900067.956948,202514204.650166
160,2022,221557591.405187,224346933.237286,204803882.767199,202836989.477276
160,2023,204712231.432759,203962020.796836,202051729.778445,200179268.452858
117,2023,303414312.129486,303587863.869917,294937189.891654,296849780.996589
146,2023,421100191.765170,422004273.245684,415270450.161646,414106725.259843
160,2024,212492419.852078,213829769.241059,203488957.897423,202814527.354105
156,2024,248791377.746913,248909623.542772,237375596.288984,233996023.889441
138,2024,447822694.354200,448179045.725879,423332391.421911,422268498.661272
146,2024,529043884.446157,529007081.558332,503613034.122683,501684492.661295
117,2024,1449268830.172525,1449197820.516500,1364488591.629435,1367192974.588105
