farm_id,year,country,P00_kWh,P10_kWh,P01_kWh,P11_kWh,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,P11_err_pct
37,2022,China,2828995065.226962,2595207175.526154,2811886424.611913,2606768541.834592,2606768541.834592,2999964904.3515253,0.2900270072646246,0.1310669874659507,0.0
38,2022,China,3632131790.535018,3626282418.21048,3715144392.943446,3677311744.425354,3677311744.425354,4302388755.830639,0.3908167179732131,0.14528603686921,0.0
6,2022,China,2891888295.043795,2900965266.131886,2878323126.100743,2907681678.636681,2907681678.636681,3332527310.240125,0.3262981172553709,0.127484516120239,0.0
34,2022,China,6479296508.02171,6673182936.495993,6533425744.916876,6666771170.433104,6666771170.433104,7162536736.89577,0.6411898216333833,0.0692164779984822,0.0
21,2022,China,4972001942.253955,5362025469.454027,5882649664.316076,5476853052.098877,5476853052.098877,5834925775.810377,0.5338625364169792,0.0613671428685431,0.0
32,2022,China,3236569719.328687,3643262511.120212,3627928643.129774,3732566476.176553,3732566476.176553,4219293094.55826,0.361615520772933,0.1153573851054461,0.0
28,2022,China,4264186541.358104,4311061368.820147,4364507697.778472,4395707324.837428,4395707324.837428,4932030337.748781,0.4032426061001778,0.1087428454781478,0.0
14,2022,China,4046951206.238656,3916649570.780971,3990413405.115341,3945811076.673752,3945811076.673752,4513256043.028887,0.3714396731507379,0.1257285119534937,0.0
24,2022,China,3668618483.717404,3480885685.899515,3624408577.846779,3487950330.465138,3487950330.4651384,4400402608.60357,0.2806056220446802,0.2073565442294814,1.3670984762547807e-14
19,2022,China,4227552407.517125,4124330971.982153,4321644129.249236,4191262656.825037,4191262656.8250375,4966080219.954556,0.3202287422870308,0.1560219587303824,1.1376933331215715e-14
12,2022,China,7411623435.658716,8670448547.85638,8148927767.133087,8717644268.079163,8717644268.079163,9773222689.578302,0.4504260191358351,0.1080072003909987,0.0
4,2022,China,9718284986.40392,10679227489.92947,11042301887.173714,10852608997.516132,10852608997.516132,13065725601.7291,0.374799012616678,0.1693833677266333,0.0
3,2022,China,13232514445.673368,12744862499.218054,13302703596.276098,12993115531.620388,12993115531.620388,15267155630.363531,0.3660115025583784,0.1489498210275987,0.0
1,2022,China,17378353489.610424,16855341519.069227,17450858347.415894,17075589079.648085,17075589079.648085,19540393215.80372,0.3659750155311241,0.1261389220234408,0.0
0,2022,China,28077478442.053185,26960621448.460106,28267828035.300232,27178061979.953987,27178061979.953987,31289003182.25677,0.3642624965146517,0.1313861351976211,0.0
168,2023,China,57550559.106982,61275829.938991,58727736.452218,60691057.014391,60691057.01439111,64995399.57389166,0.2718767952980832,0.0662253419121926,1.8414361926067147e-13
169,2023,China,80770864.813084,81561767.368688,80611566.925038,81735190.327413,81735190.32741314,86080907.67086895,0.3580166023977799,0.0504841022363715,1.8231022811786318e-13
165,2023,China,80387469.522677,87675765.660228,83055544.83765,87788611.977132,87788611.97713195,96240561.2777635,0.2927848585149811,0.0878210724087327,5.092173412331406e-14
166,2023,Japan,110590061.961965,111004559.480153,111477380.79218,111028058.084235,111028058.08423468,115638775.55175738,0.373078152164767,0.0398717250811692,2.818426175061006e-13
159,2023,Vietnam,136286777.480888,160262701.330803,138092819.385746,158258589.720569,158258589.7205695,177018676.09453154,0.2829583224040219,0.1059780063203262,3.013025448066081e-13
56,2023,Vietnam,223994490.561272,228496704.770782,217384036.331975,226970801.382468,226970801.3824684,250144210.44556504,0.3463193893351466,0.0926401975157426,1.8382651463817852e-13
147,2023,China,297329048.903917,299072733.402068,305099220.872171,302135522.241683,302135522.2416829,317911181.57935697,0.3280515985251714,0.0496228514495837,3.9455569032834176e-14
143,2023,Vietnam,313364089.635782,327908815.89125,308615538.50729,330710435.537859,330710435.53785896,339285062.407799,0.3259772459269989,0.0252726330156966,1.802321256613846e-14
145,2023,Japan,268949698.74646,448740208.17794,258598513.593368,445800148.369685,445800148.3696848,495167830.6325162,0.4165188716898858,0.0996988883542176,4.01107839421104e-14
141,2023,Vietnam,317232547.906694,362358227.494469,348222436.910346,384126253.560715,384126253.5607151,405289800.0874599,0.2682296055811931,0.0522183053266521,1.5516941167878153e-14
133,2023,Vietnam,359723679.671791,392842202.635983,359606650.658189,400523525.192054,400523525.1920541,443372827.4214823,0.2578366970465135,0.0966439519503852,2.976336770570954e-14
139,2023,South Korea,462604854.336939,484061024.701891,465598845.50478,485810467.389401,485810467.3894012,561129552.2768247,0.3413508062039075,0.1342276210222946,3.680734490696835e-14
119,2023,China,509000371.027479,539694857.232682,565644560.346675,544105323.514136,544105323.5141356,634420409.994766,0.342454446963908,0.1423584188935149,6.57276915326951e-14
125,2023,China,1058959785.98608,1050054886.219505,1149401715.88061,1050822945.55767,1050822945.5576698,1097870019.4182324,0.5817898147801005,0.0428530454684364,2.2688748861972575e-14
135,2023,Japan,357567773.350456,387646861.631195,356625374.044462,384934032.073558,384934032.0735577,485368474.27894247,0.2370239663513345,0.2069241154456702,7.742189545350549e-14
104,2023,China,775054711.124134,728084416.914052,775557602.212398,728084936.416352,728084936.4163523,823545881.8666135,0.3828962810889984,0.1159145441100301,3.274598431812959e-14
131,2023,China,666159230.229025,674308753.322651,661085087.124234,669674425.376523,669674425.3765231,764130191.049243,0.3480636306530785,0.1236121367525351,1.780108139619578e-14
126,2023,Vietnam,588733979.967576,704260583.2381,637983377.447878,712796469.320186,712796469.3201863,813590426.6944549,0.3386689168623491,0.1238878360255361,3.3448338952765705e-14
130,2023,Vietnam,390700356.093208,433130520.968571,386502902.795843,442103987.024089,442103987.0240887,496169131.9396636,0.2178603395378153,0.1089651520726796,6.741020950365572e-14
124,2023,China,1288027975.264998,1203743270.314354,1238324080.381248,1203803265.219554,1203803265.2195542,1314320582.2959614,0.5226042732136968,0.0840870321632996,1.9805443795509128e-14
118,2023,China,977061268.244453,933943037.687249,982621162.048649,945340258.529236,945340258.529236,1031137867.0778364,0.3708496494983508,0.0832067284966889,0.0
120,2023,China,764767877.452217,784969123.791618,742765409.063319,772313096.507077,772313096.5070775,901945466.4131708,0.3020623812997017,0.1437252857665678,6.174143108018049e-14
114,2023,China,1117514896.068449,1139096998.228979,1130746095.770216,1139667061.715654,1139667061.715654,1252908772.2988255,0.4266754004865722,0.0903830455072932,0.0
62,2023,Taiwan,1198659771.161336,1157252155.729737,1083316843.828809,1155420562.794948,1155420562.794948,1218595536.1402657,0.4541479719336313,0.0518424460550835,0.0
115,2023,Vietnam,659392753.227839,697083589.973753,695796338.914214,714508916.260694,714508916.2606938,831619326.1197759,0.2574667734215065,0.1408221360192572,3.336817409491553e-14
111,2023,China,884097675.341759,866628716.626686,913472545.639334,867936082.49407,867936082.49407,989121339.330936,0.310887628946941,0.1225180895590002,0.0
112,2023,Vietnam,655899874.517746,740368281.25817,696581389.1472,765486963.982333,765486963.9823328,810579600.1749197,0.2672640369191431,0.0556301147757186,1.5573000607431972e-14
108,2023,China,1063431122.186694,1027854742.42331,1071479481.088979,1038149495.452969,1038149495.4529692,1124206424.1136303,0.3609900048170166,0.0765490454553417,2.2965727011940105e-14
109,2023,China,1072547337.797088,1068752665.477465,1079723677.799827,1075415007.07833,1075415007.0783305,1200977121.2514024,0.3590964969307696,0.1045499634849313,4.433982742147036e-14
110,2023,China,950204780.953481,1004051516.580931,1026157424.000638,1008123248.599814,1008123248.5998136,1108559017.9847388,0.3512453220399749,0.090600290787863,4.729949030194533e-14
107,2023,Vietnam,657885499.285499,719440100.479952,646801348.772583,722150920.827236,722150920.8272358,824739157.759129,0.237667697055852,0.1243887063767316,3.301506267255743e-14
105,2023,China,887022352.063397,930768497.735056,980268586.743888,935886431.988155,935886431.9881554,1117638766.0713503,0.3213454305686565,0.162621716068492,3.821274210510938e-14
79,2023,China,1066651500.100763,1138784348.37267,1079561076.68418,1152387370.051027,1152387370.0510266,1260914056.2277098,0.3685198508671141,0.0860698519781464,4.137820064636869e-14
103,2023,China,1217809371.562597,1244675963.019295,1335122717.377315,1259087210.347857,1259087210.347857,1411229150.4162142,0.4038590762075983,0.1078081047457714,0.0
97,2023,China,1000471810.186977,999315268.926941,1012122817.456087,1003373710.699057,1003373710.699057,1282424371.8516965,0.2697886619914595,0.2175961930212829,0.0
101,2023,China,2221892439.91447,2080517195.349989,2114821438.23798,2082060260.197937,2082060260.197937,2208210275.497431,0.5530481207527657,0.057127718632265,0.0
98,2023,China,934138986.263041,965068813.482639,943318538.860389,963693532.21979,963693532.2197905,1121746584.9439502,0.2713834629347431,0.1408990718987187,4.948016586816444e-14
94,2023,China,1340776580.46703,1302808233.951849,1347593269.541046,1306431919.201634,1306431919.2016337,1479218979.0968823,0.3452515642710448,0.1168096558636244,1.8249598436576865e-14
85,2023,China,1614025899.408138,1657936671.466341,1765245383.975173,1665753299.459975,1665753299.4599748,1858692051.7676969,0.4056717954146879,0.1038035064088366,1.431295853826951e-14
92,2023,China,1745731144.046869,1696695627.736571,1791135201.927973,1698815504.8042,1698815504.8042002,1986893097.551164,0.3921658736632132,0.1449889745462492,1.4034400935670871e-14
88,2023,China,1351373001.662281,1364568852.898714,1366585528.316379,1387333772.269358,1387333772.2693577,1578149973.965931,0.3314618975676401,0.1209113232863713,1.7185379889625607e-14
89,2023,China,1648790039.659834,1676249599.857159,1670821789.185002,1668234625.789708,1668234625.7897084,1952032946.6939592,0.3778218566357993,0.1453860301819715,2.858333898790765e-14
90,2023,China,1339187160.664026,1320162756.208849,1390197381.133998,1322629475.888224,1322629475.888224,1511157601.7555962,0.3100942443908854,0.1247574214948517,0.0
91,2023,China,1185056208.117187,1180112731.959949,1195734667.231428,1176360381.35682,1176360381.3568203,1471135922.650238,0.2699188613089854,0.2003727437790943,2.0267477796775955e-14
86,2023,Vietnam,999388089.344799,1083922407.413047,976916657.046167,1079403680.515179,1079403680.5151792,1184240841.9105444,0.2474016907134558,0.0885268922377568,2.2087990193601135e-14
82,2023,China,1763883518.157066,1777876503.1734,1760424933.819532,1792313111.102924,1792313111.102924,1997379038.393964,0.3968912174599245,0.1026675074431177,0.0
81,2023,China,2661901404.870844,2508441998.442328,2542649711.516698,2507040396.047217,2507040396.0472174,2772008643.709541,0.5304895143882049,0.0955870928698617,1.9019923211247063e-14
78,2023,China,1518973140.701827,1536190548.167768,1512319223.455276,1553570408.091856,1553570408.0918565,1811114612.246236,0.3469494859287723,0.1422020464154722,3.069298666603667e-14
76,2023,China,1492805356.808583,1573199160.43968,1546099758.020931,1593383953.235472,1593383953.235472,1737354629.9304748,0.3453794580681775,0.082867754351778,0.0
74,2023,China,2047777263.486769,2076145950.674884,2215928033.994495,2138686307.706834,2138686307.7068343,2323524192.695977,0.4388110984211223,0.079550660832447,1.1147898513326262e-14
72,2023,China,2033798372.615302,2051341376.592091,1999729699.18392,2041848799.601054,2041848799.6010544,2383808906.929087,0.3736118978403293,0.1434511408754483,2.335320608931923e-14
71,2023,Taiwan,2434146195.65954,2456751362.549024,2215408177.420209,2461800447.266106,2461800447.266106,2641458117.0952044,0.5229117302020034,0.0680145820470803,0.0
70,2023,China,1523595941.652327,1682809929.424037,1523395829.478827,1688010635.410014,1688010635.4100137,1984511860.6611896,0.321354446278178,0.1494076357661018,1.4124234415362625e-14
39,2023,Taiwan,2488810189.677148,2433008333.74366,2435736308.758572,2445090243.261455,2445090243.261455,2623345495.108961,0.4697011203757192,0.0679495903912962,0.0
66,2023,China,2039196318.779529,1804031879.871572,1959333979.602302,1753182822.712735,1753182822.712735,2197242340.0746155,0.3029624011047098,0.2020985620306228,0.0
63,2023,China,1872303532.534145,1919027407.947713,1937180181.752939,1928313106.960029,1928313106.960029,2311257109.0224576,0.3304735401816673,0.1656864571957526,0.0
64,2023,Vietnam,1012870139.558704,946023745.444757,984467884.226651,976186276.230133,976186276.2301328,1120258490.135154,0.1753916859776549,0.1286062236293691,2.4423471719177914e-14
57,2023,Vietnam,726237394.484421,842878621.817935,710688050.775929,818734948.871707,818734948.8717072,1507590823.9705162,0.1327832611149469,0.4569249587793199,2.9120361776436375e-14
52,2023,China,3711024215.464789,3509873189.661532,3594350524.427585,3522306255.124411,3522306255.1244106,3880348906.719506,0.5437000270320466,0.0922707365245123,1.3537640502139776e-14
41,2023,China,3047363720.441629,2885590300.165287,3244458616.41608,2937536508.227604,2937536508.227604,3217115421.8838773,0.4298917795802265,0.0869036005840777,0.0
35,2023,China,2881606299.938787,2911522184.291302,2860244416.904354,2906928522.956235,2906928522.956235,3400433293.707669,0.3728796228469405,0.1451299667206057,0.0
50,2023,China,2681111174.421946,2692100704.793658,2683487128.014933,2717666969.891796,2717666969.891796,3056520764.196972,0.3531272050275202,0.1108625854188173,0.0
47,2023,China,3090541004.647901,3048480811.260273,3237203918.402592,3072975266.032423,3072975266.032423,3397595353.8349504,0.3783334071250397,0.0955440698481414,0.0
45,2023,China,5137604816.294985,4924172588.150335,5144389768.136131,4935074393.714637,4935074393.714637,5480738898.754151,0.5805423482160075,0.0995603905093073,0.0
46,2023,China,5545734814.993908,5344257197.261282,5563784078.095918,5344437198.088957,5344437198.088957,5615363505.839041,0.6220899766140491,0.0482473320682384,0.0
42,2023,Taiwan,5044688768.188699,4959592225.672283,4909252783.056967,4962935691.135066,4962935691.135066,5079793193.474575,0.6087751220982304,0.0230043818495647,0.0
44,2023,China,2926355657.85648,3063506014.087763,2979659944.308422,3117575238.060308,3117575238.060308,3496095295.558304,0.3774377273724803,0.1082693764036968,0.0
37,2023,China,2805418546.936153,2520522280.491978,2780693557.564818,2532595508.196229,2532595508.196229,2911374032.034279,0.2851081240307228,0.1301030096683881,0.0
38,2023,China,3557807832.529435,3532861509.031566,3630214266.137355,3571623616.634044,3571623616.634044,4186794748.3069496,0.386769572433163,0.1469312848263383,0.0
34,2023,China,6274737324.309507,6022116520.572884,6284254669.565963,6027218760.973142,6027218760.973142,6524689165.183513,0.5955749763807452,0.0762443070644545,0.0
32,2023,China,3209290065.358197,3234424864.07637,3376607618.164641,3298101048.722153,3298101048.722153,3789073385.963992,0.3224025831223951,0.1295758321970131,0.0
28,2023,China,4121595430.756697,4261882008.75566,4190468803.426916,4303056118.735255,4303056118.735255,4866732292.465241,0.4060230003165914,0.1158223094791302,0.0
14,2023,China,4016027741.463485,3995962113.312846,3972346976.298228,4030636703.099143,4030636703.099143,4586629661.7683325,0.3808502014595826,0.121220373055982,0.0
24,2023,China,3596378755.905705,3540591039.892333,3569723807.485831,3548864882.247769,3548864882.247769,4413218054.440149,0.2905752185536163,0.1958555325229743,0.0
21,2023,China,6139135579.230768,5774792757.845131,6777582264.163796,5855784650.768397,5855784650.768397,6310258403.645514,0.4635396105655769,0.0720214171601215,0.0
19,2023,China,4274353775.496177,4401623090.328372,4267136048.808246,4444092370.449623,4444092370.449623,5216602886.491398,0.3368175773928878,0.1480868934919738,0.0
8,2023,China,6374495800.04355,6483650921.489341,6640276091.50878,6504665683.325333,6504665683.325333,7521097421.282316,0.3967846701683925,0.1351440728690476,0.0
6,2023,China,5887477172.570363,6408645839.249562,5930415245.077071,6460349692.151358,6460349692.151358,7240644824.023195,0.357502338976401,0.1077659726220729,0.0
12,2023,China,7404719168.501468,7425818905.926997,7876313896.197474,7475141835.017373,7475141835.017373,8431612919.815652,0.3872071182089756,0.1134386853256056,0.0
4,2023,China,9683359578.87554,9931805584.53122,10405932250.189436,10048144781.483685,10048144781.483685,12170630639.826672,0.3480976426661402,0.1743940738286356,0.0
3,2023,China,12819611804.393711,12717014355.021156,12911355309.319012,12920336198.11332,12920336198.11332,15088149636.099264,0.3744504010489358,0.14367656009981,0.0
1,2023,China,17029701311.226175,17491345505.28579,17141270410.949575,17600943241.60112,17600943241.60112,20042233550.46633,0.3852455204826062,0.1218072977105095,0.0
0,2023,China,27391827928.207283,27069843392.815426,27566347892.376568,27252010380.175705,27252010380.175705,31129127753.892952,0.375001794098825,0.1245495024585898,0.0
168,2024,China,57386980.881693,58499831.16201,58365651.767742,57735638.434396,57735638.43439558,62155096.904294856,0.2601759201225523,0.0711037177965351,7.226602575839382e-13
169,2024,China,81502357.223227,81251831.054572,82873473.273349,81274509.71606,81274509.71605958,85862651.40984425,0.3533520704145888,0.0534358259202165,5.133620798026057e-13
165,2024,China,81661052.741399,86187283.90012,83855121.625626,85691776.807184,85691776.80718413,94984096.51938148,0.2816584828003685,0.0978302689893065,1.565032909124899e-13
166,2024,Japan,106744270.877932,104740748.044134,104791242.455734,104634323.421231,104634323.42123128,109237465.1307547,0.3633640902251398,0.042138855053196,2.705823991839922e-13
159,2024,Vietnam,134593917.424457,161487225.312851,131422340.840136,162967093.533839,162967093.5338387,177791288.69541654,0.2932856306623451,0.0833797610127791,1.8287325214833705e-13
151,2024,South Korea,298219604.7721,293718995.478382,288786728.062841,293220047.442923,293220047.4429233,303746096.6642069,0.3932144930171963,0.0346541053099366,1.016380791408762e-13
147,2024,China,293780788.799266,292415895.029367,299971166.255334,293787163.855787,293787163.8557868,311458999.4535365,0.3243113479222267,0.0567388825776601,6.086512833962597e-14
145,2024,Japan,267332514.129751,431974710.27522,262056140.825769,431846313.993404,431846313.9934036,478880294.5436345,0.4071563527619207,0.098216571210251,8.281369020966252e-14
143,2024,Vietnam,381783542.357316,409244990.099319,360496633.305312,415292166.455225,415292166.4552246,424428621.9287788,0.3343091242072583,0.0215264829031426,1.0046722455399818e-13
141,2024,Vietnam,314932339.614676,377298889.039356,328570597.481404,394892425.01174,394892425.0117403,419874636.2691686,0.2803638090250198,0.0594992150023869,7.546947092441512e-14
139,2024,South Korea,457114712.730709,443671622.779993,438427219.042705,444807130.727961,444807130.72796106,517257218.20467705,0.3178101820005438,0.1400658800435487,1.3400109993255513e-14
135,2024,Japan,339214297.804673,358547313.411708,327849485.150917,355466761.246307,355466761.2463072,453794474.3303028,0.2290998603013104,0.2166789563251181,5.030398164352406e-14
132,2024,China,595460663.400566,601960424.624174,616996446.058214,608122396.319927,608122396.3199265,694970448.1884686,0.3311780575087824,0.1249665393613827,7.841137920404204e-14
133,2024,Vietnam,428741603.443644,487210719.5394,411346739.140403,497839866.794504,497839866.79450375,547401077.9020219,0.2678286350303979,0.0905391185882702,4.7890616040192685e-14
131,2024,China,668852486.285192,673872742.197172,689089145.31841,680825741.497379,680825741.4973792,767107611.797682,0.350489442212293,0.1124768793495676,3.501903123950555e-14
130,2024,Vietnam,385602297.010867,459854251.858505,370943183.650313,468578745.484944,468578745.4849439,522378477.905788,0.2326053102959294,0.1029899482775913,1.2720304825969918e-14
126,2024,Vietnam,604413556.366318,712804248.533543,621315621.38563,720016640.906385,720016640.906385,815363775.4812058,0.3316413754076953,0.1169381537934396,0.0
125,2024,China,1292702428.112989,1244424987.960722,1411252846.000676,1247007357.011124,1247007357.0111237,1311866984.254366,0.563675193470593,0.0494407039903568,1.9119260023694932e-14
124,2024,China,1295266872.193487,1282918627.269005,1269162402.756646,1282763568.698067,1282763568.6980674,1396620052.6088555,0.5553449655596976,0.0815228763886832,3.717264582802954e-14
118,2024,China,1010452326.155329,992487390.696661,994649778.93965,1003927552.213567,1003927552.2135668,1095974266.6823592,0.3828277731137762,0.0839862004674878,2.3748584106081334e-14
119,2024,China,749153005.345357,836784719.342523,870448410.323354,837825624.543976,837825624.543976,1000501091.0259516,0.3453640781822879,0.1625939920916649,0.0
120,2024,China,755370004.295837,822142396.100902,742200346.250753,809726363.365204,809726363.3652045,941682206.7843952,0.319898215615204,0.1401277867081999,5.888867891387414e-14
114,2024,China,1099816920.698736,1144927359.438155,1101673340.957471,1145467733.833835,1145467733.8338346,1262982338.2850718,0.4379904766731802,0.093045326833947,2.0814080751413665e-14
115,2024,Vietnam,648637503.703964,738273109.242603,674351213.485379,752791517.81477,752791517.8147697,867390030.8276186,0.2749722459782919,0.1321187804101286,3.1671262688194535e-14
111,2024,China,910905257.423685,906412336.668323,927541019.552354,915629562.111047,915629562.111047,1038506984.9425596,0.3202487346145132,0.1183212290462438,0.0
112,2024,Vietnam,645568021.182481,770935081.462323,665738160.843339,797355322.216868,797355322.216868,839749272.5383372,0.2830512325938473,0.0504840572154634,0.0
106,2024,China,1086284108.5978,1164032013.87536,1134208142.565061,1180568030.011565,1180568030.011565,1284878469.1360693,0.4052742798725596,0.0811831170263448,0.0
108,2024,China,1060237954.516702,1053623198.398936,1091664832.734132,1064336514.009292,1064336514.0092916,1153790207.224722,0.3689745176106371,0.0775302933369479,3.3601014711520235e-14
109,2024,China,1098862218.228622,1147369553.020123,1101647908.244831,1151903573.884912,1151903573.8849115,1286975808.5049343,0.3757685873848987,0.1049532040364727,4.139557937084467e-14
110,2024,China,996089760.123611,1083130214.621463,1057466958.934946,1082321569.072125,1082321569.0721252,1192440444.731743,0.3601687728190391,0.0923474846447285,2.202844200046377e-14
104,2024,China,1293205716.367197,1274157423.214159,1270871659.124399,1273765378.270909,1273765378.2709093,1446880979.8436556,0.398592271477851,0.1196474374771672,1.8717621248679812e-14
107,2024,Vietnam,653682087.905969,752990973.336712,624415177.685667,761292241.022371,761292241.0223707,857248168.8044894,0.2512913732282245,0.1119348296957437,4.697642368876248e-14
105,2024,China,935440094.464726,1024051395.259736,1063566033.170177,1028187175.456679,1028187175.4566787,1222515343.586587,0.3347835293880825,0.1589576516559642,2.3188246731016336e-14
103,2024,China,1269159298.80582,1362629442.640924,1407602581.039441,1371575000.787278,1371575000.7872782,1535841060.27395,0.4210048930240336,0.1069551164736874,1.7382832070044385e-14
101,2024,China,2231357486.064943,2241132404.342917,2171405156.802262,2246937344.654829,2246937344.6548285,2373161511.8953795,0.5939517647639138,0.0531881907775165,2.122164907434818e-14
98,2024,China,941178477.436036,950160649.455918,986031313.510419,951269533.715438,951269533.7154384,1108056049.66542,0.264700351085058,0.1414969179558414,3.759479894783681e-14
97,2024,China,1024943472.141106,1144382491.667038,1062507303.833699,1148930393.291794,1148930393.2917938,1466691792.8318102,0.2974823527882682,0.2166517881214155,2.07513510386361e-14
94,2024,China,1354338550.201171,1335599386.307485,1372880183.255095,1335894045.738622,1335894045.7386222,1518145009.5062134,0.3519678687231253,0.1200484555996858,1.7847117431363332e-14
92,2024,China,1803695744.686377,1804713876.276683,1824832813.957675,1821036523.547133,1821036523.547133,2106235866.2879283,0.4068391673809406,0.1354071247696661,0.0
88,2024,China,1366289040.985863,1353936783.517376,1398999721.324426,1363992887.460401,1363992887.4604006,1574148609.1804774,0.3234625105138671,0.1335043721377022,3.4958918230940446e-14
89,2024,China,1717433439.314878,1749011902.252989,1711658546.61928,1748213099.978987,1748213099.9789872,2032257551.8062117,0.38259139054996,0.1397679401288354,1.3637844213867759e-14
90,2024,China,1370814412.237141,1381930959.216465,1406958700.001032,1386686579.444378,1386686579.4443784,1586607893.6622443,0.3174576084440325,0.1260054957601421,3.43868012621991e-14
91,2024,China,1183331467.722239,1332097985.488081,1279672771.541855,1390022806.495345,1390022806.4953446,1651938079.575838,0.3183817326313806,0.1585502969625498,3.430426867638031e-14
85,2024,China,1755613773.250212,1882622003.352869,1929785020.796868,1882209012.780046,1882209012.7800465,2097734131.105883,0.4229911304834522,0.1027418656778092,2.5333911110054162e-14
86,2024,Vietnam,998673981.745126,1131509516.180112,945119679.320297,1145774800.402711,1145774800.402711,1230920447.5141385,0.2633916618551177,0.0691723395150195,0.0
82,2024,China,1803484671.759044,1825517814.034603,1807527623.363278,1844022825.751512,1844022825.751512,2056732384.408733,0.3972697362953357,0.1034211160721187,0.0
81,2024,China,2665056755.641713,2706868084.037708,2602446776.756209,2703814893.653852,2703814893.6538525,2979075089.4005837,0.5693548400904318,0.0923978709788465,1.7635717567882092e-14
77,2024,China,1493600547.261528,1466812337.009479,1325078412.358922,1461354443.692003,1461354443.6920023,1677534997.5571153,0.3149199301120599,0.1288679843817997,4.8944712926567464e-14
78,2024,China,1517948110.516649,1522940888.572134,1534275488.78923,1538518387.446516,1538518387.446516,1799982071.6596274,0.3440028591911537,0.1452590491482148,0.0
79,2024,China,1560018128.000396,1712563885.126375,1635693120.493523,1726620121.182051,1726620121.1820512,1923714765.6053157,0.3719400545392381,0.1024552329415876,1.3808398047530002e-14
76,2024,China,1521430431.593747,1587746284.863269,1584466225.045729,1614278135.600852,1614278135.6008525,1762104580.99868,0.3450720562453592,0.0838919817767264,2.953872369866676e-14
74,2024,China,2156970673.262887,2241250691.618104,2277795746.174017,2289655754.500377,2289655754.500377,2499678719.9466567,0.4501454354485572,0.084019983756457,0.0
72,2024,China,2020167475.732215,2201596722.383758,2028537012.650551,2201937543.992584,2201937543.992584,2550844184.2169447,0.4021539303338199,0.1367808517600487,0.0
71,2024,Taiwan,2557986434.765003,2523308898.516417,2236998234.857029,2527709889.983454,2527709889.9834538,2712324428.6669984,0.5119267281501798,0.0680650650535472,1.8864394212828212e-14
70,2024,China,1533494380.905529,1621987855.38467,1520722385.471179,1616996214.172723,1616996214.1727233,1943657792.255448,0.3068536917740859,0.1680653762119625,1.47445353929626e-14
66,2024,China,2080446324.04229,1996156503.382243,1958584567.530965,1927870233.145871,1927870233.1458712,2428368605.4796724,0.3237114866788914,0.2061047779996886,1.2366941249594089e-14
63,2024,China,1893234185.802412,1959174394.58865,1981507825.310041,1956804233.155394,1956804233.1553936,2365050592.1775074,0.3300116760528533,0.1726163323407979,2.4368158557906103e-14
64,2024,Vietnam,1007050131.913812,1107196761.585192,1000634458.829273,1142678416.1417,1142678416.1416996,1299373946.7388194,0.2054438000973929,0.1205930986921784,4.172977729055084e-14
62,2024,Taiwan,2714626224.544861,2640401643.588001,2455324389.967609,2637094043.585196,2637094043.585196,2855560741.5716,0.4446641436069282,0.0765057086007449,0.0
57,2024,Vietnam,735450970.623315,926052998.804166,702596213.110051,906819552.750033,906819552.7500324,1607318393.5562704,0.1462989727591043,0.4358183441529278,6.572933346511203e-14
56,2024,Vietnam,2038066943.224839,2199776106.322612,2046088719.846505,2242914186.983403,2242914186.983403,2568722357.21764,0.3590627490536267,0.1268366623270029,0.0
52,2024,China,4179992237.91333,4297723178.98854,4155157664.941816,4320893692.146549,4320893692.146549,4728273438.017221,0.5910369310936776,0.086158245966736,0.0
50,2024,China,2699105801.672281,2689751137.851414,2745900030.546233,2709461100.119479,2709461100.1194787,3068430447.190728,0.3487079922933692,0.1169879367478902,1.7598966753281602e-14
41,2024,China,3637518263.156682,3357373252.764095,3858833140.680004,3419223807.056012,3419223807.056012,3797554174.864988,0.4150278820101634,0.0996247453987741,0.0
47,2024,China,3141149639.152013,3179735992.416675,3197456873.26984,3199856052.75176,3199856052.7517595,3554972812.1390185,0.383926212391747,0.0998929606928797,1.490183153061096e-14
46,2024,China,5580759494.719889,5763814997.781662,5734702433.046423,5773152545.350171,5773152545.350171,6028295871.580335,0.6675862699588533,0.0423242872721303,0.0
45,2024,China,5212849575.786951,5240889192.828499,5274522948.141976,5255945520.622913,5255945520.622913,5826801510.578967,0.6094443424777501,0.0979707286956016,0.0
44,2024,China,3004478765.269547,3217442063.916782,3106995261.513818,3271432670.462076,3271432670.462076,3677056900.9546046,0.3870565198699108,0.1103121984289186,0.0
33,2024,China,3042165951.156995,3027012026.967811,2792487168.683775,3043924151.226089,3043924151.226089,3345656689.3268824,0.3596845652276668,0.0901863419110999,0.0
42,2024,Taiwan,5357719018.755574,5089337747.150068,5164467460.956998,5094973706.42637,5094973706.42637,5215156585.08283,0.5877165687818078,0.0230449223711184,0.0
37,2024,China,2901468922.798829,2752754428.089325,2797153125.419709,2748721048.265079,2748721048.265079,3179245943.2046137,0.2987435031926171,0.1354172978846596,0.0
39,2024,Taiwan,4053066924.863302,3944123665.838902,3854288662.214871,3960265637.468684,3960265637.468684,4223720899.8961096,0.4698927669213746,0.0623751589348401,0.0
38,2024,China,3686521286.873511,3705716558.707078,3690935349.24413,3739361030.078381,3739361030.0783806,4379934020.795177,0.391101550039052,0.146251744358583,1.2751835256547295e-14
