farm_id,year,n_turb,capacity_kW,n_hours,AEP_kWh,CF,WakeLoss,Volatility_kW,CV,P5_kW,P95_kW,RampFreq,low_hours,high_hours
67,2016,73,730000.0,8199,2505293265.1,0.4186,0.2215,246974.8,0.8083,8914.5,672695.0,0.0672,0.2287,0.2294
68,2016,71,710000.0,8345,3368792550.9,0.5686,0.0658,246312.2,0.6102,21784.4,654265.0,0.0508,0.1285,0.4193
83,2016,58,580000.0,7825,1588419494.3,0.3500,0.2623,191221.3,0.9420,5370.1,534470.0,0.0516,0.2966,0.1886
84,2016,57,570000.0,8016,1891948920.8,0.4141,0.1277,189202.5,0.8016,10205.3,525255.0,0.0383,0.2097,0.2238
87,2016,38,380000.0,8189,1616280592.5,0.5194,0.0902,130345.6,0.6604,10188.3,350170.0,0.0362,0.1465,0.3433
96,2016,50,500000.0,8145,1664893409.5,0.4088,0.1805,165786.0,0.8111,8389.7,460750.0,0.0539,0.2145,0.2165
99,2016,48,480000.0,8132,1131772764.6,0.2899,0.3481,140655.2,1.0106,5064.2,442320.0,0.0368,0.3489,0.1114
100,2016,48,480000.0,8045,1510442433.8,0.3911,0.1265,154294.6,0.8218,10016.2,442320.0,0.0421,0.2133,0.1876
102,2016,45,450000.0,8096,1378198190.8,0.3783,0.1817,144641.3,0.8497,6323.5,414675.0,0.0397,0.2432,0.1780
113,2016,36,360000.0,8153,1293266138.4,0.4406,0.1136,122759.2,0.7739,7028.7,331740.0,0.0456,0.1910,0.2649
116,2016,35,350000.0,8199,1419611568.6,0.4947,0.0799,119731.2,0.6915,7905.4,322525.0,0.0476,0.1668,0.3055
121,2016,30,300000.0,8119,1201677313.1,0.4934,0.1335,104837.0,0.7083,6639.7,276450.0,0.0612,0.1761,0.3253
122,2016,30,300000.0,8145,1016422907.8,0.4160,0.2010,99550.7,0.7977,5523.0,276450.0,0.0389,0.2039,0.2193
123,2016,30,300000.0,7924,1033458371.0,0.4347,0.1527,105020.3,0.8052,4531.4,276450.0,0.0574,0.2323,0.2696
128,2016,27,270000.0,8109,895362005.1,0.4089,0.1873,89500.5,0.8106,3654.7,248805.0,0.0451,0.2327,0.2145
137,2016,21,210000.0,8129,726720503.9,0.4257,0.1065,68964.7,0.7714,4620.5,193515.0,0.0267,0.1930,0.2235
142,2016,18,180000.0,8019,615278661.8,0.4263,0.1466,58731.8,0.7655,3232.3,165870.0,0.0311,0.1943,0.2167
144,2016,16,160000.0,8245,671718294.1,0.5092,0.0502,53626.9,0.6582,4823.3,147440.0,0.0369,0.1494,0.3055
148,2016,2,20000.0,7972,70160990.1,0.4400,0.0178,6684.2,0.7595,531.8,18430.0,0.0337,0.1818,0.2501
149,2016,11,110000.0,8034,323319615.4,0.3659,0.0561,34155.9,0.8487,2120.2,101365.0,0.0278,0.2364,0.1596
152,2016,6,60000.0,8266,259599212.5,0.5234,0.0323,20137.8,0.6412,1753.1,55290.0,0.0367,0.1373,0.3327
153,2016,10,100000.0,8176,311500434.1,0.3810,0.1826,31437.1,0.8251,1678.6,92150.0,0.0283,0.2211,0.1685
154,2016,10,100000.0,8186,421945113.0,0.5154,0.0498,34445.2,0.6683,2487.6,92150.0,0.0451,0.1540,0.3391
157,2016,7,70000.0,8182,260464843.8,0.4548,0.0761,23135.3,0.7268,1856.9,64505.0,0.0526,0.1633,0.2524
158,2016,7,70000.0,8043,274091063.1,0.4868,0.0342,23409.3,0.6869,2063.8,64505.0,0.0407,0.1485,0.2927
163,2016,5,50000.0,8041,193699918.3,0.4818,0.0772,16724.4,0.6943,1278.7,46075.0,0.0312,0.1607,0.2784
2,2017,233,2330000.0,8203,8715067194.3,0.4560,0.1909,806965.0,0.7596,36439.0,2147095.0,0.0400,0.2016,0.2808
7,2017,132,1320000.0,8212,5913699572.0,0.5456,0.1135,461547.5,0.6409,29514.4,1216380.0,0.0635,0.1465,0.3891
9,2017,240,2400000.0,8209,10208892560.9,0.5182,0.1522,811775.5,0.6528,63552.4,2211600.0,0.0551,0.1402,0.3251
10,2017,2,20000.0,8252,102546677.3,0.6213,0.0100,6715.2,0.5404,859.7,18430.0,0.0440,0.0959,0.4862
11,2017,208,2080000.0,8191,9239644731.1,0.5423,0.1285,719149.2,0.6375,50167.9,1916720.0,0.0525,0.1461,0.3717
13,2017,215,2150000.0,8244,7597890033.0,0.4287,0.2064,709529.2,0.7699,37947.3,1981225.0,0.0586,0.1918,0.2303
15,2017,44,440000.0,8082,1688911944.9,0.4749,0.1313,153785.6,0.7359,7717.2,405460.0,0.0584,0.1901,0.3050
16,2017,147,1470000.0,8276,7011533649.9,0.5763,0.0817,501761.0,0.5922,47722.5,1354605.0,0.0408,0.1242,0.4171
17,2017,175,1750000.0,8238,6401309547.2,0.4440,0.1855,591164.1,0.7608,30050.2,1612625.0,0.0698,0.2027,0.2498
18,2017,151,1510000.0,8260,6846612454.6,0.5489,0.0988,527347.3,0.6362,33764.1,1391465.0,0.0391,0.1481,0.3929
20,2017,80,800000.0,8311,3697168830.6,0.5561,0.1160,276780.2,0.6222,20081.9,737200.0,0.0572,0.1395,0.3942
22,2017,161,1610000.0,8106,6215542424.8,0.4763,0.1799,551482.8,0.7192,30405.2,1483615.0,0.0374,0.1767,0.2927
23,2017,75,750000.0,8243,3373773809.1,0.5457,0.1175,260800.1,0.6372,17718.9,691125.0,0.0499,0.1451,0.3831
25,2017,80,800000.0,8237,3554038772.2,0.5393,0.1300,280987.6,0.6512,18136.1,737200.0,0.0380,0.1586,0.3816
26,2017,140,1400000.0,8251,5888040671.3,0.5097,0.1107,476383.4,0.6676,40504.8,1290100.0,0.0445,0.1460,0.3180
27,2017,89,890000.0,8368,4052919702.8,0.5442,0.1387,302742.1,0.6251,24263.1,820135.0,0.0350,0.1359,0.3622
29,2017,71,710000.0,8267,3250734840.0,0.5538,0.1110,248219.0,0.6312,19649.1,654265.0,0.0380,0.1427,0.3998
30,2017,129,1290000.0,8318,5141726972.8,0.4792,0.1697,428522.7,0.6932,31282.4,1188735.0,0.0448,0.1526,0.2737
31,2017,59,590000.0,8075,2241449210.5,0.4705,0.1894,208355.2,0.7506,8048.6,543685.0,0.0718,0.2098,0.3040
36,2017,116,1160000.0,8076,4009778273.9,0.4280,0.1829,396084.7,0.7977,16165.4,1068940.0,0.0707,0.2187,0.2478
43,2017,111,1110000.0,8263,5262042164.3,0.5737,0.0804,371952.3,0.5841,32542.6,1022865.0,0.0321,0.1209,0.3968
49,2017,101,1010000.0,8218,3531004850.6,0.4254,0.2290,345643.9,0.8044,13389.1,930715.0,0.0753,0.2313,0.2442
51,2017,91,910000.0,8322,4045060414.6,0.5341,0.1118,306328.8,0.6302,27624.9,838565.0,0.0413,0.1276,0.3523
55,2017,88,880000.0,8344,3822903358.9,0.5206,0.1494,304659.4,0.6650,19340.3,810920.0,0.0765,0.1478,0.3489
59,2017,80,800000.0,8330,3369904275.8,0.5057,0.1905,280049.3,0.6922,13588.7,737200.0,0.0861,0.1693,0.3389
60,2017,80,800000.0,8317,3919321660.5,0.5891,0.0678,271576.4,0.5763,25787.7,737200.0,0.0447,0.1122,0.4328
61,2017,80,800000.0,8244,3618363999.7,0.5486,0.1268,275963.4,0.6287,17983.3,737200.0,0.0519,0.1412,0.3831
65,2017,75,750000.0,8243,3320915386.4,0.5372,0.1313,259855.8,0.6450,18275.0,691125.0,0.0410,0.1467,0.3661
67,2017,73,730000.0,8255,2781275781.8,0.4615,0.2109,244432.9,0.7255,15302.5,672695.0,0.0774,0.1731,0.2646
68,2017,72,720000.0,8339,3556411704.9,0.5923,0.0664,244560.8,0.5734,23661.9,663480.0,0.0615,0.1097,0.4411
73,2017,67,670000.0,8358,3112726537.4,0.5559,0.0895,228660.4,0.6140,20324.5,617405.0,0.0501,0.1204,0.3900
80,2017,40,400000.0,8228,1922565838.2,0.5842,0.0732,133382.4,0.5708,17250.4,368600.0,0.0468,0.1028,0.4144
83,2017,58,580000.0,8040,1715919608.4,0.3680,0.2769,187105.0,0.8767,7178.5,534470.0,0.0700,0.2687,0.1766
84,2017,57,570000.0,8171,2107312455.3,0.4525,0.1273,187934.4,0.7287,12570.8,525255.0,0.0539,0.1647,0.2445
87,2017,56,560000.0,8244,2410901011.3,0.5222,0.0916,191348.3,0.6543,17991.3,516040.0,0.0428,0.1388,0.3412
96,2017,50,500000.0,8236,1693285989.0,0.4112,0.1916,162421.4,0.7900,8938.6,460750.0,0.0640,0.2031,0.2063
99,2017,48,480000.0,8120,1344737549.6,0.3450,0.3267,149351.9,0.9018,5431.3,442320.0,0.0516,0.2719,0.1473
100,2017,48,480000.0,7944,1624363746.8,0.4260,0.1130,159883.9,0.7819,8672.3,442320.0,0.0506,0.2073,0.2294
102,2017,45,450000.0,8178,1379331423.0,0.3748,0.1922,141732.8,0.8403,6623.7,414675.0,0.0472,0.2329,0.1663
113,2017,36,360000.0,7992,1362709167.2,0.4736,0.1030,125644.6,0.7369,7356.9,331740.0,0.0558,0.1894,0.3051
116,2017,35,350000.0,8255,1562654848.5,0.5409,0.0752,115888.5,0.6122,12592.4,322525.0,0.0549,0.1188,0.3451
121,2017,30,300000.0,8225,1286357337.9,0.5213,0.1275,105743.7,0.6761,6230.6,276450.0,0.0762,0.1678,0.3589
122,2017,30,300000.0,8267,1113122102.1,0.4488,0.1900,98790.4,0.7337,7022.9,276450.0,0.0454,0.1758,0.2360
123,2017,30,300000.0,8135,1159218772.7,0.4750,0.1548,102629.6,0.7202,6304.6,276450.0,0.0770,0.1749,0.2867
128,2017,27,270000.0,8271,997989676.9,0.4469,0.1846,88925.4,0.7370,5669.7,248805.0,0.0580,0.1741,0.2434
137,2017,21,210000.0,8144,843377431.9,0.4931,0.0886,71072.9,0.6863,5790.3,193515.0,0.0355,0.1567,0.3012
142,2017,18,180000.0,8126,678722953.4,0.4640,0.1283,60635.6,0.7260,3623.1,165870.0,0.0345,0.1743,0.2667
144,2017,16,160000.0,8306,704359039.6,0.5300,0.0511,54016.2,0.6370,5289.1,147440.0,0.0429,0.1310,0.3379
148,2017,11,110000.0,8090,376973102.0,0.4236,0.0876,36191.0,0.7767,2462.4,101365.0,0.0347,0.2066,0.2162
149,2017,11,110000.0,8089,380401655.0,0.4275,0.0494,34959.6,0.7434,2685.2,101365.0,0.0373,0.1785,0.2066
152,2017,9,90000.0,8347,409605091.5,0.5452,0.0413,30271.9,0.6169,3213.7,82935.0,0.0418,0.1224,0.3616
153,2017,10,100000.0,8116,353941026.8,0.4361,0.1689,31553.2,0.7235,2004.0,92150.0,0.0367,0.1667,0.1966
154,2017,10,100000.0,8193,473660012.6,0.5781,0.0327,33931.6,0.5869,2841.2,92150.0,0.0551,0.1241,0.4152
157,2017,7,70000.0,8172,287690786.5,0.5029,0.0805,23515.6,0.6680,2109.0,64505.0,0.0662,0.1471,0.3038
158,2017,7,70000.0,8038,281031916.1,0.4995,0.0349,23614.9,0.6754,2020.9,64505.0,0.0528,0.1503,0.3054
162,2017,5,50000.0,8259,211867709.4,0.5131,0.0180,16330.2,0.6366,2061.9,46075.0,0.0448,0.1176,0.3054
163,2017,5,50000.0,8264,209613728.4,0.5073,0.0730,16903.7,0.6664,1555.1,46075.0,0.0392,0.1393,0.3135
164,2017,5,50000.0,8322,261383726.3,0.6282,0.0167,16717.2,0.5322,2249.8,46075.0,0.0540,0.0999,0.4963
2,2018,274,2740000.0,8134,10246922765.6,0.4598,0.1929,948945.2,0.7533,40971.2,2524910.0,0.0414,0.2001,0.2798
5,2018,3,30000.0,8251,150408995.3,0.6076,0.0011,10296.1,0.5648,1124.1,27645.0,0.0392,0.1160,0.4758
7,2018,253,2530000.0,8186,10932498221.4,0.5279,0.1400,862422.5,0.6458,69720.1,2331395.0,0.0495,0.1334,0.3435
9,2018,267,2670000.0,7900,10409860090.9,0.4935,0.1413,956030.9,0.7255,40642.0,2460405.0,0.0454,0.2046,0.3280
10,2018,46,460000.0,8100,2063781840.0,0.5539,0.0618,161154.5,0.6325,11736.8,423890.0,0.0506,0.1468,0.4016
11,2018,208,2080000.0,8218,9102043445.7,0.5325,0.1370,707830.5,0.6391,53229.0,1916720.0,0.0499,0.1386,0.3464
13,2018,215,2150000.0,7932,6963031637.6,0.4083,0.2030,728507.8,0.8299,26690.4,1981225.0,0.0555,0.2443,0.2264
15,2018,44,440000.0,8173,1697883652.8,0.4721,0.1450,149691.5,0.7206,9714.4,405460.0,0.0567,0.1706,0.2846
16,2018,147,1470000.0,8237,6851198656.4,0.5658,0.0838,502016.0,0.6036,46289.1,1354605.0,0.0416,0.1264,0.4038
17,2018,175,1750000.0,8091,6230275777.2,0.4400,0.1743,610327.5,0.7926,20852.9,1612625.0,0.0702,0.2286,0.2678
18,2018,151,1510000.0,8220,6799840844.9,0.5478,0.1092,505941.3,0.6116,47781.4,1391465.0,0.0394,0.1184,0.3618
20,2018,80,800000.0,8255,3616743162.3,0.5477,0.1160,275681.5,0.6292,18631.1,737200.0,0.0486,0.1398,0.3799
22,2018,161,1610000.0,8100,5516876447.8,0.4230,0.2069,529117.4,0.7769,25226.2,1483615.0,0.0377,0.1984,0.2147
23,2018,75,750000.0,8206,3296802750.4,0.5357,0.1265,260319.4,0.6480,18835.7,691125.0,0.0496,0.1395,0.3695
25,2018,80,800000.0,8194,3102864687.8,0.4733,0.1645,272983.8,0.7209,13955.7,737200.0,0.0411,0.1843,0.2824
26,2018,140,1400000.0,8173,5714538313.3,0.4994,0.1059,490052.8,0.7009,27412.5,1290100.0,0.0430,0.1728,0.3334
27,2018,133,1330000.0,8271,6078516364.3,0.5526,0.1072,458163.6,0.6234,43629.0,1225595.0,0.0348,0.1272,0.3911
29,2018,131,1310000.0,8113,5076149127.2,0.4776,0.1463,450119.3,0.7194,26477.8,1207165.0,0.0383,0.1811,0.2977
30,2018,129,1290000.0,8187,4834266674.0,0.4577,0.1677,443580.3,0.7512,23237.4,1188735.0,0.0439,0.1945,0.2734
31,2018,60,600000.0,8197,2299610870.9,0.4676,0.1954,208377.3,0.7428,9943.9,552900.0,0.0656,0.1903,0.2908
36,2018,116,1160000.0,7941,4008940536.8,0.4352,0.1744,403571.6,0.7994,15835.0,1068940.0,0.0688,0.2255,0.2670
43,2018,111,1110000.0,8097,4604714774.8,0.5123,0.0946,378161.7,0.6650,25057.1,1022865.0,0.0295,0.1445,0.3273
49,2018,101,1010000.0,8059,3499783884.0,0.4300,0.2167,352396.5,0.8115,11336.0,930715.0,0.0717,0.2392,0.2569
51,2018,91,910000.0,8172,3789783384.7,0.5096,0.1100,317700.9,0.6851,21338.3,838565.0,0.0383,0.1609,0.3408
55,2018,88,880000.0,8180,3606213108.8,0.5010,0.1467,311663.2,0.7069,14333.9,810920.0,0.0816,0.1789,0.3394
58,2018,2,20000.0,7929,66710044.5,0.4207,0.0003,6505.8,0.7733,537.5,18430.0,0.0396,0.1869,0.2206
59,2018,80,800000.0,8274,3324447351.9,0.5022,0.1771,284777.4,0.7088,14872.5,737200.0,0.0778,0.1815,0.3441
60,2018,80,800000.0,8284,3830747596.5,0.5780,0.0687,273791.7,0.5921,29706.0,737200.0,0.0391,0.1182,0.4285
61,2018,80,800000.0,8263,3521683984.9,0.5327,0.1339,275343.7,0.6460,18893.5,737200.0,0.0427,0.1444,0.3522
65,2018,75,750000.0,8206,3267072003.5,0.5308,0.1343,258237.0,0.6486,19480.1,691125.0,0.0352,0.1393,0.3541
67,2018,73,730000.0,8122,2615326095.8,0.4411,0.2031,248771.7,0.7726,11162.5,672695.0,0.0669,0.2017,0.2587
68,2018,72,720000.0,8284,3484097568.0,0.5841,0.0648,246653.5,0.5865,26593.4,663480.0,0.0581,0.1156,0.4314
73,2018,67,670000.0,8181,2951680819.6,0.5385,0.0890,234970.6,0.6513,15458.0,617405.0,0.0483,0.1477,0.3787
80,2018,60,600000.0,8003,2639605778.0,0.5497,0.0645,214512.4,0.6504,14836.4,552900.0,0.0422,0.1623,0.4145
83,2018,58,580000.0,7778,1711730244.3,0.3794,0.2545,195766.8,0.8896,5630.3,534470.0,0.0665,0.2814,0.2043
84,2018,57,570000.0,7872,1936294916.6,0.4315,0.1224,192531.0,0.7827,9111.4,525255.0,0.0437,0.2132,0.2370
87,2018,56,560000.0,8121,2341360328.4,0.5148,0.0904,195628.1,0.6785,13406.8,516040.0,0.0409,0.1566,0.3509
96,2018,50,500000.0,8063,1660541544.3,0.4119,0.1678,170447.0,0.8276,6433.0,460750.0,0.0583,0.2411,0.2340
99,2018,48,480000.0,8050,1119675355.3,0.2898,0.3457,140857.6,1.0127,4303.4,442320.0,0.0388,0.3390,0.1176
100,2018,48,480000.0,8147,1558465650.5,0.3985,0.1380,151965.0,0.7944,9655.6,442320.0,0.0484,0.2063,0.1839
102,2018,45,450000.0,7967,1342924808.4,0.3746,0.1789,146545.0,0.8694,5406.0,414675.0,0.0436,0.2566,0.1848
113,2018,36,360000.0,8174,1363306679.7,0.4633,0.1092,120641.5,0.7233,9075.5,331740.0,0.0482,0.1697,0.2669
116,2018,35,350000.0,8122,1453113874.8,0.5112,0.0765,119057.7,0.6655,10034.9,322525.0,0.0477,0.1431,0.3292
121,2018,30,300000.0,8197,1260951142.4,0.5128,0.1445,101995.7,0.6630,7174.7,276450.0,0.0742,0.1369,0.3284
122,2018,30,300000.0,8118,1060653794.2,0.4355,0.1901,101078.9,0.7736,4808.9,276450.0,0.0429,0.2036,0.2432
123,2018,30,300000.0,7760,1076563325.0,0.4624,0.1413,107232.8,0.7729,3892.7,276450.0,0.0666,0.2222,0.3003
128,2018,27,270000.0,8069,914888876.4,0.4199,0.1780,91249.0,0.8048,4161.4,248805.0,0.0452,0.2154,0.2383
137,2018,21,210000.0,8079,725673211.5,0.4277,0.1041,67924.6,0.7562,4388.4,193515.0,0.0374,0.1800,0.2130
142,2018,18,180000.0,8272,644490213.4,0.4328,0.1463,57537.8,0.7385,4303.4,165870.0,0.0313,0.1679,0.2145
144,2018,16,160000.0,8112,621535383.4,0.4789,0.0583,53554.5,0.6990,4562.0,147440.0,0.0369,0.1693,0.2758
148,2018,11,110000.0,7921,365546946.7,0.4195,0.0827,36755.9,0.7965,2145.5,101365.0,0.0254,0.2149,0.2285
149,2018,11,110000.0,7965,312004392.2,0.3561,0.0637,33537.9,0.8562,1972.0,101365.0,0.0296,0.2344,0.1515
150,2018,11,110000.0,7995,420645860.9,0.4783,0.0649,37801.3,0.7185,2532.4,101365.0,0.0479,0.1735,0.2996
152,2018,10,100000.0,8185,418084362.1,0.5108,0.0539,33576.0,0.6573,3243.3,92150.0,0.0360,0.1350,0.3195
153,2018,10,100000.0,8078,305331845.0,0.3780,0.1849,31553.2,0.8348,1677.8,92150.0,0.0297,0.2221,0.1712
154,2018,10,100000.0,8079,417418230.1,0.5167,0.0511,34245.2,0.6628,2923.4,92150.0,0.0479,0.1462,0.3364
157,2018,7,70000.0,8085,263176951.6,0.4650,0.0605,23309.0,0.7161,1604.4,64505.0,0.0558,0.1718,0.2523
158,2018,7,70000.0,8064,267634171.5,0.4741,0.0468,23680.4,0.7135,1889.9,64505.0,0.0486,0.1632,0.2862
162,2018,5,50000.0,8024,192131943.0,0.4789,0.0190,16724.9,0.6985,1549.9,46075.0,0.0343,0.1518,0.2808
163,2018,5,50000.0,8001,176911896.2,0.4422,0.0848,16394.9,0.7415,1289.8,46075.0,0.0326,0.1767,0.2316
164,2018,5,50000.0,8092,243585145.4,0.6020,0.0175,17080.3,0.5674,1722.0,46075.0,0.0504,0.1149,0.4629
2,2019,321,3210000.0,8156,12262224827.0,0.4684,0.1848,1101735.5,0.7328,65893.3,2958015.0,0.0428,0.1724,0.2898
5,2019,174,1740000.0,8296,8404056229.2,0.5822,0.0537,591356.4,0.5838,60928.3,1603410.0,0.0454,0.1073,0.4309
7,2019,269,2690000.0,8389,11915778328.0,0.5280,0.1437,912531.6,0.6424,76232.0,2478835.0,0.0479,0.1316,0.3463
9,2019,267,2670000.0,8102,10725831382.5,0.4958,0.1517,930045.1,0.7025,52216.3,2460405.0,0.0481,0.1706,0.3214
10,2019,88,880000.0,8173,4061016272.8,0.5646,0.0778,306509.3,0.6169,22590.2,810920.0,0.0611,0.1367,0.4127
11,2019,208,2080000.0,8402,9555305395.4,0.5468,0.1334,699599.2,0.6152,70135.0,1916720.0,0.0504,0.1221,0.3586
13,2019,215,2150000.0,8021,7166567529.1,0.4156,0.2074,714254.0,0.7994,31257.7,1981225.0,0.0589,0.2117,0.2225
15,2019,44,440000.0,8232,1737491446.8,0.4797,0.1360,150281.2,0.7120,11371.9,405460.0,0.0566,0.1573,0.2990
16,2019,178,1780000.0,8423,8491031703.1,0.5663,0.0967,596997.3,0.5922,70324.8,1640270.0,0.0372,0.1135,0.3874
17,2019,175,1750000.0,8184,6264037986.1,0.4374,0.1810,602039.6,0.7866,22545.6,1612625.0,0.0679,0.2099,0.2576
18,2019,151,1510000.0,8372,7000104645.7,0.5537,0.1061,505917.3,0.6051,52235.2,1391465.0,0.0369,0.1162,0.3711
20,2019,167,1670000.0,8423,7769259112.9,0.5523,0.1285,561456.3,0.6087,55923.5,1538905.0,0.0379,0.1190,0.3628
22,2019,161,1610000.0,8222,6100490188.9,0.4609,0.1968,532683.9,0.7179,35799.3,1483615.0,0.0380,0.1694,0.2519
23,2019,75,750000.0,8410,3397535025.7,0.5387,0.1277,256612.8,0.6352,22523.0,691125.0,0.0485,0.1331,0.3675
25,2019,80,800000.0,8293,3478193959.0,0.5243,0.1517,269121.4,0.6417,22880.2,737200.0,0.0480,0.1296,0.3324
26,2019,140,1400000.0,8189,5756662533.1,0.5021,0.1077,482103.1,0.6858,33572.9,1290100.0,0.0441,0.1595,0.3241
27,2019,138,1380000.0,8376,6686954673.0,0.5785,0.1078,456663.4,0.5720,46750.6,1271670.0,0.0420,0.1051,0.4010
29,2019,131,1310000.0,8299,5780561906.8,0.5317,0.1373,438780.9,0.6299,39034.1,1207165.0,0.0442,0.1211,0.3385
30,2019,129,1290000.0,8219,4843324116.9,0.4568,0.1743,435314.2,0.7387,23015.8,1188735.0,0.0460,0.1914,0.2531
31,2019,60,600000.0,8235,2324184107.2,0.4704,0.1988,206410.2,0.7313,12021.9,552900.0,0.0737,0.1750,0.2906
36,2019,116,1160000.0,8022,4071578898.6,0.4375,0.1678,409556.8,0.8069,16856.3,1068940.0,0.0724,0.2296,0.2771
43,2019,111,1110000.0,8241,4863782209.4,0.5317,0.0929,370590.6,0.6279,32179.0,1022865.0,0.0508,0.1277,0.3419
48,2019,59,590000.0,8217,2673273791.3,0.5514,0.0586,203366.6,0.6251,17223.8,543685.0,0.0505,0.1313,0.3905
49,2019,101,1010000.0,8211,3553528064.6,0.4285,0.2166,350502.9,0.8099,11685.6,930715.0,0.0739,0.2269,0.2567
51,2019,91,910000.0,8202,3798893071.5,0.5090,0.1145,314373.3,0.6787,22444.2,838565.0,0.0384,0.1633,0.3354
55,2019,88,880000.0,8207,3551678320.6,0.4918,0.1597,308025.3,0.7118,15028.0,810920.0,0.0810,0.1803,0.3211
58,2019,2,20000.0,7967,69984968.6,0.4392,0.0003,6741.0,0.7674,585.0,18430.0,0.0405,0.1800,0.2539
59,2019,80,800000.0,8385,3487890335.3,0.5200,0.1849,276258.5,0.6641,17193.7,737200.0,0.0930,0.1503,0.3444
60,2019,80,800000.0,8374,4039531582.9,0.6030,0.0714,263550.0,0.5463,34496.7,737200.0,0.0487,0.0964,0.4337
61,2019,80,800000.0,8412,3721264515.9,0.5530,0.1341,269373.0,0.6089,23121.9,737200.0,0.0454,0.1217,0.3659
65,2019,75,750000.0,8410,3352085801.4,0.5314,0.1394,255004.2,0.6398,22896.7,691125.0,0.0403,0.1326,0.3521
67,2019,73,730000.0,8191,2598305163.2,0.4345,0.2219,244904.6,0.7720,10835.9,672695.0,0.0785,0.2042,0.2422
68,2019,72,720000.0,8384,3659474969.9,0.6062,0.0693,239755.0,0.5493,30532.7,663480.0,0.0637,0.0984,0.4493
73,2019,67,670000.0,8221,2936242223.6,0.5331,0.0930,231768.4,0.6489,17461.1,617405.0,0.0538,0.1444,0.3636
80,2019,60,600000.0,8208,2734072869.1,0.5552,0.0683,208582.5,0.6262,16958.2,552900.0,0.0401,0.1330,0.4025
83,2019,58,580000.0,7990,1603099425.6,0.3459,0.2714,191298.9,0.9535,4607.4,534470.0,0.0600,0.3078,0.1806
84,2019,57,570000.0,7969,1987262295.6,0.4375,0.1287,187829.6,0.7532,12103.3,525255.0,0.0501,0.1801,0.2304
87,2019,56,560000.0,8188,2364358037.5,0.5156,0.0921,192694.3,0.6673,14545.6,516040.0,0.0420,0.1451,0.3425
96,2019,50,500000.0,8134,1656747974.9,0.4074,0.1820,166665.1,0.8183,7841.7,460750.0,0.0669,0.2266,0.2160
99,2019,48,480000.0,8175,1264064740.7,0.3221,0.3361,144918.8,0.9372,6279.9,442320.0,0.0566,0.2835,0.1355
100,2019,48,480000.0,8180,1623497688.8,0.4135,0.1360,153360.3,0.7727,12059.9,442320.0,0.0490,0.1801,0.2020
102,2019,45,450000.0,8058,1363496092.0,0.3760,0.1826,144708.9,0.8552,6709.3,414675.0,0.0515,0.2447,0.1807
113,2019,36,360000.0,8234,1390960013.3,0.4692,0.1126,121629.3,0.7200,9429.2,331740.0,0.0582,0.1591,0.2844
116,2019,35,350000.0,8191,1479481356.3,0.5161,0.0759,118788.7,0.6577,9776.0,322525.0,0.0534,0.1443,0.3251
121,2019,30,300000.0,8355,1313943956.5,0.5242,0.1294,102496.5,0.6517,8691.8,276450.0,0.0725,0.1398,0.3442
122,2019,30,300000.0,8181,1057547383.5,0.4309,0.1956,99071.6,0.7664,5791.9,276450.0,0.0478,0.1945,0.2255
123,2019,30,300000.0,7947,1102561823.2,0.4625,0.1469,104896.7,0.7561,5142.0,276450.0,0.0727,0.2059,0.2878
128,2019,27,270000.0,8187,938365245.0,0.4245,0.1882,88954.9,0.7761,4691.7,248805.0,0.0584,0.2063,0.2186
137,2019,21,210000.0,8196,809773330.6,0.4705,0.1013,68360.3,0.6919,6113.4,193515.0,0.0382,0.1428,0.2562
142,2019,18,180000.0,8240,674182758.4,0.4545,0.1418,58802.9,0.7187,4424.5,165870.0,0.0330,0.1650,0.2400
144,2019,16,160000.0,8212,689768115.1,0.5250,0.0628,53121.3,0.6324,5927.9,147440.0,0.0550,0.1210,0.3208
148,2019,11,110000.0,8049,383886588.5,0.4336,0.0918,35642.3,0.7473,2406.1,101365.0,0.0390,0.1818,0.2169
149,2019,11,110000.0,8138,356008433.8,0.3977,0.0494,34059.7,0.7786,2694.7,101365.0,0.0387,0.1803,0.1795
150,2019,11,110000.0,8169,420815169.1,0.4683,0.0698,36469.8,0.7080,2713.0,101365.0,0.0491,0.1563,0.2665
152,2019,10,100000.0,8353,440716053.2,0.5276,0.0513,33005.6,0.6256,4067.3,92150.0,0.0477,0.1137,0.3305
153,2019,10,100000.0,8228,331549132.5,0.4030,0.1742,31162.9,0.7734,2205.5,92150.0,0.0404,0.1796,0.1817
154,2019,10,100000.0,8269,452584285.1,0.5473,0.0385,33475.9,0.6116,3635.7,92150.0,0.0607,0.1191,0.3665
157,2019,7,70000.0,8215,283933853.9,0.4938,0.0648,23305.4,0.6743,2023.7,64505.0,0.0667,0.1417,0.2939
158,2019,7,70000.0,8027,274335623.7,0.4882,0.0374,24161.4,0.7070,1935.0,64505.0,0.0512,0.1707,0.3123
162,2019,5,50000.0,8137,193674364.9,0.4760,0.0220,16333.4,0.6862,1551.3,46075.0,0.0369,0.1389,0.2637
163,2019,5,50000.0,8168,208227611.2,0.5099,0.0721,16740.0,0.6566,1616.2,46075.0,0.0470,0.1317,0.3128
164,2019,5,50000.0,8260,252042856.8,0.6103,0.0179,16849.2,0.5522,2022.7,46075.0,0.0512,0.1069,0.4665
