id,lon,lat,first_year,active_2014,active_2015,active_2016,active_2017,active_2018,active_2019,active_2020,active_2021,active_2022,active_2023,active_2024
11189,0.756169,53.499229,2020,False,False,False,False,False,False,True,True,True,True,True
11190,0.802407,53.453011,2020,False,False,False,False,False,False,True,True,True,True,True
11191,0.77158,53.483902,2020,False,False,False,False,False,False,True,True,True,True,True
11192,0.805839,53.478136,2020,False,False,False,False,False,False,True,True,True,True,True
11193,0.748456,53.50704,2020,False,False,False,False,False,False,True,True,True,True,True
11194,0.790439,53.493479,2020,False,False,False,False,False,False,True,True,True,True,True
11195,0.79809,53.485857,9999,False,False,False,False,False,False,False,False,False,False,False
11196,0.877746,53.491482,2020,False,False,False,False,False,False,True,True,True,True,True
11197,0.843553,53.497242,2020,False,False,False,False,False,False,True,True,True,True,True
11198,0.888921,53.508711,2020,False,False,False,False,False,False,True,True,True,True,True
11199,0.840104,53.472284,2020,False,False,False,False,False,False,True,True,True,True,True
11200,0.809035,53.503021,2020,False,False,False,False,False,False,True,True,True,True,True
11201,0.812897,53.449686,2020,False,False,False,False,False,False,True,True,True,True,True
11202,0.87007,53.499166,2020,False,False,False,False,False,False,True,True,True,True,True
11203,0.82125,53.462622,2020,False,False,False,False,False,False,True,True,True,True,True
11204,0.874329,53.466455,2020,False,False,False,False,False,False,True,True,True,True,True
11205,0.813515,53.470343,2020,False,False,False,False,False,False,True,True,True,True,True
11206,0.862367,53.506943,2020,False,False,False,False,False,False,True,True,True,True,True
11207,0.824683,53.487648,2020,False,False,False,False,False,False,True,True,True,True,True
11208,0.896607,53.501068,2020,False,False,False,False,False,False,True,True,True,True,True
11209,0.858919,53.481853,2020,False,False,False,False,False,False,True,True,True,True,True
11210,-3.659435,53.462606,2014,True,True,True,True,True,True,True,True,True,True,True
11211,-3.653472,53.434681,2014,True,True,True,True,True,True,True,True,True,True,True
11212,-3.632498,53.468426,2014,True,True,True,True,True,True,True,True,True,True,True
11213,-3.653866,53.457052,2014,True,True,True,True,True,True,True,True,True,True,True
11214,-3.648183,53.44034,2014,True,True,True,True,True,True,True,True,True,True,True
11215,-3.648594,53.462658,2014,True,True,True,True,True,True,True,True,True,True,True
11216,-3.653722,53.445881,2014,True,True,True,True,True,True,True,True,True,True,True
11217,-3.632288,53.457201,2014,True,True,True,True,True,True,True,True,True,True,True
11218,-3.642914,53.445959,2014,True,True,True,True,True,True,True,True,True,True,True
11219,-3.675521,53.456896,2014,True,True,True,True,True,True,True,True,True,True,True
11220,-3.670243,53.462521,2014,True,True,True,True,True,True,True,True,True,True,True
11221,-3.659254,53.451447,2014,True,True,True,True,True,True,True,True,True,True,True
11222,-3.637759,53.462709,2014,True,True,True,True,True,True,True,True,True,True,True
11223,-3.658956,53.440243,2014,True,True,True,True,True,True,True,True,True,True,True
11224,-3.621263,53.446114,2014,True,True,True,True,True,True,True,True,True,True,True
11225,-3.631891,53.434839,2014,True,True,True,True,True,True,True,True,True,True,True
11226,-3.664925,53.468147,2014,True,True,True,True,True,True,True,True,True,True,True
11227,-3.664515,53.445803,2014,True,True,True,True,True,True,True,True,True,True,True
11228,-3.632117,53.446016,2014,True,True,True,True,True,True,True,True,True,True,True
11229,-3.643297,53.468306,2014,True,True,True,True,True,True,True,True,True,True,True
11230,-3.643068,53.457062,2014,True,True,True,True,True,True,True,True,True,True,True
11231,-3.654121,53.468189,2014,True,True,True,True,True,True,True,True,True,True,True
11232,-3.637568,53.451553,2014,True,True,True,True,True,True,True,True,True,True,True
11233,-3.669779,53.440174,2014,True,True,True,True,True,True,True,True,True,True,True
11234,-3.642661,53.43479,2014,True,True,True,True,True,True,True,True,True,True,True
11235,-3.621879,53.479614,2014,True,True,True,True,True,True,True,True,True,True,True
11236,-3.637981,53.473898,2014,True,True,True,True,True,True,True,True,True,True,True
11237,-3.62659,53.440468,2014,True,True,True,True,True,True,True,True,True,True,True
11238,-3.627194,53.473976,2014,True,True,True,True,True,True,True,True,True,True,True
11239,-3.675729,53.468067,2014,True,True,True,True,True,True,True,True,True,True,True
11240,-3.626994,53.462727,2014,True,True,True,True,True,True,True,True,True,True,True
11241,-3.669987,53.451309,2014,True,True,True,True,True,True,True,True,True,True,True
11242,-3.63735,53.44035,2014,True,True,True,True,True,True,True,True,True,True,True
11243,-3.626775,53.451647,2014,True,True,True,True,True,True,True,True,True,True,True
11244,-3.648398,53.451483,2014,True,True,True,True,True,True,True,True,True,True,True
11245,-3.632722,53.479507,2014,True,True,True,True,True,True,True,True,True,True,True
11246,-3.621468,53.457243,2014,True,True,True,True,True,True,True,True,True,True,True
11247,-3.675273,53.445662,2014,True,True,True,True,True,True,True,True,True,True,True
11248,-3.621677,53.468367,2014,True,True,True,True,True,True,True,True,True,True,True
11249,-3.664752,53.456957,2014,True,True,True,True,True,True,True,True,True,True,True
11250,-3.615753,53.440542,2014,True,True,True,True,True,True,True,True,True,True,True
11251,-3.620908,53.423748,2014,True,True,True,True,True,True,True,True,True,True,True
11252,-3.615975,53.451696,2014,True,True,True,True,True,True,True,True,True,True,True
11253,-3.61619,53.462887,2014,True,True,True,True,True,True,True,True,True,True,True
11254,-3.61557,53.429342,2014,True,True,True,True,True,True,True,True,True,True,True
11255,-3.611051,53.479694,2014,True,True,True,True,True,True,True,True,True,True,True
11256,-3.610836,53.468487,2014,True,True,True,True,True,True,True,True,True,True,True
11257,-3.626374,53.429266,2014,True,True,True,True,True,True,True,True,True,True,True
11258,-3.621083,53.434925,2014,True,True,True,True,True,True,True,True,True,True,True
11259,-3.637224,53.429125,2014,True,True,True,True,True,True,True,True,True,True,True
11260,-3.61635,53.474043,2014,True,True,True,True,True,True,True,True,True,True,True
11261,-3.610634,53.457304,2014,True,True,True,True,True,True,True,True,True,True,True
11262,-3.610105,53.423841,2014,True,True,True,True,True,True,True,True,True,True,True
11263,-3.610283,53.434914,2014,True,True,True,True,True,True,True,True,True,True,True
11264,-3.63167,53.423603,2014,True,True,True,True,True,True,True,True,True,True,True
11265,-3.61045,53.446035,2014,True,True,True,True,True,True,True,True,True,True,True
11266,-3.62389,53.43749,9999,False,False,False,False,False,False,False,False,False,False,False
11267,-3.570164,53.451944,2014,True,True,True,True,True,True,True,True,True,True,True
11268,-3.56452,53.4352,2014,True,True,True,True,True,True,True,True,True,True,True
11269,-3.605558,53.474171,2014,True,True,True,True,True,True,True,True,True,True,True
11270,-3.593973,53.429512,2014,True,True,True,True,True,True,True,True,True,True,True
11271,-3.589215,53.468643,2014,True,True,True,True,True,True,True,True,True,True,True
11272,-3.605374,53.462971,2014,True,True,True,True,True,True,True,True,True,True,True
11273,-3.594744,53.474174,2014,True,True,True,True,True,True,True,True,True,True,True
11274,-3.599265,53.423834,2014,True,True,True,True,True,True,True,True,True,True,True
11275,-3.604813,53.429432,2014,True,True,True,True,True,True,True,True,True,True,True
11276,-3.570016,53.440779,2014,True,True,True,True,True,True,True,True,True,True,True
11277,-3.599488,53.434998,2014,True,True,True,True,True,True,True,True,True,True,True
11278,-3.588856,53.446318,2014,True,True,True,True,True,True,True,True,True,True,True
11279,-3.594567,53.462984,2014,True,True,True,True,True,True,True,True,True,True,True
11280,-3.604964,53.440552,2014,True,True,True,True,True,True,True,True,True,True,True
11281,-3.59418,53.44063,2014,True,True,True,True,True,True,True,True,True,True,True
11282,-3.588684,53.435053,2014,True,True,True,True,True,True,True,True,True,True,True
11283,-3.605165,53.451759,2014,True,True,True,True,True,True,True,True,True,True,True
11284,-3.589022,53.457449,2014,True,True,True,True,True,True,True,True,True,True,True
11285,-3.599643,53.44618,2014,True,True,True,True,True,True,True,True,True,True,True
11286,-3.594291,53.451794,2014,True,True,True,True,True,True,True,True,True,True,True
11287,-3.59988,53.457344,2014,True,True,True,True,True,True,True,True,True,True,True
11288,-3.600059,53.46851,2014,True,True,True,True,True,True,True,True,True,True,True
11289,-3.615413,53.418589,2014,True,True,True,True,True,True,True,True,True,True,True
11290,-3.54358,53.480061,2014,True,True,True,True,True,True,True,True,True,True,True
11291,-3.554044,53.45763,2014,True,True,True,True,True,True,True,True,True,True,True
11292,-3.548904,53.474394,2014,True,True,True,True,True,True,True,True,True,True,True
11293,-3.532621,53.468975,2014,True,True,True,True,True,True,True,True,True,True,True
11294,-3.527447,53.485683,2014,True,True,True,True,True,True,True,True,True,True,True
11295,-3.516481,53.474663,2014,True,True,True,True,True,True,True,True,True,True,True
11296,-3.54854,53.452074,2014,True,True,True,True,True,True,True,True,True,True,True
11297,-3.549087,53.4856,2014,True,True,True,True,True,True,True,True,True,True,True
11298,-3.521986,53.480156,2014,True,True,True,True,True,True,True,True,True,True,True
11299,-3.543004,53.446484,2014,True,True,True,True,True,True,True,True,True,True,True
11300,-3.521464,53.446585,2014,True,True,True,True,True,True,True,True,True,True,True
11301,-3.532951,53.491266,2014,True,True,True,True,True,True,True,True,True,True,True
11302,-3.543251,53.457668,2014,True,True,True,True,True,True,True,True,True,True,True
11303,-3.548713,53.463266,2014,True,True,True,True,True,True,True,True,True,True,True
11304,-3.521792,53.468987,2014,True,True,True,True,True,True,True,True,True,True,True
11305,-3.532409,53.45772,2014,True,True,True,True,True,True,True,True,True,True,True
11306,-3.526936,53.452148,2014,True,True,True,True,True,True,True,True,True,True,True
11307,-3.532225,53.446539,2014,True,True,True,True,True,True,True,True,True,True,True
11308,-3.521588,53.4578,2014,True,True,True,True,True,True,True,True,True,True,True
11309,-3.527114,53.463362,2014,True,True,True,True,True,True,True,True,True,True,True
11310,-3.543406,53.468868,2014,True,True,True,True,True,True,True,True,True,True,True
11311,-3.543815,53.491217,2014,True,True,True,True,True,True,True,True,True,True,True
11312,-3.527306,53.474554,2014,True,True,True,True,True,True,True,True,True,True,True
11313,-3.537876,53.463289,2014,True,True,True,True,True,True,True,True,True,True,True
11314,-3.554254,53.468817,2014,True,True,True,True,True,True,True,True,True,True,True
11315,-3.559515,53.463194,2014,True,True,True,True,True,True,True,True,True,True,True
11316,-3.517069,53.485449,2014,True,True,True,True,True,True,True,True,True,True,True
11317,-3.532756,53.480062,2014,True,True,True,True,True,True,True,True,True,True,True
11318,-3.538312,53.485687,2014,True,True,True,True,True,True,True,True,True,True,True
11319,-3.537733,53.452106,2014,True,True,True,True,True,True,True,True,True,True,True
11320,-3.538065,53.474424,2014,True,True,True,True,True,True,True,True,True,True,True
11321,-3.554385,53.479891,2014,True,True,True,True,True,True,True,True,True,True,True
11322,-3.516317,53.463408,2014,True,True,True,True,True,True,True,True,True,True,True
11323,-3.516086,53.452309,2014,True,True,True,True,True,True,True,True,True,True,True
11324,-3.540711,53.465908,9999,False,False,False,False,False,False,False,False,False,False,False
11325,-3.510808,53.457859,2014,True,True,True,True,True,True,True,True,True,True,True
11326,-3.505625,53.474689,2014,True,True,True,True,True,True,True,True,True,True,True
11327,-3.511743,53.480286,2014,True,True,True,True,True,True,True,True,True,True,True
11328,-3.510978,53.469025,2014,True,True,True,True,True,True,True,True,True,True,True
11329,-3.508164,53.480961,9999,False,False,False,False,False,False,False,False,False,False,False
11330,-3.611246,53.490543,2014,True,True,True,True,True,True,True,True,True,True,True
11331,-3.616554,53.485214,2014,True,True,True,True,True,True,True,True,True,True,True
11332,-3.589454,53.479822,2014,True,True,True,True,True,True,True,True,True,True,True
11333,-3.570741,53.485458,2014,True,True,True,True,True,True,True,True,True,True,True
11334,-3.548419,53.440893,2014,True,True,True,True,True,True,True,True,True,True,True
11335,-3.56521,53.479918,2014,True,True,True,True,True,True,True,True,True,True,True
11336,-3.58963,53.49066,2014,True,True,True,True,True,True,True,True,True,True,True
11337,-3.5592,53.440834,2014,True,True,True,True,True,True,True,True,True,True,True
11338,-3.570494,53.474226,2014,True,True,True,True,True,True,True,True,True,True,True
11339,-3.564685,53.446392,2014,True,True,True,True,True,True,True,True,True,True,True
11340,-3.594924,53.485348,2014,True,True,True,True,True,True,True,True,True,True,True
11341,-3.564842,53.457508,2014,True,True,True,True,True,True,True,True,True,True,True
11342,-3.565052,53.468725,2014,True,True,True,True,True,True,True,True,True,True,True
11343,-3.554607,53.491104,2014,True,True,True,True,True,True,True,True,True,True,True
11344,-3.605724,53.485241,2014,True,True,True,True,True,True,True,True,True,True,True
11345,-3.600451,53.490541,2014,True,True,True,True,True,True,True,True,True,True,True
11346,-3.559906,53.485493,2014,True,True,True,True,True,True,True,True,True,True,True
11347,-3.60025,53.479744,2014,True,True,True,True,True,True,True,True,True,True,True
11348,-3.559369,53.451973,2014,True,True,True,True,True,True,True,True,True,True,True
11349,-3.565426,53.491125,2014,True,True,True,True,True,True,True,True,True,True,True
11350,-3.553868,53.446453,2014,True,True,True,True,True,True,True,True,True,True,True
11351,-3.570358,53.463034,2014,True,True,True,True,True,True,True,True,True,True,True
11352,-3.559767,53.474358,2014,True,True,True,True,True,True,True,True,True,True,True
11353,-3.489325,53.469191,2014,True,True,True,True,True,True,True,True,True,True,True
11354,-3.499855,53.446865,2014,True,True,True,True,True,True,True,True,True,True,True
11355,-3.505443,53.463495,2014,True,True,True,True,True,True,True,True,True,True,True
11356,-3.483669,53.452423,2014,True,True,True,True,True,True,True,True,True,True,True
11357,-3.483885,53.463577,2014,True,True,True,True,True,True,True,True,True,True,True
11358,-3.51065,53.446642,2014,True,True,True,True,True,True,True,True,True,True,True
11359,-3.4945,53.452362,2014,True,True,True,True,True,True,True,True,True,True,True
11360,-3.500008,53.457912,2014,True,True,True,True,True,True,True,True,True,True,True
11361,-3.472838,53.452477,2014,True,True,True,True,True,True,True,True,True,True,True
11362,-3.478332,53.458008,2014,True,True,True,True,True,True,True,True,True,True,True
11363,-3.500164,53.469112,2014,True,True,True,True,True,True,True,True,True,True,True
11364,-3.494654,53.463528,2014,True,True,True,True,True,True,True,True,True,True,True
11365,-3.489187,53.457935,2014,True,True,True,True,True,True,True,True,True,True,True
11366,-3.505298,53.452267,2014,True,True,True,True,True,True,True,True,True,True,True
11367,-3.474534,53.423399,2014,True,True,True,True,True,True,True,True,True,True,True
11368,-3.472545,53.417257,2014,True,True,True,True,True,True,True,True,True,True,True
11369,-3.473477,53.420321,2014,True,True,True,True,True,True,True,True,True,True,True
11370,-3.439123,53.427608,2014,True,True,True,True,True,True,True,True,True,True,True
11371,-3.438162,53.424496,2014,True,True,True,True,True,True,True,True,True,True,True
11372,-3.426309,53.425928,2014,True,True,True,True,True,True,True,True,True,True,True
11373,-3.425344,53.422779,2014,True,True,True,True,True,True,True,True,True,True,True
11374,-3.427246,53.428989,2014,True,True,True,True,True,True,True,True,True,True,True
11375,-3.336915,53.493368,2016,False,False,True,True,True,True,True,True,True,True,True
11376,-3.340574,53.484245,2016,False,False,True,True,True,True,True,True,True,True,True
11377,-3.363484,53.496759,2016,False,False,True,True,True,True,True,True,True,True,True
11378,-3.337818,53.50193,2016,False,False,True,True,True,True,True,True,True,True,True
11379,-3.372702,53.501881,2016,False,False,True,True,True,True,True,True,True,True,True
11380,-3.353102,53.501886,2016,False,False,True,True,True,True,True,True,True,True,True
11381,-3.352117,53.490524,2016,False,False,True,True,True,True,True,True,True,True,True
11382,-3.290152,53.493801,2016,False,False,True,True,True,True,True,True,True,True,True
11383,-3.282306,53.46496,2016,False,False,True,True,True,True,True,True,True,True,True
11384,-3.24942,53.465019,2016,False,False,True,True,True,True,True,True,True,True,True
11385,-3.305846,53.485697,2016,False,False,True,True,True,True,True,True,True,True,True
11386,-3.286765,53.474636,2016,False,False,True,True,True,True,True,True,True,True,True
11387,-3.26951,53.502174,2016,False,False,True,True,True,True,True,True,True,True,True
11388,-3.269874,53.48337,2016,False,False,True,True,True,True,True,True,True,True,True
11389,-3.305429,53.464886,2016,False,False,True,True,True,True,True,True,True,True,True
11390,-3.252489,53.502171,2016,False,False,True,True,True,True,True,True,True,True,True
11391,-3.249748,53.475109,2016,False,False,True,True,True,True,True,True,True,True,True
11392,-3.286667,53.50214,2016,False,False,True,True,True,True,True,True,True,True,True
11393,-3.319749,53.50197,2016,False,False,True,True,True,True,True,True,True,True,True
11394,-3.317738,53.471672,2016,False,False,True,True,True,True,True,True,True,True,True
11395,-3.305299,53.502016,2016,False,False,True,True,True,True,True,True,True,True,True
11396,-3.265825,53.465014,2016,False,False,True,True,True,True,True,True,True,True,True
11397,-3.329034,53.477789,2016,False,False,True,True,True,True,True,True,True,True,True
11398,-3.26599,53.492067,2016,False,False,True,True,True,True,True,True,True,True,True
11399,-3.274996,53.486628,9999,False,False,False,False,False,False,False,False,False,False,False
11400,-3.218839,53.502306,2014,True,True,True,True,True,True,True,True,True,True,True
11401,-3.23305,53.465113,2016,False,False,True,True,True,True,True,True,True,True,True
11402,-3.21599,53.492037,2014,True,True,True,True,True,True,True,True,True,True,True
11403,-3.231604,53.483488,2016,False,False,True,True,True,True,True,True,True,True,True
11404,-3.222162,53.495346,2014,True,True,True,True,True,True,True,True,True,True,True
11405,-3.236967,53.493271,2016,False,False,True,True,True,True,True,True,True,True,True
11406,-3.234555,53.502216,2016,False,False,True,True,True,True,True,True,True,True,True
11407,-3.424266,53.419651,2014,True,True,True,True,True,True,True,True,True,True,True
11408,-3.422201,53.413523,2014,True,True,True,True,True,True,True,True,True,True,True
11409,-3.423075,53.416632,2014,True,True,True,True,True,True,True,True,True,True,True
11410,-3.191222,53.478569,2014,True,True,True,True,True,True,True,True,True,True,True
11411,-3.209829,53.488619,2014,True,True,True,True,True,True,True,True,True,True,True
11412,-3.181616,53.482088,2014,True,True,True,True,True,True,True,True,True,True,True
11413,-3.187965,53.468479,2016,False,False,True,True,True,True,True,True,True,True,True
11414,-3.165823,53.482279,2014,True,True,True,True,True,True,True,True,True,True,True
11415,-3.172015,53.485643,2014,True,True,True,True,True,True,True,True,True,True,True
11416,-3.194034,53.488817,2014,True,True,True,True,True,True,True,True,True,True,True
11417,-3.196814,53.499111,2014,True,True,True,True,True,True,True,True,True,True,True
11418,-3.184443,53.492399,2014,True,True,True,True,True,True,True,True,True,True,True
11419,-3.175472,53.478691,2014,True,True,True,True,True,True,True,True,True,True,True
11420,-3.197411,53.481903,2014,True,True,True,True,True,True,True,True,True,True,True
11421,-3.178259,53.488987,2014,True,True,True,True,True,True,True,True,True,True,True
11422,-3.203596,53.485285,2014,True,True,True,True,True,True,True,True,True,True,True
11423,-3.150066,53.482399,2014,True,True,True,True,True,True,True,True,True,True,True
11424,-3.156245,53.485783,2014,True,True,True,True,True,True,True,True,True,True,True
11425,-3.200205,53.492178,2014,True,True,True,True,True,True,True,True,True,True,True
11426,-3.203024,53.502497,2014,True,True,True,True,True,True,True,True,True,True,True
11427,-3.187808,53.485422,2014,True,True,True,True,True,True,True,True,True,True,True
11428,-3.185038,53.475149,2014,True,True,True,True,True,True,True,True,True,True,True
11429,-3.206396,53.495594,2014,True,True,True,True,True,True,True,True,True,True,True
11430,-3.212671,53.498896,2014,True,True,True,True,True,True,True,True,True,True,True
11431,-3.200769,53.465166,2016,False,False,True,True,True,True,True,True,True,True,True
11432,-3.213192,53.473186,2016,False,False,True,True,True,True,True,True,True,True,True
11433,-3.216444,53.465128,2016,False,False,True,True,True,True,True,True,True,True,True
11434,-3.159652,53.478836,2014,True,True,True,True,True,True,True,True,True,True,True
11435,-3.190622,53.495749,2014,True,True,True,True,True,True,True,True,True,True,True
11436,0.714098,53.512886,2020,False,False,False,False,False,False,True,True,True,True,True
11437,0.722485,53.525846,2020,False,False,False,False,False,False,True,True,True,True,True
11438,0.740791,53.514685,2020,False,False,False,False,False,False,True,True,True,True,True
11439,0.735744,53.526651,2020,False,False,False,False,False,False,True,True,True,True,True
11440,0.697406,53.486799,2020,False,False,False,False,False,False,True,True,True,True,True
11441,0.705772,53.499802,2020,False,False,False,False,False,False,True,True,True,True,True
11442,0.707905,53.483448,2020,False,False,False,False,False,False,True,True,True,True,True
11443,0.729536,53.497345,2020,False,False,False,False,False,False,True,True,True,True,True
11444,0.718464,53.480059,2020,False,False,False,False,False,False,True,True,True,True,True
11445,0.721813,53.505161,2020,False,False,False,False,False,False,True,True,True,True,True
11446,0.737284,53.489695,2020,False,False,False,False,False,False,True,True,True,True,True
11447,0.728998,53.476667,2020,False,False,False,False,False,False,True,True,True,True,True
11448,0.760478,53.466566,2020,False,False,False,False,False,False,True,True,True,True,True
11449,0.781464,53.459822,2020,False,False,False,False,False,False,True,True,True,True,True
11450,0.770953,53.463253,2020,False,False,False,False,False,False,True,True,True,True,True
11451,0.73943,53.473328,2020,False,False,False,False,False,False,True,True,True,True,True
11452,0.749881,53.469904,2020,False,False,False,False,False,False,True,True,True,True,True
11453,0.791869,53.456459,2020,False,False,False,False,False,False,True,True,True,True,True
11454,0.844312,53.439459,2020,False,False,False,False,False,False,True,True,True,True,True
11455,0.897395,53.443306,2020,False,False,False,False,False,False,True,True,True,True,True
11456,0.863214,53.449167,2020,False,False,False,False,False,False,True,True,True,True,True
11457,0.88206,53.45878,2020,False,False,False,False,False,False,True,True,True,True,True
11458,0.893156,53.476036,2020,False,False,False,False,False,False,True,True,True,True,True
11459,0.854822,53.436136,2020,False,False,False,False,False,False,True,True,True,True,True
11460,0.875799,53.429419,2020,False,False,False,False,False,False,True,True,True,True,True
11461,0.833862,53.442898,2020,False,False,False,False,False,False,True,True,True,True,True
11462,0.896666,53.422586,2020,False,False,False,False,False,False,True,True,True,True,True
11463,0.865285,53.432724,2020,False,False,False,False,False,False,True,True,True,True,True
11464,0.889668,53.451065,9999,False,False,False,False,False,False,False,False,False,False,False
11465,0.905073,53.435545,2020,False,False,False,False,False,False,True,True,True,True,True
11466,0.911998,53.485655,2020,False,False,False,False,False,False,True,True,True,True,True
11467,0.931675,53.43745,2020,False,False,False,False,False,False,True,True,True,True,True
11468,0.900804,53.468288,2020,False,False,False,False,False,False,True,True,True,True,True
11469,0.927406,53.470184,2020,False,False,False,False,False,False,True,True,True,True,True
11470,0.923932,53.445194,2020,False,False,False,False,False,False,True,True,True,True,True
11471,0.908501,53.460569,2020,False,False,False,False,False,False,True,True,True,True,True
11472,0.919683,53.477888,2020,False,False,False,False,False,False,True,True,True,True,True
11473,0.916268,53.452852,2020,False,False,False,False,False,False,True,True,True,True,True
11474,0.907248,53.419216,2020,False,False,False,False,False,False,True,True,True,True,True
11475,0.91776,53.41581,2020,False,False,False,False,False,False,True,True,True,True,True
11476,-3.681025,53.462503,2014,True,True,True,True,True,True,True,True,True,True,True
11477,-3.69163,53.451191,2014,True,True,True,True,True,True,True,True,True,True,True
11478,-3.686355,53.456837,2014,True,True,True,True,True,True,True,True,True,True,True
11479,-3.680831,53.451244,2014,True,True,True,True,True,True,True,True,True,True,True
11480,-3.686109,53.44585,2014,True,True,True,True,True,True,True,True,True,True,True
11481,-3.462103,53.452543,2014,True,True,True,True,True,True,True,True,True,True,True
11482,-3.46166,53.421705,2014,True,True,True,True,True,True,True,True,True,True,True
11483,-3.462676,53.424791,2014,True,True,True,True,True,True,True,True,True,True,True
11484,-3.678985,53.387926,2014,True,True,True,True,True,True,True,True,True,True,True
11485,-3.686043,53.389538,2014,True,True,True,True,True,True,True,True,True,True,True
11486,-3.62246,53.375202,2014,True,True,True,True,True,True,True,True,True,True,True
11487,-3.615394,53.373602,2014,True,True,True,True,True,True,True,True,True,True,True
11488,-3.629538,53.37676,2014,True,True,True,True,True,True,True,True,True,True,True
11489,-3.650663,53.381538,2014,True,True,True,True,True,True,True,True,True,True,True
11490,-3.684069,53.379271,2014,True,True,True,True,True,True,True,True,True,True,True
11491,-3.631479,53.387024,2014,True,True,True,True,True,True,True,True,True,True,True
11492,-3.67119,53.37635,2014,True,True,True,True,True,True,True,True,True,True,True
11493,-3.664824,53.384722,2014,True,True,True,True,True,True,True,True,True,True,True
11494,-3.639233,53.369141,2014,True,True,True,True,True,True,True,True,True,True,True
11495,-3.624302,53.38537,2014,True,True,True,True,True,True,True,True,True,True,True
11496,-3.645791,53.390205,2014,True,True,True,True,True,True,True,True,True,True,True
11497,-3.643652,53.379934,2014,True,True,True,True,True,True,True,True,True,True,True
11498,-3.658242,53.373398,2014,True,True,True,True,True,True,True,True,True,True,True
11499,-3.636595,53.37838,2014,True,True,True,True,True,True,True,True,True,True,True
11500,-3.645329,53.370522,2014,True,True,True,True,True,True,True,True,True,True,True
11501,-3.671922,53.386341,2014,True,True,True,True,True,True,True,True,True,True,True
11502,-3.610018,53.382139,2014,True,True,True,True,True,True,True,True,True,True,True
11503,-3.638624,53.38859,2014,True,True,True,True,True,True,True,True,True,True,True
11504,-3.664756,53.374895,2014,True,True,True,True,True,True,True,True,True,True,True
11505,-3.651824,53.371983,2014,True,True,True,True,True,True,True,True,True,True,True
11506,-3.652965,53.391804,2014,True,True,True,True,True,True,True,True,True,True,True
11507,-3.690536,53.380701,2014,True,True,True,True,True,True,True,True,True,True,True
11508,-3.677636,53.377806,2014,True,True,True,True,True,True,True,True,True,True,True
11509,-3.458712,53.412489,2014,True,True,True,True,True,True,True,True,True,True,True
11510,-3.471535,53.414183,2014,True,True,True,True,True,True,True,True,True,True,True
11511,-3.457638,53.409367,2014,True,True,True,True,True,True,True,True,True,True,True
11512,-3.460701,53.418642,2014,True,True,True,True,True,True,True,True,True,True,True
11513,-3.469424,53.407991,2014,True,True,True,True,True,True,True,True,True,True,True
11514,-3.470555,53.411055,2014,True,True,True,True,True,True,True,True,True,True,True
11515,-3.459736,53.415567,2014,True,True,True,True,True,True,True,True,True,True,True
11516,0.77635,53.334394,2016,False,False,True,True,True,True,True,True,True,True,True
11517,0.788943,53.33498,2016,False,False,True,True,True,True,True,True,True,True,True
11518,0.803919,53.335329,2016,False,False,True,True,True,True,True,True,True,True,True
11519,0.796936,53.329239,2016,False,False,True,True,True,True,True,True,True,True,True
11520,0.818545,53.335402,2016,False,False,True,True,True,True,True,True,True,True,True
11521,0.811206,53.328796,2016,False,False,True,True,True,True,True,True,True,True,True
11522,0.773212,53.319698,2016,False,False,True,True,True,True,True,True,True,True,True
11523,0.783146,53.311859,2016,False,False,True,True,True,True,True,True,True,True,True
11524,0.784489,53.304583,2016,False,False,True,True,True,True,True,True,True,True,True
11525,0.784538,53.327627,2016,False,False,True,True,True,True,True,True,True,True,True
11526,0.783088,53.297148,2016,False,False,True,True,True,True,True,True,True,True,True
11527,0.773231,53.327053,2016,False,False,True,True,True,True,True,True,True,True,True
11528,0.772272,53.312183,2016,False,False,True,True,True,True,True,True,True,True,True
11529,0.796628,53.304583,2016,False,False,True,True,True,True,True,True,True,True,True
11530,0.781884,53.282148,2016,False,False,True,True,True,True,True,True,True,True,True
11531,0.795975,53.29641,2016,False,False,True,True,True,True,True,True,True,True,True
11532,0.77173,53.303896,2016,False,False,True,True,True,True,True,True,True,True,True
11533,0.794819,53.281773,2016,False,False,True,True,True,True,True,True,True,True,True
11534,0.804192,53.276991,2016,False,False,True,True,True,True,True,True,True,True,True
11535,0.798612,53.312239,2016,False,False,True,True,True,True,True,True,True,True,True
11536,0.771269,53.296349,2016,False,False,True,True,True,True,True,True,True,True,True
11537,0.801088,53.320736,2016,False,False,True,True,True,True,True,True,True,True,True
11538,0.779137,53.289673,2016,False,False,True,True,True,True,True,True,True,True,True
11539,0.807725,53.284563,2016,False,False,True,True,True,True,True,True,True,True,True
11540,0.794167,53.289064,2016,False,False,True,True,True,True,True,True,True,True,True
11541,0.827747,53.306114,2016,False,False,True,True,True,True,True,True,True,True,True
11542,0.826943,53.31559,2016,False,False,True,True,True,True,True,True,True,True,True
11543,0.812853,53.270885,2016,False,False,True,True,True,True,True,True,True,True,True
11544,0.814882,53.319056,2016,False,False,True,True,True,True,True,True,True,True,True
11545,0.831983,53.275497,2016,False,False,True,True,True,True,True,True,True,True,True
11546,0.820643,53.286816,2016,False,False,True,True,True,True,True,True,True,True,True
11547,0.844258,53.289404,2016,False,False,True,True,True,True,True,True,True,True,True
