farm_id,year,n_turb,layout_type,wake_model,country_x,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_time_s,farm_id_int,spacing_D,aspect_ratio,n_turbines,axis_deviation_abs,paradigm,country_y,density_bin,aspect_bin,size_bin,dev_bin,AEP_GWh
163,2019,5,real,gauss,Sweden,193833975.02624872,224419333.9205456,0.4736321931001801,0.1362866485697949,1.335159599999315,163,5.0,1.32,11,3.0,A,Sweden,疏(>4.3D),近方形,小(<20),小偏差,0.19383397502624872
163,2020,5,real,gauss,Sweden,206832400.9120429,236383596.1811809,0.5020813227625752,0.125013730844876,1.284286099999008,163,5.0,1.32,11,3.0,A,Sweden,疏(>4.3D),近方形,小(<20),小偏差,0.20683240091204289
163,2021,5,real,gauss,Sweden,183507985.5208261,216019782.63301405,0.4524358617377369,0.1505037951427843,1.24651939999967,163,5.0,1.32,11,3.0,A,Sweden,疏(>4.3D),近方形,小(<20),小偏差,0.1835079855208261
163,2022,5,real,gauss,Sweden,176305326.24170607,206935922.39427635,0.4366695386791481,0.1480197144998808,1.2973892999980308,163,5.0,1.32,11,3.0,A,Sweden,疏(>4.3D),近方形,小(<20),小偏差,0.17630532624170608
163,2023,5,real,gauss,Sweden,185004987.4754521,215158416.79315773,0.452722347914969,0.1401452463125976,1.0999093999998877,163,5.0,1.32,11,3.0,A,Sweden,疏(>4.3D),近方形,小(<20),小偏差,0.1850049874754521
163,2024,5,real,gauss,Sweden,191546256.5386052,220829604.2398586,0.4739484264223808,0.1326060778945503,1.76171930000055,163,5.0,1.32,11,3.0,A,Sweden,疏(>4.3D),近方形,小(<20),小偏差,0.19154625653860521
164,2017,5,real,gauss,United Kingdom,258430654.270358,265837411.47549605,0.6200351589979798,0.0278619821191751,1.7879567999989376,164,2.3,1.64,16,89.9,A,United Kingdom,密(<2.9D),中等,小(<20),大偏差,0.258430654270358
164,2018,5,real,gauss,United Kingdom,240943163.3622045,247933966.7532684,0.5939681088677543,0.0281962309666944,1.8151580000012475,164,2.3,1.64,16,89.9,A,United Kingdom,密(<2.9D),中等,小(<20),大偏差,0.2409431633622045
164,2019,5,real,gauss,United Kingdom,248932123.3282879,256633185.9959362,0.6015759384443884,0.0300080546393958,1.6325146000017412,164,2.3,1.64,16,89.9,A,United Kingdom,密(<2.9D),中等,小(<20),大偏差,0.2489321233282879
164,2020,5,real,gauss,United Kingdom,241464699.6968003,248401474.75760972,0.5891538360297677,0.0279256597312007,1.811001699999906,164,2.3,1.64,16,89.9,A,United Kingdom,密(<2.9D),中等,小(<20),大偏差,0.2414646996968003
164,2021,5,real,gauss,United Kingdom,226893967.08795947,233431538.71898308,0.5716653239807494,0.0280063768028101,1.84462369999892,164,2.3,1.64,16,89.9,A,United Kingdom,密(<2.9D),中等,小(<20),大偏差,0.22689396708795947
164,2022,5,real,gauss,United Kingdom,255436230.81364715,262960375.66135415,0.6184896629870391,0.0286132267220243,1.814424100000906,164,2.3,1.64,16,89.9,A,United Kingdom,密(<2.9D),中等,小(<20),大偏差,0.25543623081364714
164,2023,5,real,gauss,United Kingdom,228632320.8627202,235847626.2287796,0.5665526474110276,0.0305930802926985,1.876379299999826,164,2.3,1.64,16,89.9,A,United Kingdom,密(<2.9D),中等,小(<20),大偏差,0.2286323208627202
164,2024,5,real,gauss,United Kingdom,256609148.47253516,263485385.13895577,0.6246571287062685,0.0260972222910742,1.746347500000411,164,2.3,1.64,16,89.9,A,United Kingdom,密(<2.9D),中等,小(<20),大偏差,0.2566091484725352
4,2019,6,real,gauss,China,185493503.25786504,192372101.04210103,0.3836632399641455,0.0357567326393684,1.899310000000696,4,5.4,1.16,5,0.5999999999999943,E,China,疏(>4.3D),近方形,小(<20),小偏差,0.18549350325786504
52,2019,6,real,gauss,China,306699040.69989663,312091346.1252963,0.6247434219422648,0.017277971633455,1.689458699998795,52,2.4,1.37,162,4.699999999999989,A,China,密(<2.9D),中等,大(>70),小偏差,0.3066990406998966
81,2017,6,real,gauss,China,294625646.05614465,301629274.88843507,0.6033207315725615,0.0232193272184235,1.8615439999994123,81,2.3,2.09,75,56.400000000000006,C,China,密(<2.9D),狭长,中(20-70),中偏差,0.29462564605614466
92,2019,6,real,gauss,China,176276845.59067333,191165196.67187577,0.3711872933052713,0.0778821215388774,1.8395735999984024,92,3.8,1.42,11,26.400000000000006,A,China,中(2.9-4.3D),中等,小(<20),小偏差,0.17627684559067333
97,2016,6,real,gauss,China,175720331.40629268,186792147.20249623,0.3653077448053983,0.0592734542753605,1.9161884999994072,97,3.2,132.67,21,60.400000000000006,C,China,中(2.9-4.3D),狭长,小(<20),中偏差,0.17572033140629267
152,2014,6,real,gauss,Denmark,255555412.16464144,274462004.03689253,0.5171511497584617,0.0688860082421817,1.980012300002272,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.25555541216464145
152,2015,6,real,gauss,Denmark,279377871.64886487,296013622.6669095,0.5591807206454202,0.0561992751149973,1.9817265999990925,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.27937787164886485
152,2016,6,real,gauss,Denmark,249188192.02906707,268270465.96551093,0.5014048694697313,0.0711307294590418,1.916142999998556,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.24918819202906706
156,2024,6,real,gauss,United States of America,248791377.74691293,252767895.2781725,0.5109701740540418,0.0157318931934902,2.415584799997305,156,5.4,1.53,62,16.900000000000006,B,United States of America,疏(>4.3D),中等,中(20-70),小偏差,0.24879137774691293
32,2019,7,real,gauss,China,185252218.96998915,195580762.155267,0.3289571499067551,0.0528096069953866,2.119947499999398,32,4.1,1.31,589,71.5,E,China,中(2.9-4.3D),近方形,大(>70),大偏差,0.18525221896998914
98,2019,7,real,gauss,China,130767720.13101332,136394110.3073015,0.2567849192557944,0.0412509760400334,2.054426700000477,98,1.9,1.0,10,44.8,A,China,密(<2.9D),近方形,小(<20),中偏差,0.13076772013101332
117,2023,7,real,gauss,United States of America,303414312.1294863,308108190.7861597,0.5436460771702466,0.0152345143590524,2.1563175999981468,117,3.7,2.47,246,75.7,A,United States of America,中(2.9-4.3D),狭长,大(>70),大偏差,0.30341431212948633
157,2014,7,real,gauss,Denmark,273295887.6624567,309086757.6990571,0.4755453065294183,0.1157955465418167,2.2501663000002736,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.2732958876624567
157,2015,7,real,gauss,Denmark,290948189.28626966,328058201.456415,0.502770376689194,0.1131202085648076,1.9802988000010373,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.29094818928626964
157,2016,7,real,gauss,Denmark,243870975.87962613,281920647.56885546,0.4244999493109125,0.1349658920598789,1.9739726000007067,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.2438709758796261
157,2017,7,real,gauss,Denmark,270319364.9013139,312880117.7817658,0.4715146780068269,0.1360289467486652,2.244840600000316,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.2703193649013139
157,2018,7,real,gauss,Denmark,247517256.9651277,280138074.4553029,0.4355704377663881,0.1164454976482674,2.2007246000030136,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.24751725696512772
157,2019,7,real,gauss,Denmark,269066274.4564326,303624584.6485592,0.4669911214683732,0.1138192094428958,2.314766999999847,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.2690662744564326
157,2020,7,real,gauss,Denmark,270068515.80180943,305051290.86264724,0.4668588642680982,0.1146783380654146,2.2172419000016816,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.2700685158018094
157,2021,7,real,gauss,Denmark,238900611.78562692,272766301.42762536,0.4168640384331029,0.1241564279192464,2.262307500001043,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.2389006117856269
157,2022,7,real,gauss,Denmark,254068332.35705847,285656462.9713825,0.4561452312556032,0.1105808364556015,2.086342499998864,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.25406833235705845
157,2023,7,real,gauss,Denmark,256478781.03761044,290689347.1684088,0.450729805173032,0.1176877187418179,2.195208299999649,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.25647878103761046
157,2024,7,real,gauss,Denmark,261278391.19853625,296376456.8634928,0.4536398208183488,0.118423932981702,2.208266199999344,157,8.3,1.62,33,1.4000000000000057,B,Denmark,疏(>4.3D),中等,小(<20),小偏差,0.26127839119853624
158,2014,7,real,gauss,Ireland,260807317.30712423,279048165.5007185,0.4664853910946793,0.0653680993059502,2.2331138999979885,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.26080731730712425
158,2015,7,real,gauss,Ireland,292350481.1207974,308876974.84894204,0.515864061830882,0.0535051009749982,2.2607038999994984,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.2923504811207974
158,2016,7,real,gauss,Ireland,267826996.8951092,283825440.0361026,0.473937811921766,0.0563671922395624,2.240989800000534,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.2678269968951092
158,2017,7,real,gauss,Ireland,274530246.2033002,291206935.5944555,0.4861609842626931,0.0572674869748975,2.116621799999848,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.2745302462033002
158,2018,7,real,gauss,Ireland,260890088.39992988,280791708.02056193,0.4606354298425585,0.0708768067295444,2.29285290000189,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.2608900883999299
158,2019,7,real,gauss,Ireland,267513035.9733296,285016671.64000696,0.4746757917797782,0.0614126730410545,2.0877140999982657,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.2675130359733296
158,2020,7,real,gauss,Ireland,295562096.3582753,311956217.2840169,0.5173138522740842,0.0525526340474111,2.266297300000588,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.2955620963582753
158,2021,7,real,gauss,Ireland,237203291.765858,257741344.42067543,0.4293738537503764,0.0796847424730432,1.8115431000005628,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.237203291765858
158,2022,7,real,gauss,Ireland,272051557.63125503,289272537.12867063,0.4893541706501691,0.0595320235662591,2.048428099999001,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.27205155763125505
158,2023,7,real,gauss,Ireland,280899271.91324365,299091990.21560407,0.4918307073927891,0.060826497858555,2.235042500000418,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.28089927191324365
158,2024,7,real,gauss,Ireland,271505865.72631574,289461980.9301692,0.4731798492938457,0.062032724111652,2.2608892999996897,158,3.0,1.75,9,2.200000000000003,A,Ireland,密(<2.9D),中等,小(<20),小偏差,0.27150586572631574
159,2021,7,real,gauss,Vietnam,144365848.48209056,158747308.8808411,0.2664904075500536,0.0905934122609004,2.1468205000019225,159,5.2,1.01,3,64.1,E,Vietnam,疏(>4.3D),近方形,小(<20),大偏差,0.14436584848209055
159,2022,7,real,gauss,Vietnam,134806188.80365986,146775222.79889393,0.2556827797656852,0.0815466927386893,2.1836793000002217,159,5.2,1.01,3,64.1,E,Vietnam,疏(>4.3D),近方形,小(<20),大偏差,0.13480618880365985
159,2023,7,real,gauss,Vietnam,158258589.7205695,177018676.09453154,0.2829583224040219,0.1059780063203262,2.1926921000012958,159,5.2,1.01,3,64.1,E,Vietnam,疏(>4.3D),近方形,小(<20),大偏差,0.1582585897205695
159,2024,7,real,gauss,Vietnam,162967093.5338387,177791288.69541654,0.2932856306623451,0.0833797610127791,1.925825700000132,159,5.2,1.01,3,64.1,E,Vietnam,疏(>4.3D),近方形,小(<20),大偏差,0.1629670935338387
0,2014,8,real,gauss,China,280573534.22325253,284316638.6983251,0.4408206608585541,0.013165267049475,2.24477990000014,0,5.0,1.89,81,14.599999999999994,A,China,疏(>4.3D),中等,中(20-70),小偏差,0.28057353422325254
0,2015,8,real,gauss,China,244765120.39395425,248320226.2478994,0.3933107089503057,0.0143166181332168,2.0961341000001994,0,5.0,1.89,81,14.599999999999994,A,China,疏(>4.3D),中等,中(20-70),小偏差,0.24476512039395426
45,2014,8,real,gauss,China,379294350.7867489,412082551.1913774,0.5876523778922114,0.0795670680785539,2.58904099999927,45,2.5,2.04,54,4.5,A,China,密(<2.9D),狭长,中(20-70),小偏差,0.3792943507867489
45,2015,8,real,gauss,China,415651751.6084021,448246944.5731437,0.6360199406420646,0.0727170443867305,2.3350787999988825,45,2.5,2.04,54,4.5,A,China,密(<2.9D),狭长,中(20-70),小偏差,0.41565175160840206
45,2016,8,real,gauss,China,372699886.8512907,405803534.59898,0.5827806586991661,0.0815755530084346,2.624059800000396,45,2.5,2.04,54,4.5,A,China,密(<2.9D),狭长,中(20-70),小偏差,0.3726998868512907
143,2022,8,real,gauss,Vietnam,177884395.82608205,181496147.14472127,0.297465544859669,0.0198998787327385,3.051155099998141,143,2.4,2.33,30,61.3,A,Vietnam,密(<2.9D),狭长,小(<20),中偏差,0.17788439582608206
154,2014,8,real,gauss,Denmark,349827485.01403993,378086443.7215496,0.5360190687270776,0.0747420574759396,2.545316100000491,154,4.9,1.87,117,7.0,A,Denmark,疏(>4.3D),中等,大(>70),小偏差,0.34982748501403993
154,2015,8,real,gauss,Denmark,378227176.0800992,403577267.34555566,0.5718930326601234,0.0628134766662932,2.380467499999213,154,4.9,1.87,117,7.0,A,Denmark,疏(>4.3D),中等,大(>70),小偏差,0.3782271760800992
56,2023,9,real,gauss,Vietnam,226970801.3824684,250144210.44556504,0.3463193893351466,0.0926401975157426,2.605807600000844,56,3.1,1.68,59,44.900000000000006,A,Vietnam,中(2.9-4.3D),中等,中(20-70),中偏差,0.2269708013824684
127,2022,9,real,gauss,Sweden,402722345.8266768,419775972.2155477,0.5548974121289088,0.0406255419977067,2.4294974000004004,127,5.0,1.55,174,82.4,A,Sweden,疏(>4.3D),中等,大(>70),大偏差,0.40272234582667676
149,2014,9,real,gauss,Sweden,264954639.12865815,312270244.23267573,0.3640336879884838,0.1515213376166645,2.2676927000029536,149,5.0,1.09,56,51.2,A,Sweden,疏(>4.3D),近方形,中(20-70),中偏差,0.26495463912865813
149,2015,9,real,gauss,Sweden,300206172.92755044,345086180.92795604,0.4077780126698593,0.1300544921263458,2.4967034999972384,149,5.0,1.09,56,51.2,A,Sweden,疏(>4.3D),近方形,中(20-70),中偏差,0.3002061729275504
152,2017,9,real,gauss,Denmark,395953031.86689687,427247122.93392456,0.5261274972320509,0.073245878994175,2.570778799999971,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.39595303186689684
155,2022,9,real,gauss,Italy,131527746.4744658,164808012.19306928,0.2427203795502145,0.2019335424033652,3.1677940000008675,155,5.4,1.54,71,26.5,E,Italy,疏(>4.3D),中等,中(20-70),小偏差,0.1315277464744658
155,2023,9,real,gauss,Italy,129552032.87119336,161757528.5792584,0.2355919855813663,0.1990973526297721,2.746743600000628,155,5.4,1.54,71,26.5,E,Italy,疏(>4.3D),中等,中(20-70),小偏差,0.12955203287119335
155,2024,9,real,gauss,Italy,121576326.64015073,151683831.40912914,0.222765183670754,0.1984885566858538,3.2876125000002503,155,5.4,1.54,71,26.5,E,Italy,疏(>4.3D),中等,中(20-70),小偏差,0.12157632664015072
63,2017,10,real,gauss,China,280090933.255588,298115339.22723114,0.3574868324895826,0.0604611826361087,6.389734000000317,63,3.0,1.17,28,2.299999999999997,A,China,密(<2.9D),近方形,小(<20),小偏差,0.280090933255588
74,2017,10,real,gauss,China,358605900.4659942,373450201.8773428,0.4456946314516458,0.0397490785564606,6.277715899999748,74,2.6,1.4,364,14.300000000000011,A,China,密(<2.9D),中等,大(>70),小偏差,0.35860590046599417
131,2014,10,real,gauss,China,264169168.0635255,286403545.1289661,0.3443738340027708,0.0776330371728763,5.70282479999878,131,3.6,2.57,30,26.599999999999994,A,China,中(2.9-4.3D),狭长,小(<20),小偏差,0.2641691680635255
131,2015,10,real,gauss,China,240105266.167684,262246720.40809733,0.3185687490615417,0.0844298613380475,7.141093800000817,131,3.6,2.57,30,26.599999999999994,A,China,中(2.9-4.3D),狭长,小(<20),小偏差,0.240105266167684
138,2024,10,real,gauss,United States of America,447822694.35419977,454639354.64941615,0.5509629605735725,0.0149935552773975,7.310356300000421,138,4.2,1.1,88,39.099999999999994,A,United States of America,中(2.9-4.3D),近方形,大(>70),中偏差,0.44782269435419975
146,2023,10,real,gauss,United States of America,421100191.7651699,431666180.09763527,0.5207768881587558,0.0244772206385858,7.381116000000475,146,5.5,1.29,182,43.599999999999994,E,United States of America,疏(>4.3D),近方形,大(>70),中偏差,0.42110019176516994
151,2024,10,real,gauss,South Korea,293220047.4429233,303746096.6642069,0.3932144930171963,0.0346541053099366,7.443554499997845,151,2.8,1.51,50,27.700000000000003,A,South Korea,密(<2.9D),中等,中(20-70),小偏差,0.2932200474429233
152,2018,10,real,gauss,Denmark,402883682.891633,441915888.59780246,0.4910221607454394,0.0883249657078827,7.914036000001943,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.40288368289163295
152,2019,10,real,gauss,Denmark,423784785.1970452,464569736.0908327,0.506434972749815,0.0877908045344848,3.956947700000456,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.4237847851970452
152,2020,10,real,gauss,Denmark,437183747.98326033,473621118.6978784,0.5256507730951789,0.0769335852564913,5.018043700001726,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.4371837479832603
152,2021,10,real,gauss,Denmark,385776910.52823,423803288.9562134,0.47132182104854,0.0897264825896908,6.157194799998251,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.38577691052823
152,2022,10,real,gauss,Denmark,426060723.5872537,464564449.2891383,0.5149392356626223,0.0828813435053021,7.133357999999134,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.42606072358725366
152,2023,10,real,gauss,Denmark,400618882.3742386,436464387.13940257,0.4913157743122867,0.0821269863506991,7.180907300000399,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.4006188823742386
152,2024,10,real,gauss,Denmark,420999454.3970871,457341104.7907081,0.5103023689661662,0.0794628998201505,7.387475799998356,152,4.2,1.28,175,87.9,A,Denmark,中(2.9-4.3D),近方形,大(>70),大偏差,0.4209994543970871
153,2014,10,real,gauss,Denmark,274760477.97137606,411461250.1705695,0.3389175748999334,0.3322324329266115,6.911545300001308,153,3.1,1.13,101,57.80000000000001,A,Denmark,中(2.9-4.3D),近方形,大(>70),中偏差,0.27476047797137604
153,2015,10,real,gauss,Denmark,314862741.90331256,448600884.0178106,0.3826257648600225,0.2981227787977081,7.367579899997509,153,3.1,1.13,101,57.80000000000001,A,Denmark,中(2.9-4.3D),近方形,大(>70),中偏差,0.31486274190331254
153,2016,10,real,gauss,Denmark,251616274.48561656,381115094.9229536,0.3069988707730802,0.3397892714365368,7.209258999999292,153,3.1,1.13,101,57.80000000000001,A,Denmark,中(2.9-4.3D),近方形,大(>70),中偏差,0.2516162744856166
153,2017,10,real,gauss,Denmark,285898842.9405657,425868171.0141543,0.3507961263074425,0.3286682067370011,7.247590099999797,153,3.1,1.13,101,57.80000000000001,A,Denmark,中(2.9-4.3D),近方形,大(>70),中偏差,0.2858988429405657
