farm_id,year,n_turb,stage,sx_D,sy_D,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_time_s
162,2024,5,coarse,7.0,4.0,193764545.32815945,202279728.7906744,0.4765483161046715,0.04209607909513624,0.8906624000010197
162,2024,5,coarse,7.0,5.0,195852683.84192696,202279728.7906744,0.48168392484487693,0.03177305500245326,0.8366002000002482
162,2024,5,coarse,7.0,6.0,197123179.0137648,202279728.7906744,0.48480860554295324,0.02549217268451924,0.7892611999996006
162,2024,5,coarse,7.0,7.0,197923411.13846636,202279728.7906744,0.4867767120965725,0.021536105858220172,0.8421482000012475
162,2024,5,coarse,7.0,8.0,198474009.76389995,202279728.7906744,0.488130865135022,0.018814139456913737,0.7940385999991122
162,2024,5,coarse,7.0,9.0,198846976.99077758,202279728.7906744,0.48904814803437674,0.01697032035992657,0.8073561000001064
162,2024,5,coarse,7.0,10.0,199132997.88445207,202279728.7906744,0.48975159341970503,0.015556333425178025,0.7961646000003384
162,2024,5,coarse,7.0,11.0,199352887.11780524,202279728.7906744,0.4902923933049809,0.014469278213725194,0.7904994999989867
162,2024,5,coarse,7.0,12.0,199535472.29393303,202279728.7906744,0.4907414468616159,0.013566641171351382,0.9224816000005376
162,2024,5,coarse,8.0,3.0,190384058.29714602,202279728.7906744,0.4682342801208707,0.05880802077720003,0.9765748000008898
162,2024,5,coarse,8.0,4.0,193764545.32815945,202279728.7906744,0.4765483161046715,0.04209607909513624,0.9728443999993033
162,2024,5,coarse,8.0,5.0,195852683.84192696,202279728.7906744,0.48168392484487693,0.03177305500245326,0.8757392000006803
162,2024,5,coarse,8.0,6.0,197123179.0137648,202279728.7906744,0.48480860554295324,0.02549217268451924,0.791124100000161
162,2024,5,coarse,8.0,7.0,197923411.13846636,202279728.7906744,0.4867767120965725,0.021536105858220172,0.7985955000003742
162,2024,5,coarse,8.0,8.0,198474009.76389995,202279728.7906744,0.488130865135022,0.018814139456913737,0.9459518999992724
162,2024,5,coarse,8.0,9.0,198846976.99077758,202279728.7906744,0.48904814803437674,0.01697032035992657,0.9896505999986402
162,2024,5,coarse,8.0,10.0,199132997.88445207,202279728.7906744,0.48975159341970503,0.015556333425178025,0.9888952000001154
162,2024,5,coarse,8.0,11.0,199352887.11780524,202279728.7906744,0.4902923933049809,0.014469278213725194,0.9929688000011083
162,2024,5,coarse,8.0,12.0,199535472.29393303,202279728.7906744,0.4907414468616159,0.013566641171351382,0.993110000001252
162,2024,5,fine,2.0,11.0,199352887.11780524,202279728.7906744,0.4902923933049809,0.014469278213725194,0.917674000000261
162,2024,5,fine,2.0,11.5,199448311.69662768,202279728.7906744,0.4905270823822619,0.013997532580126969,0.895337500000096
162,2024,5,fine,2.0,12.5,199611917.3618121,202279728.7906744,0.49092945735812127,0.013188723580023242,0.8869971000003716
162,2024,5,fine,2.0,13.0,199679316.34068614,202279728.7906744,0.49109521972623255,0.012855526678499934,0.7358064000000013
162,2024,5,fine,2.5,11.0,199352887.11780524,202279728.7906744,0.4902923933049809,0.014469278213725194,0.743156700000327
162,2024,5,fine,2.5,11.5,199448311.69662768,202279728.7906744,0.4905270823822619,0.013997532580126969,0.9406025999996928
162,2024,5,fine,2.5,12.0,199535472.29393303,202279728.7906744,0.4907414468616159,0.013566641171351382,0.8180893999997352
162,2024,5,fine,2.5,12.5,199611917.3618121,202279728.7906744,0.49092945735812127,0.013188723580023242,0.9212186000004294
162,2024,5,fine,2.5,13.0,199679316.34068614,202279728.7906744,0.49109521972623255,0.012855526678499934,0.9525464999987889
162,2024,5,fine,3.0,11.0,199352887.11780524,202279728.7906744,0.4902923933049809,0.014469278213725194,0.9680570000000444
162,2024,5,fine,3.0,11.5,199448311.69662768,202279728.7906744,0.4905270823822619,0.013997532580126969,0.9064407000005303
162,2024,5,fine,3.0,12.0,199535472.29393303,202279728.7906744,0.4907414468616159,0.013566641171351382,0.9172931000011886
162,2024,5,fine,3.0,12.5,199611917.3618121,202279728.7906744,0.49092945735812127,0.013188723580023242,0.9334967000013421
162,2024,5,fine,3.0,13.0,199679316.34068614,202279728.7906744,0.49109521972623255,0.012855526678499934,0.8992957999998907
162,2014,5,validate,2.0,13.0,190199175.4977066,192749055.8433253,0.4784884918181298,0.013229016009766332,0.9213923000006616
162,2015,5,validate,2.0,13.0,211995119.22729632,214657801.9275626,0.5246105400329035,0.012404313639458622,0.9267211000005773
162,2016,5,validate,2.0,13.0,188498305.59753358,191362630.673463,0.4699533921653792,0.014968048180822854,0.9216085000007297
162,2017,5,validate,2.0,13.0,212852833.32134655,215745853.56313822,0.5146345099645709,0.013409389770473715,0.9190367000010156
162,2018,5,validate,2.0,13.0,193212951.78393728,195856107.25847483,0.4799725544253814,0.013495394713677892,0.9025115999993432
162,2019,5,validate,2.0,13.0,194998079.58323354,198030172.34532827,0.4778779060978643,0.015311266592281316,0.9311785999998392
162,2020,5,validate,2.0,13.0,209758052.41490835,211919464.55795032,0.5123547933925461,0.01019921481752763,0.9073535000006814
162,2021,5,validate,2.0,13.0,176388925.2350824,178672104.50488266,0.45077670645306,0.01277859952524308,0.8911518999993859
162,2022,5,validate,2.0,13.0,205455474.7720034,208353895.6275558,0.5114013062153165,0.013911047100043017,0.8873320999991847
162,2023,5,validate,2.0,13.0,184522697.82807466,187025270.76609483,0.4590687842469826,0.013380934714165122,0.8196962000001804
162,2024,5,validate,2.0,13.0,199679316.34068614,202279728.7906744,0.49109521972623255,0.012855526678499934,0.7999340999995184
153,2024,10,coarse,2.0,3.0,332298988.60648566,393001761.8237138,0.40181256179744335,0.15445929029818742,1.220764199999394
153,2024,10,coarse,2.0,4.0,341783144.2250307,393001761.8237138,0.4132807064389731,0.1303266869873674,1.2014872999989166
153,2024,10,coarse,2.0,5.0,346774072.7618547,393001761.8237138,0.41931568653186785,0.11762718021247733,1.2129571999994369
153,2024,10,coarse,2.0,6.0,349963654.9375591,393001761.8237138,0.42317249690152253,0.10951123141646366,1.193677299999763
153,2024,10,coarse,2.0,7.0,352594694.40984607,393001761.8237138,0.42635392310743175,0.10281650450206593,1.2253058000005694
153,2024,10,coarse,2.0,8.0,354451349.92048323,393001761.8237138,0.42859897209248277,0.09809221140469811,1.2197273000001587
153,2024,10,coarse,2.0,9.0,355583762.0630356,393001761.8237138,0.4299682733531265,0.09521076848877466,1.250866500000484
153,2024,10,coarse,2.0,10.0,356248314.0046253,393001761.8237138,0.43077184281091335,0.09351980420783639,1.2271772000003693
153,2024,10,coarse,2.0,11.0,356755138.78759366,393001761.8237138,0.43138469019056064,0.09223017949822583,1.2187095999997837
153,2024,10,coarse,2.0,12.0,357181521.03109306,393001761.8237138,0.4319002672685527,0.09114524226659414,1.2157807999992656
153,2024,10,coarse,3.0,3.0,341281726.6878146,393001761.8237138,0.41267439744596685,0.13160255286361516,1.2110081999999238
153,2024,10,coarse,3.0,4.0,350249295.49937564,393001761.8237138,0.4235178905675643,0.10878441390681431,1.1930729999985488
153,2024,10,coarse,3.0,5.0,355852834.27709615,393001761.8237138,0.43029363274134963,0.09452610943581795,1.302039500000319
153,2024,10,coarse,3.0,6.0,359903943.285833,393001761.8237138,0.43519219260681136,0.08421799023060678,1.4907452999996167
153,2024,10,coarse,3.0,7.0,362093263.374214,393001761.8237138,0.4378394962203313,0.07864722617544959,1.3946599999999307
153,2024,10,coarse,3.0,8.0,363193902.4765493,393001761.8237138,0.4391703778434696,0.07584663032766548,1.1443626000000222
153,2024,10,coarse,3.0,9.0,364453410.2693342,393001761.8237138,0.44069336187343916,0.07264179026043484,1.1452712999998766
153,2024,10,coarse,3.0,10.0,365842225.9299674,393001761.8237138,0.4423727036638058,0.06910792401467439,1.311643600000025
153,2024,10,coarse,3.0,11.0,366906727.10648954,393001761.8237138,0.4436598876741107,0.066399281764364,1.4117099000013695
153,2024,10,coarse,3.0,12.0,367600224.7298043,393001761.8237138,0.4444984579562325,0.06463466467945175,1.4286774000011064
153,2024,10,coarse,4.0,3.0,346905446.620532,393001761.8237138,0.4194745424673905,0.11729289708339508,1.4039214000003994
153,2024,10,coarse,4.0,4.0,355836285.3772186,393001761.8237138,0.4302736219797081,0.09456821840703668,1.4728412999993452
153,2024,10,coarse,4.0,5.0,360786288.34528834,393001761.8237138,0.4362591152905542,0.08197284747256713,1.4213208000001032
153,2024,10,coarse,4.0,6.0,364297173.9900571,393001761.8237138,0.44050444255145965,0.07303933626265141,1.481955299999754
153,2024,10,coarse,4.0,7.0,366649635.0469527,393001761.8237138,0.4433490145670529,0.06705345710022963,1.4171172000005754
153,2024,10,coarse,4.0,8.0,369024628.71751344,393001761.8237138,0.4462208327902218,0.06101024330001758,1.394992600000478
153,2024,10,coarse,4.0,9.0,370318113.400834,393001761.8237138,0.4477849013311173,0.05771894842816204,1.246891400000095
153,2024,10,coarse,4.0,10.0,370688935.33311045,393001761.8237138,0.4482332954451154,0.056775385400465575,1.2741093000004184
153,2024,10,coarse,4.0,11.0,371080605.362591,393001761.8237138,0.4487068988664946,0.055778774017190745,1.4096620000000257
153,2024,10,coarse,4.0,12.0,371799408.7603342,393001761.8237138,0.44957606863401955,0.05394976593741121,1.4211268000017299
153,2024,10,coarse,5.0,3.0,349982529.01841235,393001761.8237138,0.42319531924838255,0.10946320598073625,1.402738100001443
153,2024,10,coarse,5.0,4.0,359421732.22943443,393001761.8237138,0.4346091078953258,0.08544498487348288,1.3978035999989515
153,2024,10,coarse,5.0,5.0,364874651.64205754,393001761.8237138,0.4412027226627056,0.07156993406628298,1.49351679999927
153,2024,10,coarse,5.0,6.0,367552180.63065827,393001761.8237138,0.4444403635195384,0.06475691374755531,1.4358707000010327
153,2024,10,coarse,5.0,7.0,370125488.300167,393001761.8237138,0.4475519810159214,0.05820908643612701,1.4258264000000054
153,2024,10,coarse,5.0,8.0,371582490.02350867,393001761.8237138,0.44931377270073597,0.054501719536343994,1.4166578000003938
153,2024,10,coarse,5.0,9.0,372868240.4421977,393001761.8237138,0.45086848904739746,0.051230104638938644,1.4229075000002922
153,2024,10,coarse,5.0,10.0,374473557.1073135,393001761.8237138,0.4528096216533416,0.04714534772165052,1.2950665000007575
153,2024,10,coarse,5.0,11.0,375370276.330684,393001761.8237138,0.4538939254300895,0.04486362964687831,1.3816294999996899
153,2024,10,coarse,5.0,12.0,375555268.51473427,393001761.8237138,0.4541176161000414,0.04439291373153022,1.4143432000000757
153,2024,10,coarse,6.0,3.0,356087615.9542359,393001761.8237138,0.43057752836062385,0.0939287032663131,1.40492710000035
153,2024,10,coarse,6.0,4.0,362003130.0440473,393001761.8237138,0.4377305079129955,0.07887657204338777,1.4360768999995344
153,2024,10,coarse,6.0,5.0,366478266.2857814,393001761.8237138,0.44314179720167035,0.06748950797281633,1.4251411999994161
153,2024,10,coarse,6.0,6.0,370677257.1942219,393001761.8237138,0.44821917435818853,0.05680510063338042,1.4411257000010664
153,2024,10,coarse,6.0,7.0,372141924.3246588,393001761.8237138,0.44999023497540364,0.05307822896837783,1.3861739999993006
153,2024,10,coarse,6.0,8.0,373971385.7261775,393001761.8237138,0.45220240111992444,0.048423131767212274,1.3869090999996843
153,2024,10,coarse,6.0,9.0,375398878.9915847,393001761.8237138,0.4539285114771278,0.04479084966551644,1.4444358000000648
153,2024,10,coarse,6.0,10.0,375865207.4335336,393001761.8237138,0.45449239109254364,0.043604268618691336,1.4346607999996195
153,2024,10,coarse,6.0,11.0,376812440.8246459,393001761.8237138,0.45563777608784267,0.0411940163421706,1.430614599999899
153,2024,10,coarse,6.0,12.0,377929294.0320017,393001761.8237138,0.45698826364208184,0.03835216341465936,1.4785988999992696
153,2024,10,coarse,7.0,3.0,358187320.8365902,393001761.8237138,0.43311647017725535,0.08858596670296887,1.428629900001397
153,2024,10,coarse,7.0,4.0,363207033.76959854,393001761.8237138,0.43918625606964756,0.07581321751804274,1.4120094000008976
153,2024,10,coarse,7.0,5.0,369736269.37024194,393001761.8237138,0.44708134143922845,0.05919946095281855,1.4319157000009
153,2024,10,coarse,7.0,6.0,371175694.1136677,393001761.8237138,0.44882187921846156,0.0555368189922681,1.4518931999991764
153,2024,10,coarse,7.0,7.0,374551626.69277763,393001761.8237138,0.45290402260311685,0.04694669826750599,1.4137666999995417
153,2024,10,coarse,7.0,8.0,375405287.8631616,393001761.8237138,0.4539362610195425,0.04477454217735871,1.4504432000012457
153,2024,10,coarse,7.0,9.0,376485897.15047663,393001761.8237138,0.4552429227938049,0.04202491255152581,1.4200390000005427
153,2024,10,coarse,7.0,10.0,377991828.48070157,393001761.8237138,0.4570638796622752,0.038193043393390996,1.4353724000011425
153,2024,10,coarse,7.0,11.0,378368829.39931566,393001761.8237138,0.4575197453437916,0.03723375782463266,1.3827330999993137
153,2024,10,coarse,7.0,12.0,378648828.9181145,393001761.8237138,0.45785831791791354,0.03652129404966255,1.410532100000637
153,2024,10,coarse,8.0,3.0,360968551.2527869,393001761.8237138,0.4364795057470216,0.08150907625013608,1.3340994999998657
153,2024,10,coarse,8.0,4.0,367974713.5558408,393001761.8237138,0.44495128604091994,0.06368177117511042,1.4303512999995291
153,2024,10,coarse,8.0,5.0,369098785.38275343,393001761.8237138,0.44631050227660635,0.06082155034124847,1.4387907999989693
153,2024,10,coarse,8.0,6.0,374126176.4323707,393001761.8237138,0.4523895724696139,0.04802926405151831,1.4443342000013217
153,2024,10,coarse,8.0,7.0,374599136.77177626,393001761.8237138,0.45296147130807285,0.04682580802320236,1.470255599999291
153,2024,10,coarse,8.0,8.0,377423906.7323802,393001761.8237138,0.4563771544526968,0.03963813042222753,1.5019001999989996
153,2024,10,coarse,8.0,9.0,377916397.42797685,393001761.8237138,0.4569726691994883,0.038384979053869166,1.4440629000000627
153,2024,10,coarse,8.0,10.0,378431889.97105384,393001761.8237138,0.4575959975466189,0.03707329907389945,1.4453197999991971
153,2024,10,coarse,8.0,11.0,379769431.95191973,393001761.8237138,0.45921333972420764,0.03366989962179758,1.4881637999988016
153,2024,10,coarse,8.0,12.0,380361304.6968268,393001761.8237138,0.4599290262355826,0.03216386885450404,1.4142961999987165
153,2024,10,fine,7.0,11.0,378368829.39931566,393001761.8237138,0.4575197453437916,0.03723375782463266,1.4863421999998536
153,2024,10,fine,7.0,11.5,378463788.8352357,393001761.8237138,0.45763456932918467,0.036992131844435006,1.4525699999994686
153,2024,10,fine,7.0,12.0,378648828.9181145,393001761.8237138,0.45785831791791354,0.03652129404966255,1.4362273000006098
153,2024,10,fine,7.0,12.5,378997253.47176915,393001761.8237138,0.4582796293491767,0.03563472155177395,1.3767470000002504
153,2024,10,fine,7.0,13.0,379427006.2993274,393001761.8237138,0.458799282103177,0.03454120780882287,1.4086702999993577
153,2024,10,fine,7.5,11.0,379329809.48539966,393001761.8237138,0.4586817527030226,0.03478852683730933,1.245894199999384
153,2024,10,fine,7.5,11.5,379422960.7340424,393001761.8237138,0.458794390246726,0.034551501821923965,1.2648421999983839
153,2024,10,fine,7.5,12.0,379471485.96136177,393001761.8237138,0.45885306645872037,0.03442802851459277,1.245299399999567
153,2024,10,fine,7.5,12.5,379560912.4309764,393001761.8237138,0.45896120003745633,0.03420048126595031,1.4545149999994464
153,2024,10,fine,7.5,13.0,379758061.02408004,393001761.8237138,0.4591995901137606,0.03369883315071341,1.4606309999999212
153,2024,10,fine,8.0,11.0,379769431.95191973,393001761.8237138,0.45921333972420764,0.03366989962179758,1.29450530000031
153,2024,10,fine,8.0,11.5,380227054.7357038,393001761.8237138,0.4597666925461957,0.03250547027761219,1.3718676999997115
153,2024,10,fine,8.0,12.5,380381338.3232038,393001761.8237138,0.4599532506931122,0.032112892934487755,1.4477435000007972
153,2024,10,fine,8.0,13.0,380416119.27072674,393001761.8237138,0.45999530746158007,0.03202439219250243,1.4453673999996681
153,2024,10,fine,8.5,11.0,379847045.31515765,393001761.8237138,0.4593071890147009,0.03347241103325346,1.464794699999402
153,2024,10,fine,8.5,11.5,380462704.06977725,393001761.8237138,0.4600516373274211,0.031905856339547636,1.4765724999997474
153,2024,10,fine,8.5,12.0,380976606.8539387,393001761.8237138,0.4606730433542185,0.03059822152952364,1.4411491000009846
153,2024,10,fine,8.5,12.5,381195690.7856587,393001761.8237138,0.4609379574191762,0.030040758553522298,1.5017612999999983
153,2024,10,fine,8.5,13.0,381225671.17887443,393001761.8237138,0.4609742094061359,0.029964472907685512,1.417240299999321
153,2024,10,fine,9.0,11.0,380001285.07299954,393001761.8237138,0.4594936941632401,0.03307994521547662,1.445251900000585
153,2024,10,fine,9.0,11.5,380480782.78330827,393001761.8237138,0.4600734979241938,0.03185985473017285,1.4612959000005503
153,2024,10,fine,9.0,12.0,381039960.49825525,393001761.8237138,0.4607496499374308,0.03043701705038196,1.4511028000015358
153,2024,10,fine,9.0,12.5,381561085.70029175,393001761.8237138,0.4613797892385632,0.02911100466911875,1.4660493999999744
153,2024,10,fine,9.0,13.0,381870102.7168355,393001761.8237138,0.4617534494762219,0.02832470535302978,1.3855815999995684
153,2014,10,validate,9.0,13.0,400969841.43744916,411461250.1705695,0.4945970660385459,0.02549792654538223,1.4594335000001593
153,2015,10,validate,9.0,13.0,439028930.6804252,448600884.01781064,0.5335143160535001,0.02133734836109994,1.4506013000009261
153,2016,10,validate,9.0,13.0,369237777.0678496,381115094.92295355,0.4505097328792699,0.03116464819506846,1.4520625000004657
153,2017,10,validate,9.0,13.0,414016017.58345056,425868171.0141543,0.5079951135993258,0.027830568794280322,1.4971918999999616
153,2018,10,validate,9.0,13.0,364567757.08673024,374631163.5372133,0.4492517031259769,0.026862171196506596,1.4553588999988278
153,2019,10,validate,9.0,13.0,390475210.34975255,401501614.3254104,0.4731885728911204,0.027462913179525008,1.4839926999993622
153,2020,10,validate,9.0,13.0,398870356.33751184,409915893.5624645,0.4878551325067415,0.026945862305945156,1.5082733999988704
153,2021,10,validate,9.0,13.0,348553935.30453914,359806220.34776896,0.42988891872784796,0.031273180970451196,1.510610799999995
153,2022,10,validate,9.0,13.0,380226846.664841,390064763.3743112,0.47611676266571623,0.025221239222855976,1.554288199999064
153,2023,10,validate,9.0,13.0,380552095.018856,390208953.3405567,0.46923809496776325,0.024747915800057575,1.391665600000124
153,2024,10,validate,9.0,13.0,381870102.7168355,393001761.8237138,0.4617534494762219,0.02832470535302978,1.5021269000008033
151,2024,10,coarse,2.0,3.0,259513959.45718512,303746096.6642069,0.3480138922585291,0.14562207611155145,1.4091401000005135
151,2024,10,coarse,2.0,4.0,266132584.2192219,303746096.6642069,0.3568896127386642,0.12383208494878863,1.4037292000011803
151,2024,10,coarse,2.0,5.0,269593641.5107619,303746096.6642069,0.36153096622068115,0.11243751122570225,1.467984200000501
151,2024,10,coarse,2.0,6.0,271596719.0029396,303746096.6642069,0.3642171369222738,0.10584293268074046,1.4445634000003338
151,2024,10,coarse,2.0,7.0,273209572.7485098,303746096.6642069,0.3663800090498992,0.10053305787647833,1.4439161000009335
151,2024,10,coarse,2.0,8.0,274315215.91852486,303746096.6642069,0.36786270070876337,0.09689303358593632,1.4264621999991505
151,2024,10,coarse,2.0,9.0,274857479.0832479,303746096.6642069,0.3685898874658011,0.09510778211874622,1.3619574000003922
151,2024,10,coarse,2.0,10.0,275142912.0276783,303746096.6642069,0.36897265928346296,0.09416807310663024,1.5728982000000542
151,2024,10,coarse,2.0,11.0,275381164.15141165,303746096.6642069,0.3692921605892606,0.09338369389534203,1.4364786000005552
151,2024,10,coarse,2.0,12.0,275632209.3723018,303746096.6642069,0.36962881771798556,0.09255719695053455,1.4294415999993362
151,2024,10,coarse,3.0,3.0,267583720.31146288,303746096.6642069,0.3588356179582444,0.11905462078323185,1.4293718000008084
151,2024,10,coarse,3.0,4.0,273903897.3333154,303746096.6642069,0.3673111134951259,0.09824718624740807,1.2100829999999405
151,2024,10,coarse,3.0,5.0,277833528.7844817,303746096.6642069,0.3725808351676032,0.08530996172231214,1.2277628000010736
151,2024,10,coarse,3.0,6.0,280454180.3605559,303746096.6642069,0.37609518621504073,0.07668219134154136,1.2249637999993865
151,2024,10,coarse,3.0,7.0,281900190.93464994,303746096.6642069,0.378034318002749,0.07192160152664531,1.2069437000009202
151,2024,10,coarse,3.0,8.0,282510360.1933233,303746096.6642069,0.37885256831611014,0.06991278802953586,1.1990203999994264
151,2024,10,coarse,3.0,9.0,283285253.17983156,303746096.6642069,0.37989171674913713,0.0673616672249617,1.2157483999999386
151,2024,10,coarse,3.0,10.0,284193142.67668015,303746096.6642069,0.38110921640965556,0.06437269220003403,1.2070760000005976
151,2024,10,coarse,3.0,11.0,284874401.49531657,303746096.6642069,0.38202279937684935,0.06212983599177943,1.2314691999999923
151,2024,10,coarse,3.0,12.0,285222390.483476,303746096.6642069,0.38248946021654284,0.0609841785101489,1.2203176999992138
151,2024,10,coarse,4.0,3.0,272866062.2085373,303746096.6642069,0.36591935390711716,0.10166397130629698,1.2178588999995554
151,2024,10,coarse,4.0,4.0,278276082.6485636,303746096.6642069,0.3731743095729699,0.08385297554556083,1.2246847999995225
151,2024,10,coarse,4.0,5.0,281826007.145053,303746096.6642069,0.37793483591934157,0.07216583113292376,1.2346810000017285
151,2024,10,coarse,4.0,6.0,284164316.4220839,303746096.6642069,0.38107055977213883,0.06446759466927662,1.253561900000932
151,2024,10,coarse,4.0,7.0,285635920.19884723,303746096.6642069,0.38304401260405957,0.05962274631426982,1.2216580999993312
151,2024,10,coarse,4.0,8.0,287162427.08305377,303746096.6642069,0.38509109170316985,0.054597144665488484,1.238897100000031
151,2024,10,coarse,4.0,9.0,288028790.608044,303746096.6642069,0.38625290412772434,0.051744882415850325,1.2069059000004927
151,2024,10,coarse,4.0,10.0,288142168.598232,303746096.6642069,0.3864049464908569,0.05137161674615751,1.1959132000010868
151,2024,10,coarse,4.0,11.0,288341814.6314962,303746096.6642069,0.3866726761854582,0.0507143374083923,1.2295733000009932
151,2024,10,coarse,4.0,12.0,288822384.05940425,303746096.6642069,0.3873171302928849,0.04913219550373653,1.2075811000013346
151,2024,10,coarse,5.0,3.0,275979568.80602026,303746096.6642069,0.37009463431141243,0.09141361210275147,1.1821679999993648
151,2024,10,coarse,5.0,4.0,280983761.74847096,303746096.6642069,0.3768053664321724,0.07493869111641574,1.1956548000016483
151,2024,10,coarse,5.0,5.0,284835888.74068576,303746096.6642069,0.3819711529310524,0.06225662858287363,1.2012493000001996
151,2024,10,coarse,5.0,6.0,286694365.10821414,303746096.6642069,0.3844634103637041,0.056138109240770166,1.224707600000329
151,2024,10,coarse,5.0,7.0,288392986.3070646,303746096.6642069,0.3867412985209395,0.05054586882186434,1.2384258000001864
151,2024,10,coarse,5.0,8.0,289269811.8903385,303746096.6642069,0.38791714079433887,0.04765916313937709,1.2306492000006983
151,2024,10,coarse,5.0,9.0,289991922.401021,303746096.6642069,0.38888550677352957,0.04528181403559315,1.2005203000007896
151,2024,10,coarse,5.0,10.0,291128683.46565324,303746096.6642069,0.3904099282092708,0.04153934268496067,1.3910171000006812
151,2024,10,coarse,5.0,11.0,291717035.27380276,303746096.6642069,0.39119892084457925,0.03960235710848447,1.3798010000009526
151,2024,10,coarse,5.0,12.0,291737503.2134764,303746096.6642069,0.3912263687990833,0.03953497207901925,1.4452916999998706
151,2024,10,coarse,6.0,3.0,279418763.0087476,303746096.6642069,0.3747066689134338,0.08009101655173977,1.3836728000005678
151,2024,10,coarse,6.0,4.0,284206467.8048269,303746096.6642069,0.38112708569776976,0.06432882290165257,1.3921492999998009
151,2024,10,coarse,6.0,5.0,285663460.34057814,303746096.6642069,0.38308094453611125,0.059532078015867455,1.2414566000006744
151,2024,10,coarse,6.0,6.0,288995712.6290311,303746096.6642069,0.38754956769348414,0.04856155913497198,1.395476100000451
151,2024,10,coarse,6.0,7.0,289826216.0750697,303746096.6642069,0.38866329096831126,0.0458273562755465,1.4609652999988612
151,2024,10,coarse,6.0,8.0,290954025.2711567,303746096.6642069,0.39017570775265753,0.04211435647580322,1.4407909000001382
151,2024,10,coarse,6.0,9.0,291948456.40715504,303746096.6642069,0.3915092616429597,0.03884046704341437,1.4401665999994293
151,2024,10,coarse,6.0,10.0,292059552.6009118,303746096.6642069,0.391658244067201,0.03847471355727303,1.4541884999998729
151,2024,10,coarse,6.0,11.0,292657367.48034054,303746096.6642069,0.39245992688794495,0.036506573436316574,1.435951000001296
151,2024,10,coarse,6.0,12.0,293527491.4253733,303746096.6642069,0.39362678211797414,0.033641931043908474,1.5197164000001067
151,2024,10,coarse,7.0,3.0,278943715.2302104,303746096.6642069,0.37406961945850936,0.08165497995325904,1.4188087999991694
151,2024,10,coarse,7.0,4.0,284793446.4411524,303746096.6642069,0.3819142368796465,0.06239635811355559,1.4155598000015743
151,2024,10,coarse,7.0,5.0,289005975.2579248,303746096.6642069,0.38756333010315785,0.04852777226822248,1.4302636000011262
151,2024,10,coarse,7.0,6.0,288822928.66025776,303746096.6642069,0.38731786061453366,0.04913040255607569,1.4239887999992789
151,2024,10,coarse,7.0,7.0,291725672.2951516,303746096.6642069,0.39121050327900175,0.039573922104895326,1.482570799998939
151,2024,10,coarse,7.0,8.0,292046666.925303,303746096.6642069,0.391640964094546,0.03851713607973612,1.439894600000116
151,2024,10,coarse,7.0,9.0,292654802.48985547,303746096.6642069,0.3924564871796372,0.036515017957952374,1.4276876999992965
151,2024,10,coarse,7.0,10.0,293748109.38643336,303746096.6642069,0.39392263562616786,0.032915607435200694,1.4502363000010519
151,2024,10,coarse,7.0,11.0,293881838.16362655,303746096.6642069,0.3941019688395153,0.03247534242879627,1.4219135999992432
151,2024,10,coarse,7.0,12.0,293926169.99141437,303746096.6642069,0.3941614187896129,0.03232939214902419,1.4701430999994045
151,2024,10,coarse,8.0,3.0,280234299.1079224,303746096.6642069,0.37580032064895047,0.07740608954154554,1.444305600000007
151,2024,10,coarse,8.0,4.0,287592879.9552108,303746096.6642069,0.38566833841385384,0.053179997657232754,1.4364425999992818
151,2024,10,coarse,8.0,5.0,288901304.7288538,303746096.6642069,0.3874229646357165,0.048872371030874856,1.3637854000007792
151,2024,10,coarse,8.0,6.0,291361893.6034875,303746096.6642069,0.3907226681017668,0.04077156281751412,1.4085172999984934
151,2024,10,coarse,8.0,7.0,291185394.4554794,303746096.6642069,0.3904859788862537,0.04135263743854285,1.4333136000004743
151,2024,10,coarse,8.0,8.0,293615652.87466794,303746096.6642069,0.39374500854856903,0.03335168385962255,1.4628990000001068
151,2024,10,coarse,8.0,9.0,293703144.4953804,303746096.6642069,0.39386233672439375,0.03306364190065317,1.4295605999996042
151,2024,10,coarse,8.0,10.0,293926111.92489356,303746096.6642069,0.3941613409211393,0.0323295833169814,1.4328529999984312
151,2024,10,coarse,8.0,11.0,294930275.0707481,303746096.6642069,0.3955079456493873,0.029023653934242236,1.4290617000006023
151,2024,10,coarse,8.0,12.0,295292802.4550269,303746096.6642069,0.39599410279606667,0.027830132805048563,1.475887700000385
151,2024,10,fine,7.0,11.0,293881838.16362655,303746096.6642069,0.3941019688395153,0.03247534242879627,1.4232424999991053
151,2024,10,fine,7.0,11.5,293845496.97974604,303746096.6642069,0.3940532345175621,0.03259498572390232,1.4241169000015361
151,2024,10,fine,7.0,12.0,293926169.99141437,303746096.6642069,0.3941614187896129,0.03232939214902419,1.4327776999998605
151,2024,10,fine,7.0,12.5,294154788.9331068,303746096.6642069,0.39446800178772534,0.03157672752484253,1.4499849999992875
151,2024,10,fine,7.0,13.0,294484349.02136797,303746096.6642069,0.3949099490698243,0.03049174209826265,1.4629196000005322
151,2024,10,fine,7.5,11.0,294619718.9683186,303746096.6642069,0.3950914831276902,0.03004607399441779,1.3323044999997364
151,2024,10,fine,7.5,11.5,294646454.8207823,303746096.6642069,0.39512733649025383,0.02995805359594242,1.3267274999998335
