config_hash,ws_bin_m_s,wd_sector_deg,wake_efficiency,p_noWake_kW,n_turbines
f7fb2096ac76,6.0,310,0.77653426,126495.89,74
f7fb2096ac76,7.0,310,0.77892911,202050.92,74
f7fb2096ac76,8.0,310,0.77175449,302786.10,74
f7fb2096ac76,9.0,310,0.77541587,431705.53,74
f7fb2096ac76,10.0,310,0.78511584,580600.56,74
f7fb2096ac76,11.0,310,0.83419099,681910.00,74
f7fb2096ac76,12.0,310,0.87661613,681910.00,74
f7fb2096ac76,13.0,310,0.88840697,681910.00,74
f7fb2096ac76,14.0,310,0.90320044,681910.00,74
f7fb2096ac76,16.0,310,0.94802260,681910.00,74
f7fb2096ac76,18.0,310,1.00000000,681910.00,74
f7fb2096ac76,20.0,310,1.00000000,681910.00,74
f7fb2096ac76,22.0,310,1.00000000,681910.00,74
f7fb2096ac76,25.0,310,1.00000000,681910.00,74
f7fb2096ac76,30.0,310,1.00000000,0.00,74
f7fb2096ac76,0.0,320,1.00000000,0.00,74
f7fb2096ac76,3.0,320,0.44467326,2427.71,74
f7fb2096ac76,4.0,320,0.76311987,28235.20,74
f7fb2096ac76,5.0,320,0.78665475,68866.56,74
f7fb2096ac76,6.0,320,0.79237839,126495.89,74
f7fb2096ac76,7.0,320,0.79160206,202050.92,74
f7fb2096ac76,8.0,320,0.79424581,302786.10,74
f7fb2096ac76,9.0,320,0.79824442,431705.53,74
f7fb2096ac76,10.0,320,0.80633502,580600.56,74
f7fb2096ac76,11.0,320,0.85062141,681910.00,74
f7fb2096ac76,12.0,320,0.88400409,681910.00,74
f7fb2096ac76,13.0,320,0.89730260,681910.00,74
f7fb2096ac76,14.0,320,0.91390647,681910.00,74
f7fb2096ac76,16.0,320,0.97283787,681910.00,74
f7fb2096ac76,18.0,320,1.00000000,681910.00,74
f7fb2096ac76,20.0,320,1.00000000,681910.00,74
f7fb2096ac76,22.0,320,1.00000000,681910.00,74
f7fb2096ac76,25.0,320,1.00000000,681910.00,74
f7fb2096ac76,30.0,320,1.00000000,0.00,74
f7fb2096ac76,0.0,330,1.00000000,0.00,74
f7fb2096ac76,3.0,330,0.52774758,2427.71,74
f7fb2096ac76,4.0,330,0.81729094,28235.20,74
f7fb2096ac76,5.0,330,0.82712554,68866.56,74
f7fb2096ac76,6.0,330,0.84285500,126495.89,74
f7fb2096ac76,7.0,330,0.85088999,202050.92,74
f7fb2096ac76,8.0,330,0.85464241,302786.10,74
f7fb2096ac76,9.0,330,0.85818372,431705.53,74
f7fb2096ac76,10.0,330,0.86573810,580600.56,74
f7fb2096ac76,11.0,330,0.91040615,681910.00,74
f7fb2096ac76,12.0,330,0.95426220,681910.00,74
f7fb2096ac76,13.0,330,0.98973220,681910.00,74
f7fb2096ac76,14.0,330,1.00000000,681910.00,74
f7fb2096ac76,16.0,330,1.00000000,681910.00,74
f7fb2096ac76,18.0,330,1.00000000,681910.00,74
f7fb2096ac76,20.0,330,1.00000000,681910.00,74
f7fb2096ac76,22.0,330,1.00000000,681910.00,74
f7fb2096ac76,25.0,330,1.00000000,681910.00,74
f7fb2096ac76,30.0,330,1.00000000,0.00,74
f7fb2096ac76,0.0,340,1.00000000,0.00,74
f7fb2096ac76,3.0,340,0.48254390,2427.71,74
f7fb2096ac76,4.0,340,0.76316389,28235.20,74
f7fb2096ac76,5.0,340,0.80911966,68866.56,74
f7fb2096ac76,6.0,340,0.82759327,126495.89,74
f7fb2096ac76,7.0,340,0.83977921,202050.92,74
f7fb2096ac76,8.0,340,0.84082028,302786.10,74
f7fb2096ac76,9.0,340,0.84628487,431705.53,74
f7fb2096ac76,10.0,340,0.86396644,580600.56,74
f7fb2096ac76,11.0,340,0.93626412,681910.00,74
f7fb2096ac76,12.0,340,0.99953053,681910.00,74
f7fb2096ac76,13.0,340,1.00000000,681910.00,74
f7fb2096ac76,14.0,340,1.00000000,681910.00,74
f7fb2096ac76,16.0,340,1.00000000,681910.00,74
f7fb2096ac76,18.0,340,1.00000000,681910.00,74
f7fb2096ac76,20.0,340,1.00000000,681910.00,74
f7fb2096ac76,22.0,340,1.00000000,681910.00,74
f7fb2096ac76,25.0,340,1.00000000,681910.00,74
f7fb2096ac76,30.0,340,1.00000000,0.00,74
f7fb2096ac76,0.0,350,1.00000000,0.00,74
f7fb2096ac76,3.0,350,0.36163682,2427.71,74
f7fb2096ac76,4.0,350,0.61272935,28235.20,74
f7fb2096ac76,5.0,350,0.62239020,68866.56,74
f7fb2096ac76,6.0,350,0.64759693,126495.89,74
f7fb2096ac76,7.0,350,0.66628931,202050.92,74
f7fb2096ac76,8.0,350,0.67352813,302786.10,74
f7fb2096ac76,9.0,350,0.68118228,431705.53,74
f7fb2096ac76,10.0,350,0.69652152,580600.56,74
f7fb2096ac76,11.0,350,0.76790918,681910.00,74
f7fb2096ac76,12.0,350,0.85850721,681910.00,74
f7fb2096ac76,13.0,350,0.93892218,681910.00,74
f7fb2096ac76,14.0,350,0.97275612,681910.00,74
f7fb2096ac76,16.0,350,1.00000000,681910.00,74
f7fb2096ac76,18.0,350,1.00000000,681910.00,74
f7fb2096ac76,20.0,350,1.00000000,681910.00,74
f7fb2096ac76,22.0,350,1.00000000,681910.00,74
f7fb2096ac76,25.0,350,1.00000000,681910.00,74
f7fb2096ac76,30.0,350,1.00000000,0.00,74
f9883267d539,0.0,0,1.00000000,0.00,208
f9883267d539,3.0,0,0.11470819,6823.82,208
f9883267d539,4.0,0,0.26439768,79363.82,208
f9883267d539,5.0,0,0.34083709,193570.87,208
f9883267d539,6.0,0,0.33125264,355556.02,208
f9883267d539,7.0,0,0.36295839,567926.90,208
f9883267d539,8.0,0,0.37845266,851074.45,208
f9883267d539,9.0,0,0.38566815,1213442.57,208
f9883267d539,10.0,0,0.39674104,1631958.32,208
f9883267d539,11.0,0,0.44583520,1916720.00,208
f9883267d539,12.0,0,0.55430623,1916720.00,208
f9883267d539,13.0,0,0.66344730,1916720.00,208
f9883267d539,14.0,0,0.76997312,1916720.00,208
f9883267d539,16.0,0,0.95957273,1916720.00,208
f9883267d539,18.0,0,1.00000000,1916720.00,208
f9883267d539,20.0,0,1.00000000,1916720.00,208
f9883267d539,22.0,0,1.00000000,1916720.00,208
f9883267d539,25.0,0,1.00000000,1916720.00,208
f9883267d539,30.0,0,1.00000000,0.00,208
f9883267d539,0.0,10,1.00000000,0.00,208
f9883267d539,3.0,10,0.18083658,6823.82,208
f9883267d539,4.0,10,0.46279526,79363.82,208
f9883267d539,5.0,10,0.56437265,193570.87,208
f9883267d539,6.0,10,0.60958477,355556.02,208
f9883267d539,7.0,10,0.63231578,567926.90,208
f9883267d539,8.0,10,0.63685666,851074.45,208
f9883267d539,9.0,10,0.63916336,1213442.57,208
f9883267d539,10.0,10,0.65244895,1631958.32,208
f9883267d539,11.0,10,0.73513216,1916720.00,208
f9883267d539,12.0,10,0.89582859,1916720.00,208
f9883267d539,13.0,10,0.98674441,1916720.00,208
f9883267d539,14.0,10,0.99999385,1916720.00,208
f9883267d539,16.0,10,1.00000000,1916720.00,208
f9883267d539,18.0,10,1.00000000,1916720.00,208
f9883267d539,20.0,10,1.00000000,1916720.00,208
f9883267d539,22.0,10,1.00000000,1916720.00,208
f9883267d539,25.0,10,1.00000000,1916720.00,208
f9883267d539,30.0,10,1.00000000,0.00,208
f9883267d539,0.0,20,1.00000000,0.00,208
f9883267d539,3.0,20,0.21388315,6823.82,208
f9883267d539,4.0,20,0.63668325,79363.82,208
f9883267d539,5.0,20,0.71489068,193570.87,208
f9883267d539,6.0,20,0.74053915,355556.02,208
f9883267d539,7.0,20,0.75562889,567926.90,208
f9883267d539,8.0,20,0.75613365,851074.45,208
f9883267d539,9.0,20,0.75918698,1213442.57,208
f9883267d539,10.0,20,0.77411708,1631958.32,208
f9883267d539,11.0,20,0.85164342,1916720.00,208
f9883267d539,12.0,20,0.97989761,1916720.00,208
f9883267d539,13.0,20,0.99942482,1916720.00,208
f9883267d539,14.0,20,1.00000000,1916720.00,208
f9883267d539,16.0,20,1.00000000,1916720.00,208
f9883267d539,18.0,20,1.00000000,1916720.00,208
f9883267d539,20.0,20,1.00000000,1916720.00,208
f9883267d539,22.0,20,1.00000000,1916720.00,208
f9883267d539,25.0,20,1.00000000,1916720.00,208
f9883267d539,30.0,20,1.00000000,0.00,208
f9883267d539,0.0,30,1.00000000,0.00,208
f9883267d539,3.0,30,0.21578758,6823.82,208
f9883267d539,4.0,30,0.61445645,79363.82,208
f9883267d539,5.0,30,0.68873354,193570.87,208
f9883267d539,6.0,30,0.71522203,355556.02,208
f9883267d539,7.0,30,0.73168595,567926.90,208
f9883267d539,8.0,30,0.73324012,851074.45,208
f9883267d539,9.0,30,0.73674124,1213442.57,208
f9883267d539,10.0,30,0.75262768,1631958.32,208
f9883267d539,11.0,30,0.83461727,1916720.00,208
f9883267d539,12.0,30,0.97406407,1916720.00,208
f9883267d539,13.0,30,0.99802064,1916720.00,208
f9883267d539,14.0,30,1.00000000,1916720.00,208
f9883267d539,16.0,30,1.00000000,1916720.00,208
f9883267d539,18.0,30,1.00000000,1916720.00,208
f9883267d539,20.0,30,1.00000000,1916720.00,208
f9883267d539,22.0,30,1.00000000,1916720.00,208
f9883267d539,25.0,30,1.00000000,1916720.00,208
f9883267d539,30.0,30,1.00000000,0.00,208
f9883267d539,0.0,40,1.00000000,0.00,208
f9883267d539,3.0,40,0.22171414,6823.82,208
f9883267d539,4.0,40,0.58519663,79363.82,208
f9883267d539,5.0,40,0.66373260,193570.87,208
f9883267d539,6.0,40,0.69333844,355556.02,208
f9883267d539,7.0,40,0.71189586,567926.90,208
f9883267d539,8.0,40,0.71463413,851074.45,208
f9883267d539,9.0,40,0.71789547,1213442.57,208
f9883267d539,10.0,40,0.73343100,1631958.32,208
f9883267d539,11.0,40,0.81181400,1916720.00,208
f9883267d539,12.0,40,0.95266270,1916720.00,208
f9883267d539,13.0,40,0.99775341,1916720.00,208
f9883267d539,14.0,40,1.00000000,1916720.00,208
f9883267d539,16.0,40,1.00000000,1916720.00,208
f9883267d539,18.0,40,1.00000000,1916720.00,208
f9883267d539,20.0,40,1.00000000,1916720.00,208
f9883267d539,22.0,40,1.00000000,1916720.00,208
f9883267d539,25.0,40,1.00000000,1916720.00,208
f9883267d539,30.0,40,1.00000000,0.00,208
f9883267d539,0.0,50,1.00000000,0.00,208
f9883267d539,3.0,50,0.19238365,6823.82,208
f9883267d539,4.0,50,0.51584011,79363.82,208
f9883267d539,5.0,50,0.60631395,193570.87,208
f9883267d539,6.0,50,0.64454514,355556.02,208
f9883267d539,7.0,50,0.66386921,567926.90,208
f9883267d539,8.0,50,0.66735522,851074.45,208
f9883267d539,9.0,50,0.66939024,1213442.57,208
f9883267d539,10.0,50,0.68457330,1631958.32,208
f9883267d539,11.0,50,0.76412635,1916720.00,208
f9883267d539,12.0,50,0.90986573,1916720.00,208
f9883267d539,13.0,50,0.98890693,1916720.00,208
f9883267d539,14.0,50,0.99979852,1916720.00,208
f9883267d539,16.0,50,1.00000000,1916720.00,208
f9883267d539,18.0,50,1.00000000,1916720.00,208
f9883267d539,20.0,50,1.00000000,1916720.00,208
f9883267d539,22.0,50,1.00000000,1916720.00,208
f9883267d539,25.0,50,1.00000000,1916720.00,208
f9883267d539,30.0,50,1.00000000,0.00,208
f9883267d539,0.0,60,1.00000000,0.00,208
f9883267d539,3.0,60,0.17798391,6823.82,208
f9883267d539,4.0,60,0.50758218,79363.82,208
f9883267d539,5.0,60,0.59283127,193570.87,208
f9883267d539,6.0,60,0.63042736,355556.02,208
f9883267d539,7.0,60,0.65211637,567926.90,208
f9883267d539,8.0,60,0.65604696,851074.45,208
f9883267d539,9.0,60,0.65875519,1213442.57,208
f9883267d539,10.0,60,0.67284951,1631958.32,208
f9883267d539,11.0,60,0.74824082,1916720.00,208
f9883267d539,12.0,60,0.89973209,1916720.00,208
f9883267d539,13.0,60,0.97307094,1916720.00,208
f9883267d539,14.0,60,0.99028441,1916720.00,208
f9883267d539,16.0,60,1.00000000,1916720.00,208
f9883267d539,18.0,60,1.00000000,1916720.00,208
f9883267d539,20.0,60,1.00000000,1916720.00,208
f9883267d539,22.0,60,1.00000000,1916720.00,208
f9883267d539,25.0,60,1.00000000,1916720.00,208
f9883267d539,30.0,60,1.00000000,0.00,208
f9883267d539,0.0,70,1.00000000,0.00,208
f9883267d539,3.0,70,0.23450829,6823.82,208
f9883267d539,4.0,70,0.55590773,79363.82,208
f9883267d539,5.0,70,0.64282483,193570.87,208
f9883267d539,6.0,70,0.67540180,355556.02,208
f9883267d539,7.0,70,0.69398104,567926.90,208
f9883267d539,8.0,70,0.69677709,851074.45,208
f9883267d539,9.0,70,0.69873706,1213442.57,208
f9883267d539,10.0,70,0.71112572,1631958.32,208
f9883267d539,11.0,70,0.78135840,1916720.00,208
f9883267d539,12.0,70,0.91586904,1916720.00,208
f9883267d539,13.0,70,0.98585093,1916720.00,208
f9883267d539,14.0,70,0.99617220,1916720.00,208
f9883267d539,16.0,70,1.00000000,1916720.00,208
f9883267d539,18.0,70,1.00000000,1916720.00,208
f9883267d539,20.0,70,1.00000000,1916720.00,208
f9883267d539,22.0,70,1.00000000,1916720.00,208
f9883267d539,25.0,70,1.00000000,1916720.00,208
f9883267d539,30.0,70,1.00000000,0.00,208
f9883267d539,0.0,80,1.00000000,0.00,208
f9883267d539,3.0,80,0.21577415,6823.82,208
f9883267d539,4.0,80,0.60325653,79363.82,208
f9883267d539,5.0,80,0.67901858,193570.87,208
f9883267d539,6.0,80,0.70701311,355556.02,208
f9883267d539,7.0,80,0.72380575,567926.90,208
f9883267d539,8.0,80,0.72620586,851074.45,208
f9883267d539,9.0,80,0.73038000,1213442.57,208
f9883267d539,10.0,80,0.74809607,1631958.32,208
f9883267d539,11.0,80,0.83194835,1916720.00,208
f9883267d539,12.0,80,0.96938198,1916720.00,208
f9883267d539,13.0,80,0.99880012,1916720.00,208
f9883267d539,14.0,80,1.00000000,1916720.00,208
f9883267d539,16.0,80,1.00000000,1916720.00,208
f9883267d539,18.0,80,1.00000000,1916720.00,208
f9883267d539,20.0,80,1.00000000,1916720.00,208
f9883267d539,22.0,80,1.00000000,1916720.00,208
f9883267d539,25.0,80,1.00000000,1916720.00,208
f9883267d539,30.0,80,1.00000000,0.00,208
f9883267d539,0.0,90,1.00000000,0.00,208
f9883267d539,3.0,90,0.15654057,6823.82,208
f9883267d539,4.0,90,0.40304289,79363.82,208
f9883267d539,5.0,90,0.45187302,193570.87,208
f9883267d539,6.0,90,0.49112206,355556.02,208
f9883267d539,7.0,90,0.51946066,567926.90,208
f9883267d539,8.0,90,0.52809045,851074.45,208
f9883267d539,9.0,90,0.53070584,1213442.57,208
f9883267d539,10.0,90,0.54182472,1631958.32,208
f9883267d539,11.0,90,0.59916800,1916720.00,208
f9883267d539,12.0,90,0.71305974,1916720.00,208
f9883267d539,13.0,90,0.80498628,1916720.00,208
f9883267d539,14.0,90,0.87799528,1916720.00,208
f9883267d539,16.0,90,1.00000000,1916720.00,208
f9883267d539,18.0,90,1.00000000,1916720.00,208
f9883267d539,20.0,90,1.00000000,1916720.00,208
f9883267d539,22.0,90,1.00000000,1916720.00,208
f9883267d539,25.0,90,1.00000000,1916720.00,208
f9883267d539,30.0,90,1.00000000,0.00,208
f9883267d539,0.0,100,1.00000000,0.00,208
f9883267d539,3.0,100,0.21332015,6823.82,208
f9883267d539,4.0,100,0.59777136,79363.82,208
f9883267d539,5.0,100,0.67489540,193570.87,208
f9883267d539,6.0,100,0.70264422,355556.02,208
f9883267d539,7.0,100,0.71949618,567926.90,208
f9883267d539,8.0,100,0.72155495,851074.45,208
f9883267d539,9.0,100,0.72555140,1213442.57,208
f9883267d539,10.0,100,0.74295125,1631958.32,208
f9883267d539,11.0,100,0.82407753,1916720.00,208
f9883267d539,12.0,100,0.96753448,1916720.00,208
f9883267d539,13.0,100,0.99818621,1916720.00,208
f9883267d539,14.0,100,1.00000000,1916720.00,208
f9883267d539,16.0,100,1.00000000,1916720.00,208
f9883267d539,18.0,100,1.00000000,1916720.00,208
f9883267d539,20.0,100,1.00000000,1916720.00,208
f9883267d539,22.0,100,1.00000000,1916720.00,208
f9883267d539,25.0,100,1.00000000,1916720.00,208
f9883267d539,30.0,100,1.00000000,0.00,208
f9883267d539,0.0,110,1.00000000,0.00,208
f9883267d539,3.0,110,0.24056725,6823.82,208
f9883267d539,4.0,110,0.56954891,79363.82,208
f9883267d539,5.0,110,0.65283941,193570.87,208
f9883267d539,6.0,110,0.68381032,355556.02,208
f9883267d539,7.0,110,0.70262654,567926.90,208
f9883267d539,8.0,110,0.70625031,851074.45,208
f9883267d539,9.0,110,0.70870251,1213442.57,208
f9883267d539,10.0,110,0.72100435,1631958.32,208
f9883267d539,11.0,110,0.79249388,1916720.00,208
f9883267d539,12.0,110,0.92685638,1916720.00,208
f9883267d539,13.0,110,0.99204002,1916720.00,208
f9883267d539,14.0,110,0.99985221,1916720.00,208
f9883267d539,16.0,110,1.00000000,1916720.00,208
f9883267d539,18.0,110,1.00000000,1916720.00,208
f9883267d539,20.0,110,1.00000000,1916720.00,208
f9883267d539,22.0,110,1.00000000,1916720.00,208
f9883267d539,25.0,110,1.00000000,1916720.00,208
f9883267d539,30.0,110,1.00000000,0.00,208
f9883267d539,0.0,120,1.00000000,0.00,208
f9883267d539,3.0,120,0.23170941,6823.82,208
f9883267d539,4.0,120,0.58352483,79363.82,208
f9883267d539,5.0,120,0.66310758,193570.87,208
f9883267d539,6.0,120,0.69315698,355556.02,208
f9883267d539,7.0,120,0.71150023,567926.90,208
f9883267d539,8.0,120,0.71437493,851074.45,208
f9883267d539,9.0,120,0.71815936,1213442.57,208
f9883267d539,10.0,120,0.73491378,1631958.32,208
f9883267d539,11.0,120,0.81350327,1916720.00,208
f9883267d539,12.0,120,0.95245342,1916720.00,208
f9883267d539,13.0,120,0.99697568,1916720.00,208
f9883267d539,14.0,120,1.00000000,1916720.00,208
f9883267d539,16.0,120,1.00000000,1916720.00,208
f9883267d539,18.0,120,1.00000000,1916720.00,208
f9883267d539,20.0,120,1.00000000,1916720.00,208
f9883267d539,22.0,120,1.00000000,1916720.00,208
f9883267d539,25.0,120,1.00000000,1916720.00,208
f9883267d539,30.0,120,1.00000000,0.00,208
f9883267d539,0.0,130,1.00000000,0.00,208
f9883267d539,3.0,130,0.21738835,6823.82,208
f9883267d539,4.0,130,0.52624039,79363.82,208
f9883267d539,5.0,130,0.59594531,193570.87,208
f9883267d539,6.0,130,0.63262384,355556.02,208
f9883267d539,7.0,130,0.65196574,567926.90,208
f9883267d539,8.0,130,0.65652794,851074.45,208
f9883267d539,9.0,130,0.65987940,1213442.57,208
f9883267d539,10.0,130,0.67256036,1631958.32,208
f9883267d539,11.0,130,0.74352730,1916720.00,208
f9883267d539,12.0,130,0.87426946,1916720.00,208
f9883267d539,13.0,130,0.95309221,1916720.00,208
f9883267d539,14.0,130,0.99666740,1916720.00,208
f9883267d539,16.0,130,1.00000000,1916720.00,208
f9883267d539,18.0,130,1.00000000,1916720.00,208
f9883267d539,20.0,130,1.00000000,1916720.00,208
f9883267d539,22.0,130,1.00000000,1916720.00,208
f9883267d539,25.0,130,1.00000000,1916720.00,208
f9883267d539,30.0,130,1.00000000,0.00,208
f9883267d539,0.0,140,1.00000000,0.00,208
f9883267d539,3.0,140,0.24151692,6823.82,208
f9883267d539,4.0,140,0.62922442,79363.82,208
f9883267d539,5.0,140,0.70425449,193570.87,208
f9883267d539,6.0,140,0.73075891,355556.02,208
f9883267d539,7.0,140,0.74710557,567926.90,208
f9883267d539,8.0,140,0.75025159,851074.45,208
f9883267d539,9.0,140,0.75402522,1213442.57,208
f9883267d539,10.0,140,0.76787830,1631958.32,208
f9883267d539,11.0,140,0.84275425,1916720.00,208
f9883267d539,12.0,140,0.96864745,1916720.00,208
f9883267d539,13.0,140,0.99850493,1916720.00,208
f9883267d539,14.0,140,1.00000000,1916720.00,208
f9883267d539,16.0,140,1.00000000,1916720.00,208
f9883267d539,18.0,140,1.00000000,1916720.00,208
f9883267d539,20.0,140,1.00000000,1916720.00,208
f9883267d539,22.0,140,1.00000000,1916720.00,208
f9883267d539,25.0,140,1.00000000,1916720.00,208
f9883267d539,30.0,140,1.00000000,0.00,208
f9883267d539,0.0,150,1.00000000,0.00,208
f9883267d539,3.0,150,0.24538605,6823.82,208
f9883267d539,4.0,150,0.60932692,79363.82,208
f9883267d539,5.0,150,0.68715934,193570.87,208
f9883267d539,6.0,150,0.71503698,355556.02,208
f9883267d539,7.0,150,0.73236758,567926.90,208
f9883267d539,8.0,150,0.73498614,851074.45,208
f9883267d539,9.0,150,0.73707687,1213442.57,208
f9883267d539,10.0,150,0.75119265,1631958.32,208
f9883267d539,11.0,150,0.82710882,1916720.00,208
f9883267d539,12.0,150,0.96147516,1916720.00,208
f9883267d539,13.0,150,0.99702541,1916720.00,208
f9883267d539,14.0,150,0.99981854,1916720.00,208
f9883267d539,16.0,150,1.00000000,1916720.00,208
f9883267d539,18.0,150,1.00000000,1916720.00,208
f9883267d539,20.0,150,1.00000000,1916720.00,208
f9883267d539,22.0,150,1.00000000,1916720.00,208
f9883267d539,25.0,150,1.00000000,1916720.00,208
f9883267d539,30.0,150,1.00000000,0.00,208
f9883267d539,0.0,160,1.00000000,0.00,208
f9883267d539,3.0,160,0.23218418,6823.82,208
f9883267d539,4.0,160,0.63144462,79363.82,208
f9883267d539,5.0,160,0.70161479,193570.87,208
f9883267d539,6.0,160,0.72833316,355556.02,208
f9883267d539,7.0,160,0.74538706,567926.90,208
f9883267d539,8.0,160,0.74786838,851074.45,208
f9883267d539,9.0,160,0.75171882,1213442.57,208
f9883267d539,10.0,160,0.76681656,1631958.32,208
f9883267d539,11.0,160,0.84970196,1916720.00,208
f9883267d539,12.0,160,0.97567054,1916720.00,208
f9883267d539,13.0,160,0.99525385,1916720.00,208
f9883267d539,14.0,160,0.99989549,1916720.00,208
f9883267d539,16.0,160,1.00000000,1916720.00,208
f9883267d539,18.0,160,1.00000000,1916720.00,208
f9883267d539,20.0,160,1.00000000,1916720.00,208
f9883267d539,22.0,160,1.00000000,1916720.00,208
f9883267d539,25.0,160,1.00000000,1916720.00,208
f9883267d539,30.0,160,1.00000000,0.00,208
f9883267d539,0.0,170,1.00000000,0.00,208
f9883267d539,3.0,170,0.19555123,6823.82,208
f9883267d539,4.0,170,0.47049999,79363.82,208
f9883267d539,5.0,170,0.54507212,193570.87,208
f9883267d539,6.0,170,0.58610072,355556.02,208
f9883267d539,7.0,170,0.61207338,567926.90,208
f9883267d539,8.0,170,0.61868141,851074.45,208
f9883267d539,9.0,170,0.62256869,1213442.57,208
f9883267d539,10.0,170,0.63801552,1631958.32,208
f9883267d539,11.0,170,0.72062546,1916720.00,208
f9883267d539,12.0,170,0.88753167,1916720.00,208
f9883267d539,13.0,170,0.96491578,1916720.00,208
f9883267d539,14.0,170,0.99547187,1916720.00,208
f9883267d539,16.0,170,1.00000000,1916720.00,208
f9883267d539,18.0,170,1.00000000,1916720.00,208
f9883267d539,20.0,170,1.00000000,1916720.00,208
f9883267d539,22.0,170,1.00000000,1916720.00,208
f9883267d539,25.0,170,1.00000000,1916720.00,208
f9883267d539,30.0,170,1.00000000,0.00,208
f9883267d539,0.0,180,1.00000000,0.00,208
f9883267d539,3.0,180,0.10221584,6823.82,208
f9883267d539,4.0,180,0.25750781,79363.82,208
f9883267d539,5.0,180,0.34253614,193570.87,208
f9883267d539,6.0,180,0.33708375,355556.02,208
f9883267d539,7.0,180,0.36496936,567926.90,208
f9883267d539,8.0,180,0.38025180,851074.45,208
f9883267d539,9.0,180,0.38783261,1213442.57,208
f9883267d539,10.0,180,0.39932308,1631958.32,208
f9883267d539,11.0,180,0.44818933,1916720.00,208
f9883267d539,12.0,180,0.55516690,1916720.00,208
f9883267d539,13.0,180,0.66533345,1916720.00,208
f9883267d539,14.0,180,0.76684705,1916720.00,208
f9883267d539,16.0,180,0.95868035,1916720.00,208
f9883267d539,18.0,180,1.00000000,1916720.00,208
f9883267d539,20.0,180,1.00000000,1916720.00,208
f9883267d539,22.0,180,1.00000000,1916720.00,208
f9883267d539,25.0,180,1.00000000,1916720.00,208
f9883267d539,30.0,180,1.00000000,0.00,208
f9883267d539,0.0,190,1.00000000,0.00,208
f9883267d539,3.0,190,0.19082643,6823.82,208
f9883267d539,4.0,190,0.47299926,79363.82,208
f9883267d539,5.0,190,0.56368767,193570.87,208
f9883267d539,6.0,190,0.60710908,355556.02,208
f9883267d539,7.0,190,0.63121117,567926.90,208
f9883267d539,8.0,190,0.63628474,851074.45,208
f9883267d539,9.0,190,0.63926711,1213442.57,208
f9883267d539,10.0,190,0.65358951,1631958.32,208
f9883267d539,11.0,190,0.73642295,1916720.00,208
f9883267d539,12.0,190,0.89855673,1916720.00,208
f9883267d539,13.0,190,0.98989494,1916720.00,208
f9883267d539,14.0,190,0.99937609,1916720.00,208
f9883267d539,16.0,190,1.00000000,1916720.00,208
f9883267d539,18.0,190,1.00000000,1916720.00,208
f9883267d539,20.0,190,1.00000000,1916720.00,208
f9883267d539,22.0,190,1.00000000,1916720.00,208
f9883267d539,25.0,190,1.00000000,1916720.00,208
f9883267d539,30.0,190,1.00000000,0.00,208
f9883267d539,0.0,200,1.00000000,0.00,208
f9883267d539,3.0,200,0.20795796,6823.82,208
f9883267d539,4.0,200,0.64230482,79363.82,208
f9883267d539,5.0,200,0.71678785,193570.87,208
f9883267d539,6.0,200,0.74325329,355556.02,208
f9883267d539,7.0,200,0.75892997,567926.90,208
f9883267d539,8.0,200,0.75974107,851074.45,208
f9883267d539,9.0,200,0.76298189,1213442.57,208
f9883267d539,10.0,200,0.77710498,1631958.32,208
f9883267d539,11.0,200,0.85759442,1916720.00,208
f9883267d539,12.0,200,0.98251737,1916720.00,208
f9883267d539,13.0,200,0.99962009,1916720.00,208
f9883267d539,14.0,200,1.00000000,1916720.00,208
f9883267d539,16.0,200,1.00000000,1916720.00,208
f9883267d539,18.0,200,1.00000000,1916720.00,208
f9883267d539,20.0,200,1.00000000,1916720.00,208
f9883267d539,22.0,200,1.00000000,1916720.00,208
f9883267d539,25.0,200,1.00000000,1916720.00,208
f9883267d539,30.0,200,1.00000000,0.00,208
f9883267d539,0.0,210,1.00000000,0.00,208
f9883267d539,3.0,210,0.22632063,6823.82,208
f9883267d539,4.0,210,0.61530290,79363.82,208
f9883267d539,5.0,210,0.68860656,193570.87,208
f9883267d539,6.0,210,0.71540210,355556.02,208
f9883267d539,7.0,210,0.73235610,567926.90,208
f9883267d539,8.0,210,0.73463286,851074.45,208
f9883267d539,9.0,210,0.73826962,1213442.57,208
f9883267d539,10.0,210,0.75350919,1631958.32,208
f9883267d539,11.0,210,0.83045832,1916720.00,208
f9883267d539,12.0,210,0.97051131,1916720.00,208
f9883267d539,13.0,210,0.99762712,1916720.00,208
f9883267d539,14.0,210,1.00000000,1916720.00,208
f9883267d539,16.0,210,1.00000000,1916720.00,208
f9883267d539,18.0,210,1.00000000,1916720.00,208
f9883267d539,20.0,210,1.00000000,1916720.00,208
f9883267d539,22.0,210,1.00000000,1916720.00,208
f9883267d539,25.0,210,1.00000000,1916720.00,208
f9883267d539,30.0,210,1.00000000,0.00,208
f9883267d539,0.0,220,1.00000000,0.00,208
f9883267d539,3.0,220,0.21997834,6823.82,208
f9883267d539,4.0,220,0.58409419,79363.82,208
f9883267d539,5.0,220,0.66432377,193570.87,208
f9883267d539,6.0,220,0.69385446,355556.02,208
f9883267d539,7.0,220,0.71205763,567926.90,208
f9883267d539,8.0,220,0.71522523,851074.45,208
f9883267d539,9.0,220,0.71799406,1213442.57,208
f9883267d539,10.0,220,0.73314249,1631958.32,208
