farm_id,ws_bin_m_s,wd_weighted_efficiency,energy_share,wakeloss_pct
62,11.0,0.89481,0.12978,10.519
62,12.0,0.984364,0.142375,1.5636
62,13.0,0.999994,0.142375,0.0006
62,14.0,1.0,0.142375,0.0
62,16.0,1.0,0.086246,0.0
62,18.0,1.0,0.086246,0.0
62,20.0,1.0,0.018527,0.0
62,22.0,1.0,0.018527,0.0
62,25.0,1.0,0.018527,0.0
62,30.0,1.0,0.001369,0.0
57,0.0,1.0,0.145843,0.0
57,3.0,0.21451,0.279365,78.549
57,4.0,0.428396,0.279365,57.1604
57,5.0,0.495488,0.279365,50.4512
57,6.0,0.533542,0.325545,46.6458
57,7.0,0.557802,0.325545,44.2198
57,8.0,0.549751,0.197864,45.0249
57,9.0,0.553719,0.197864,44.6281
57,10.0,0.558198,0.047641,44.1802
57,11.0,0.616576,0.047641,38.3424
57,12.0,0.741179,0.003742,25.8821
57,13.0,0.865374,0.003742,13.4626
57,14.0,0.968823,0.003742,3.1177
57,16.0,1.0,0.0,0.0
57,18.0,1.0,0.0,0.0
57,20.0,1.0,0.0,0.0
57,22.0,1.0,0.0,0.0
57,25.0,1.0,0.0,0.0
57,30.0,1.0,0.0,0.0
59,0.0,1.0,0.058958,0.0
59,3.0,0.17927,0.104591,82.073
59,4.0,0.374126,0.104591,62.5874
59,5.0,0.465656,0.104591,53.4344
59,6.0,0.502512,0.143561,49.7488
59,7.0,0.528584,0.143561,47.1416
59,8.0,0.537515,0.168933,46.2485
59,9.0,0.542122,0.168933,45.7878
59,10.0,0.557526,0.157707,44.2474
59,11.0,0.624456,0.157707,37.5544
59,12.0,0.769583,0.197956,23.0417
59,13.0,0.888905,0.197956,11.1095
59,14.0,0.935462,0.197956,6.4538
59,16.0,0.987335,0.125217,1.2665
59,18.0,1.0,0.125217,0.0
59,20.0,1.0,0.040887,0.0
59,22.0,1.0,0.040887,0.0
59,25.0,1.0,0.040887,0.0
59,30.0,1.0,0.00219,0.0
60,0.0,1.0,0.053117,0.0
60,3.0,0.344045,0.101579,65.5955
60,4.0,0.700271,0.101579,29.9729
60,5.0,0.755122,0.101579,24.4878
60,6.0,0.777481,0.137446,22.2519
60,7.0,0.78974,0.137446,21.026
60,8.0,0.793745,0.165921,20.6255
60,9.0,0.797269,0.165921,20.2731
60,10.0,0.811532,0.163731,18.8468
60,11.0,0.878494,0.163731,12.1506
60,12.0,0.969632,0.201698,3.0368
60,13.0,0.993101,0.201698,0.6899
60,14.0,0.998491,0.201698,0.1509
60,16.0,1.0,0.129141,0.0
60,18.0,1.0,0.129141,0.0
60,20.0,1.0,0.045542,0.0
60,22.0,1.0,0.045542,0.0
60,25.0,1.0,0.045542,0.0
60,30.0,1.0,0.001825,0.0
61,0.0,1.0,0.058045,0.0
61,3.0,0.230667,0.104408,76.9333
61,4.0,0.502018,0.104408,49.7982
61,5.0,0.578019,0.104408,42.1981
61,6.0,0.618332,0.145478,38.1668
61,7.0,0.640191,0.145478,35.9809
61,8.0,0.647464,0.160263,35.2536
61,9.0,0.65239,0.160263,34.761
61,10.0,0.669372,0.164187,33.0628
61,11.0,0.741225,0.164187,25.8775
61,12.0,0.884434,0.19969,11.5566
61,13.0,0.955694,0.19969,4.4306
61,14.0,0.982884,0.19969,1.7116
61,16.0,0.999784,0.122296,0.0216
61,18.0,1.0,0.122296,0.0
61,20.0,1.0,0.044081,0.0
61,22.0,1.0,0.044081,0.0
61,25.0,1.0,0.044081,0.0
61,30.0,1.0,0.001552,0.0
58,0.0,1.0,0.119923,0.0
58,3.0,0.317409,0.199416,68.2591
58,4.0,0.704915,0.199416,29.5085
58,5.0,0.762242,0.199416,23.7758
58,6.0,0.784739,0.205439,21.5261
58,7.0,0.796487,0.205439,20.3513
58,8.0,0.795897,0.188281,20.4103
58,9.0,0.798465,0.188281,20.1535
58,10.0,0.811541,0.127407,18.8459
58,11.0,0.881078,0.127407,11.8922
58,12.0,0.971493,0.1024,2.8507
58,13.0,0.995881,0.1024,0.4119
58,14.0,0.999934,0.1024,0.0066
58,16.0,1.0,0.044355,0.0
58,18.0,1.0,0.044355,0.0
58,20.0,1.0,0.012595,0.0
58,22.0,1.0,0.012595,0.0
58,25.0,1.0,0.012595,0.0
58,30.0,1.0,0.000183,0.0
56,0.0,1.0,0.241124,0.0
56,3.0,0.270625,0.213471,72.9375
56,4.0,0.668946,0.213471,33.1054
56,5.0,0.723269,0.213471,27.6731
56,6.0,0.743669,0.178516,25.6331
56,7.0,0.757667,0.178516,24.2333
56,8.0,0.770767,0.138815,22.9233
56,9.0,0.773394,0.138815,22.6606
56,10.0,0.79552,0.11463,20.448
56,11.0,0.871903,0.11463,12.8097
56,12.0,0.968256,0.083782,3.1744
56,13.0,0.989167,0.083782,1.0833
56,14.0,0.996732,0.083782,0.3268
56,16.0,1.0,0.026467,0.0
56,18.0,1.0,0.026467,0.0
56,20.0,1.0,0.003012,0.0
56,22.0,1.0,0.003012,0.0
56,25.0,1.0,0.003012,0.0
56,30.0,1.0,0.000183,0.0
55,0.0,1.0,0.084147,0.0
55,3.0,0.226901,0.125582,77.3099
55,4.0,0.494827,0.125582,50.5173
55,5.0,0.563355,0.125582,43.6645
55,6.0,0.598725,0.158803,40.1275
55,7.0,0.622486,0.158803,37.7514
55,8.0,0.631461,0.166104,36.8539
55,9.0,0.635122,0.166104,36.4878
55,10.0,0.654557,0.148398,34.5443
55,11.0,0.725701,0.148398,27.4299
55,12.0,0.863812,0.167747,13.6188
55,13.0,0.944693,0.167747,5.5307
55,14.0,0.980862,0.167747,1.9138
55,16.0,1.0,0.115086,0.0
55,18.0,1.0,0.115086,0.0
55,20.0,1.0,0.033403,0.0
55,22.0,1.0,0.033403,0.0
55,25.0,1.0,0.033403,0.0
55,30.0,1.0,0.00073,0.0
54,0.0,1.0,0.078215,0.0
54,3.0,0.182512,0.129871,81.7488
54,4.0,0.454561,0.129871,54.5439
54,5.0,0.53479,0.129871,46.521
54,6.0,0.567319,0.17012,43.2681
54,7.0,0.593269,0.17012,40.6731
54,8.0,0.606925,0.18244,39.3075
54,9.0,0.611162,0.18244,38.8838
54,10.0,0.623519,0.151319,37.6481
54,11.0,0.695614,0.151319,30.4386
54,12.0,0.841543,0.159533,15.8457
54,13.0,0.926461,0.159533,7.3539
54,14.0,0.967569,0.159533,3.2431
54,16.0,0.999849,0.094278,0.0151
54,18.0,1.0,0.094278,0.0
54,20.0,1.0,0.032673,0.0
54,22.0,1.0,0.032673,0.0
54,25.0,1.0,0.032673,0.0
54,30.0,1.0,0.001552,0.0
52,0.0,1.0,0.05695,0.0
52,3.0,0.385822,0.090992,61.4178
52,4.0,0.67448,0.090992,32.552
52,5.0,0.727841,0.090992,27.2159
52,6.0,0.776258,0.118463,22.3742
52,7.0,0.789703,0.118463,21.0297
52,8.0,0.797747,0.160354,20.2253
52,9.0,0.801679,0.160354,19.8321
52,10.0,0.818903,0.194031,18.1097
52,11.0,0.879868,0.194031,12.0132
52,12.0,0.978198,0.257644,2.1802
52,13.0,0.99904,0.257644,0.096
52,14.0,0.999596,0.257644,0.0404
52,16.0,0.999995,0.111344,0.0005
52,18.0,1.0,0.111344,0.0
52,20.0,1.0,0.009674,0.0
52,22.0,1.0,0.009674,0.0
52,25.0,1.0,0.009674,0.0
52,30.0,1.0,0.000548,0.0
53,0.0,1.0,0.08652,0.0
53,3.0,0.365862,0.124669,63.4138
53,4.0,0.771984,0.124669,22.8016
53,5.0,0.813556,0.124669,18.6444
53,6.0,0.826892,0.161723,17.3108
53,7.0,0.836264,0.161723,16.3736
53,8.0,0.841418,0.167747,15.8582
53,9.0,0.843855,0.167747,15.6145
53,10.0,0.851451,0.152688,14.8549
53,11.0,0.915529,0.152688,8.4471
53,12.0,0.977385,0.163822,2.2615
53,13.0,0.991042,0.163822,0.8958
53,14.0,0.995915,0.163822,0.4085
53,16.0,0.999951,0.111071,0.0049
53,18.0,1.0,0.111071,0.0
53,20.0,1.0,0.031213,0.0
53,22.0,1.0,0.031213,0.0
53,25.0,1.0,0.031213,0.0
53,30.0,1.0,0.000548,0.0
51,0.0,1.0,0.089258,0.0
51,3.0,0.266156,0.130693,73.3844
51,4.0,0.603935,0.130693,39.6065
51,5.0,0.674223,0.130693,32.5777
51,6.0,0.703298,0.159715,29.6702
51,7.0,0.719527,0.159715,28.0473
51,8.0,0.7262,0.164644,27.38
51,9.0,0.729847,0.164644,27.0153
51,10.0,0.746178,0.153053,25.3822
51,11.0,0.818521,0.153053,18.1479
51,12.0,0.938974,0.16291,6.1026
51,13.0,0.987514,0.16291,1.2486
51,14.0,0.997985,0.16291,0.2015
51,16.0,1.0,0.110249,0.0
51,18.0,1.0,0.110249,0.0
51,20.0,1.0,0.028749,0.0
51,22.0,1.0,0.028749,0.0
51,25.0,1.0,0.028749,0.0
51,30.0,1.0,0.00073,0.0
50,0.0,1.0,0.118919,0.0
50,3.0,0.323411,0.182167,67.6589
50,4.0,0.723367,0.182167,27.6633
50,5.0,0.767456,0.182167,23.2544
50,6.0,0.799182,0.224879,20.0818
50,7.0,0.810737,0.224879,18.9263
50,8.0,0.826022,0.21776,17.3978
50,9.0,0.828618,0.21776,17.1382
50,10.0,0.85215,0.145752,14.785
50,11.0,0.921375,0.145752,7.8625
50,12.0,0.990635,0.089897,0.9365
50,13.0,0.996206,0.089897,0.3794
50,14.0,0.997664,0.089897,0.2336
50,16.0,1.0,0.019257,0.0
50,18.0,1.0,0.019257,0.0
50,20.0,1.0,0.001369,0.0
50,22.0,1.0,0.001369,0.0
50,25.0,1.0,0.001369,0.0
50,30.0,1.0,0.0,0.0
49,0.0,1.0,0.09154,0.0
49,3.0,0.166712,0.137446,83.3288
49,4.0,0.363059,0.137446,63.6941
49,5.0,0.453942,0.137446,54.6058
49,6.0,0.502642,0.170393,49.7358
49,7.0,0.527375,0.170393,47.2625
49,8.0,0.534657,0.172949,46.5343
49,9.0,0.539783,0.172949,46.0217
49,10.0,0.552866,0.149767,44.7134
49,11.0,0.622061,0.149767,37.7939
49,12.0,0.77076,0.155517,22.924
49,13.0,0.885997,0.155517,11.4003
49,14.0,0.936196,0.155517,6.3804
49,16.0,0.990082,0.094186,0.9918
49,18.0,0.999805,0.094186,0.0195
49,20.0,1.0,0.027745,0.0
49,22.0,1.0,0.027745,0.0
49,25.0,1.0,0.027745,0.0
49,30.0,1.0,0.000456,0.0
41,0.0,1.0,0.060601,0.0
41,3.0,0.324137,0.156886,67.5863
41,4.0,0.713697,0.156886,28.6303
41,5.0,0.756954,0.156886,24.3046
41,6.0,0.784928,0.199325,21.5072
41,7.0,0.796957,0.199325,20.3043
41,8.0,0.834853,0.184905,16.5147
41,9.0,0.837222,0.184905,16.2778
41,10.0,0.862335,0.17085,13.7665
41,11.0,0.936196,0.17085,6.3804
41,12.0,0.995346,0.175504,0.4654
41,13.0,0.9981,0.175504,0.19
41,14.0,0.998783,0.175504,0.1217
41,16.0,0.999985,0.04974,0.0015
41,18.0,1.0,0.04974,0.0
41,20.0,1.0,0.002008,0.0
41,22.0,1.0,0.002008,0.0
41,25.0,1.0,0.002008,0.0
41,30.0,1.0,0.000183,0.0
48,0.0,1.0,0.075294,0.0
48,3.0,0.313834,0.122844,68.6166
48,4.0,0.710722,0.122844,28.9278
48,5.0,0.760174,0.122844,23.9826
48,6.0,0.773436,0.154878,22.6564
48,7.0,0.785557,0.154878,21.4443
48,8.0,0.790149,0.179976,20.9851
48,9.0,0.7925,0.179976,20.75
48,10.0,0.802569,0.156886,19.7431
48,11.0,0.873349,0.156886,12.6651
48,12.0,0.969907,0.162088,3.0093
48,13.0,0.985253,0.162088,1.4747
48,14.0,0.99125,0.162088,0.875
48,16.0,1.0,0.111071,0.0
48,18.0,1.0,0.111071,0.0
48,20.0,1.0,0.035502,0.0
48,22.0,1.0,0.035502,0.0
48,25.0,1.0,0.035502,0.0
48,30.0,1.0,0.00146,0.0
47,0.0,1.0,0.078671,0.0
47,3.0,0.372428,0.169024,62.7572
47,4.0,0.786357,0.169024,21.3643
47,5.0,0.822661,0.169024,17.7339
47,6.0,0.842159,0.230903,15.7841
47,7.0,0.850413,0.230903,14.9587
47,8.0,0.858799,0.223784,14.1201
47,9.0,0.860486,0.223784,13.9514
47,10.0,0.868255,0.174227,13.1745
47,11.0,0.936934,0.174227,6.3066
47,12.0,0.989218,0.104591,1.0782
47,13.0,0.993632,0.104591,0.6368
47,14.0,0.99683,0.104591,0.317
47,16.0,0.999969,0.015333,0.0031
47,18.0,1.0,0.015333,0.0
47,20.0,1.0,0.003012,0.0
47,22.0,1.0,0.003012,0.0
47,25.0,1.0,0.003012,0.0
47,30.0,1.0,0.000456,0.0
46,0.0,1.0,0.044629,0.0
46,3.0,0.406224,0.075294,59.3776
46,4.0,0.779436,0.075294,22.0564
46,5.0,0.81295,0.075294,18.705
46,6.0,0.839422,0.101944,16.0578
46,7.0,0.84781,0.101944,15.219
46,8.0,0.857905,0.133704,14.2095
46,9.0,0.86011,0.133704,13.989
46,10.0,0.877315,0.172949,12.2685
46,11.0,0.94308,0.172949,5.692
46,12.0,0.994896,0.281373,0.5104
46,13.0,0.998383,0.281373,0.1617
46,14.0,0.999692,0.281373,0.0308
46,16.0,1.0,0.171854,0.0
46,18.0,1.0,0.171854,0.0
46,20.0,1.0,0.017432,0.0
46,22.0,1.0,0.017432,0.0
46,25.0,1.0,0.017432,0.0
46,30.0,1.0,0.000821,0.0
45,0.0,1.0,0.061148,0.0
45,3.0,0.245981,0.07429,75.4019
45,4.0,0.599337,0.07429,40.0663
45,5.0,0.665461,0.07429,33.4539
45,6.0,0.712664,0.094369,28.7336
45,7.0,0.728605,0.094369,27.1395
45,8.0,0.738571,0.138907,26.1429
45,9.0,0.742653,0.138907,25.7347
45,10.0,0.761371,0.187825,23.8629
45,11.0,0.837357,0.187825,16.2643
45,12.0,0.957286,0.266131,4.2714
45,13.0,0.992328,0.266131,0.7672
45,14.0,0.998936,0.266131,0.1064
45,16.0,0.999995,0.155882,0.0005
45,18.0,1.0,0.155882,0.0
45,20.0,1.0,0.021265,0.0
45,22.0,1.0,0.021265,0.0
45,25.0,1.0,0.021265,0.0
45,30.0,1.0,0.000183,0.0
44,0.0,1.0,0.127498,0.0
44,3.0,0.371665,0.192388,62.8335
44,4.0,0.723843,0.192388,27.6157
44,5.0,0.765473,0.192388,23.4527
44,6.0,0.786845,0.21484,21.3155
44,7.0,0.798529,0.21484,20.1471
44,8.0,0.806485,0.197591,19.3515
44,9.0,0.810206,0.197591,18.9794
44,10.0,0.841532,0.130693,15.8468
44,11.0,0.902554,0.130693,9.7446
44,12.0,0.977511,0.099571,2.2489
44,13.0,0.990225,0.099571,0.9775
44,14.0,0.99528,0.099571,0.472
44,16.0,0.999933,0.035502,0.0067
44,18.0,1.0,0.035502,0.0
44,20.0,1.0,0.001917,0.0
44,22.0,1.0,0.001917,0.0
44,25.0,1.0,0.001917,0.0
44,30.0,1.0,0.0,0.0
33,0.0,1.0,0.146025,0.0
33,3.0,0.409925,0.184813,59.0075
33,4.0,0.80497,0.184813,19.503
33,5.0,0.839613,0.184813,16.0387
33,6.0,0.865908,0.211737,13.4092
33,7.0,0.873025,0.211737,12.6975
33,8.0,0.879528,0.201698,12.0472
33,9.0,0.881842,0.201698,11.8158
33,10.0,0.890701,0.168842,10.9299
33,11.0,0.948993,0.168842,5.1007
33,12.0,0.996155,0.073834,0.3845
33,13.0,0.999211,0.073834,0.0789
33,14.0,0.999641,0.073834,0.0359
33,16.0,1.0,0.009674,0.0
33,18.0,1.0,0.009674,0.0
33,20.0,1.0,0.003103,0.0
33,22.0,1.0,0.003103,0.0
33,25.0,1.0,0.003103,0.0
33,30.0,1.0,0.000274,0.0
42,0.0,1.0,0.112622,0.0
42,3.0,0.475568,0.102765,52.4432
42,4.0,0.860641,0.102765,13.9359
42,5.0,0.884425,0.102765,11.5575
42,6.0,0.907959,0.113626,9.2041
42,7.0,0.912591,0.113626,8.7409
42,8.0,0.916757,0.120471,8.3243
42,9.0,0.91835,0.120471,8.165
42,10.0,0.924191,0.111436,7.5809
42,11.0,0.977346,0.111436,2.2654
42,12.0,0.999619,0.148672,0.0381
42,13.0,0.999681,0.148672,0.0319
42,14.0,0.999749,0.148672,0.0251
42,16.0,1.0,0.172036,0.0
42,18.0,1.0,0.172036,0.0
42,20.0,1.0,0.114447,0.0
42,22.0,1.0,0.114447,0.0
42,25.0,1.0,0.114447,0.0
42,30.0,1.0,0.003924,0.0
43,0.0,1.0,0.093821,0.0
43,3.0,0.312795,0.135986,68.7205
43,4.0,0.691107,0.135986,30.8893
43,5.0,0.744138,0.135986,25.5862
43,6.0,0.764555,0.156795,23.5445
43,7.0,0.777546,0.156795,22.2454
43,8.0,0.781552,0.168203,21.8448
43,9.0,0.784653,0.168203,21.5347
43,10.0,0.801364,0.160628,19.8636
43,11.0,0.869466,0.160628,13.0534
43,12.0,0.959206,0.177238,4.0794
43,13.0,0.981855,0.177238,1.8145
43,14.0,0.99016,0.177238,0.984
43,16.0,0.999297,0.08798,0.0703
43,18.0,1.0,0.08798,0.0
43,20.0,1.0,0.018618,0.0
43,22.0,1.0,0.018618,0.0
43,25.0,1.0,0.018618,0.0
43,30.0,1.0,0.00073,0.0
37,0.0,1.0,0.079219,0.0
37,3.0,0.370951,0.182258,62.9049
37,4.0,0.757471,0.182258,24.2529
37,5.0,0.796238,0.182258,20.3762
37,6.0,0.815489,0.290956,18.4511
37,7.0,0.825754,0.290956,17.4246
37,8.0,0.826391,0.230629,17.3609
37,9.0,0.829294,0.230629,17.0706
37,10.0,0.853749,0.126677,14.6251
37,11.0,0.915441,0.126677,8.4559
37,12.0,0.986228,0.078306,1.3772
37,13.0,0.992275,0.078306,0.7725
37,14.0,0.995432,0.078306,0.4568
37,16.0,1.0,0.010496,0.0
37,18.0,1.0,0.010496,0.0
37,20.0,1.0,0.001278,0.0
37,22.0,1.0,0.001278,0.0
37,25.0,1.0,0.001278,0.0
37,30.0,1.0,0.000183,0.0
39,0.0,1.0,0.162271,0.0
39,3.0,0.329967,0.154787,67.0033
39,4.0,0.741227,0.154787,25.8773
39,5.0,0.791351,0.154787,20.8649
39,6.0,0.819559,0.15643,18.0441
39,7.0,0.828996,0.15643,17.1004
39,8.0,0.83729,0.132792,16.271
39,9.0,0.83965,0.132792,16.035
39,10.0,0.854671,0.108789,14.5329
39,11.0,0.923987,0.108789,7.6013
39,12.0,0.997772,0.133431,0.2228
39,13.0,0.999958,0.133431,0.0042
39,14.0,0.999993,0.133431,0.0007
39,16.0,1.0,0.116364,0.0
39,18.0,1.0,0.116364,0.0
39,20.0,1.0,0.033312,0.0
39,22.0,1.0,0.033312,0.0
39,25.0,1.0,0.033312,0.0
39,30.0,1.0,0.001825,0.0
40,0.0,1.0,0.082322,0.0
40,3.0,0.39975,0.108424,60.025
40,4.0,0.799144,0.108424,20.0856
40,5.0,0.836571,0.108424,16.3429
40,6.0,0.850507,0.140276,14.9493
40,7.0,0.858086,0.140276,14.1914
40,8.0,0.864433,0.149859,13.5567
40,9.0,0.866768,0.149859,13.3232
40,10.0,0.878953,0.156977,12.1047
40,11.0,0.938785,0.156977,6.1215
40,12.0,0.985885,0.18673,1.4115
40,13.0,0.996051,0.18673,0.3949
40,14.0,0.999121,0.18673,0.0879
40,16.0,1.0,0.129689,0.0
40,18.0,1.0,0.129689,0.0
40,20.0,1.0,0.04399,0.0
40,22.0,1.0,0.04399,0.0
40,25.0,1.0,0.04399,0.0
40,30.0,1.0,0.001734,0.0
38,0.0,1.0,0.069727,0.0
38,3.0,0.301935,0.14995,69.8065
38,4.0,0.65826,0.14995,34.174
38,5.0,0.712586,0.14995,28.7414
38,6.0,0.741074,0.222962,25.8926
38,7.0,0.755346,0.222962,24.4654
38,8.0,0.762224,0.213015,23.7776
38,9.0,0.765646,0.213015,23.4354
38,10.0,0.777468,0.164826,22.2532
38,11.0,0.851183,0.164826,14.8817
38,12.0,0.957913,0.133066,4.2087
38,13.0,0.99016,0.133066,0.984
38,14.0,0.99681,0.133066,0.319
38,16.0,0.999982,0.042439,0.0018
38,18.0,1.0,0.042439,0.0
38,20.0,1.0,0.003651,0.0
38,22.0,1.0,0.003651,0.0
38,25.0,1.0,0.003651,0.0
38,30.0,1.0,0.000365,0.0
36,0.0,1.0,0.095738,0.0
36,3.0,0.198095,0.147212,80.1905
36,4.0,0.543293,0.147212,45.6707
36,5.0,0.61615,0.147212,38.385
36,6.0,0.645102,0.177147,35.4898
36,7.0,0.66419,0.177147,33.581
36,8.0,0.667068,0.171123,33.2932
36,9.0,0.670901,0.171123,32.9099
36,10.0,0.687361,0.148124,31.2639
36,11.0,0.764843,0.148124,23.5157
36,12.0,0.905391,0.142649,9.4609
36,13.0,0.97419,0.142649,2.581
36,14.0,0.999235,0.142649,0.0765
36,16.0,1.0,0.090079,0.0
36,18.0,1.0,0.090079,0.0
36,20.0,1.0,0.027197,0.0
36,22.0,1.0,0.027197,0.0
36,25.0,1.0,0.027197,0.0
36,30.0,1.0,0.00073,0.0
35,0.0,1.0,0.06708,0.0
35,3.0,0.276159,0.142466,72.3841
35,4.0,0.676881,0.142466,32.3119
35,5.0,0.732578,0.142466,26.7422
35,6.0,0.772886,0.231724,22.7114
35,7.0,0.785012,0.231724,21.4988
35,8.0,0.796881,0.259743,20.3119
35,9.0,0.799323,0.259743,20.0677
35,10.0,0.817404,0.180433,18.2596
35,11.0,0.889305,0.180433,11.0695
35,12.0,0.971913,0.098932,2.8087
35,13.0,0.993949,0.098932,0.6051
35,14.0,0.996365,0.098932,0.3635
35,16.0,0.996343,0.016519,0.3657
35,18.0,1.0,0.016519,0.0
35,20.0,1.0,0.003012,0.0
35,22.0,1.0,0.003012,0.0
35,25.0,1.0,0.003012,0.0
35,30.0,1.0,9.1e-05,0.0
34,0.0,1.0,0.061148,0.0
34,3.0,0.298063,0.07429,70.1937
34,4.0,0.699149,0.07429,30.0851
34,5.0,0.756307,0.07429,24.3693
34,6.0,0.781594,0.094369,21.8406
34,7.0,0.794065,0.094369,20.5935
34,8.0,0.791896,0.138907,20.8104
34,9.0,0.794344,0.138907,20.5656
34,10.0,0.803328,0.187825,19.6672
34,11.0,0.877033,0.187825,12.2967
34,12.0,0.977149,0.266131,2.2851
34,13.0,0.99983,0.266131,0.017
34,14.0,0.999997,0.266131,0.0003
34,16.0,1.0,0.155882,0.0
34,18.0,1.0,0.155882,0.0
34,20.0,1.0,0.021265,0.0
34,22.0,1.0,0.021265,0.0
34,25.0,1.0,0.021265,0.0
34,30.0,1.0,0.000183,0.0
32,0.0,1.0,0.061513,0.0
32,3.0,0.331058,0.174957,66.8942
32,4.0,0.713323,0.174957,28.6677
32,5.0,0.748222,0.174957,25.1778
32,6.0,0.798362,0.278908,20.1638
32,7.0,0.809236,0.278908,19.0764
32,8.0,0.832231,0.274619,16.7769
32,9.0,0.834886,0.274619,16.5114
32,10.0,0.859221,0.140732,14.0779
32,11.0,0.930952,0.140732,6.9048
32,12.0,0.98904,0.05622,1.096
32,13.0,0.992236,0.05622,0.7764
32,14.0,0.995352,0.05622,0.4648
32,16.0,0.999999,0.010131,0.0001
32,18.0,1.0,0.010131,0.0
32,20.0,1.0,0.002738,0.0
32,22.0,1.0,0.002738,0.0
32,25.0,1.0,0.002738,0.0
32,30.0,1.0,0.000183,0.0
30,0.0,1.0,0.087706,0.0
30,3.0,0.194738,0.13918,80.5262
30,4.0,0.500965,0.13918,49.9035
30,5.0,0.576825,0.13918,42.3175
30,6.0,0.612661,0.165921,38.7339
30,7.0,0.633021,0.165921,36.6979
30,8.0,0.637323,0.171945,36.2677
30,9.0,0.641141,0.171945,35.8859
30,10.0,0.663038,0.153053,33.6962
30,11.0,0.736603,0.153053,26.3397
30,12.0,0.87584,0.158894,12.416
30,13.0,0.952688,0.158894,4.7312
30,14.0,0.978424,0.158894,2.1576
30,16.0,0.997396,0.099662,0.2604
30,18.0,1.0,0.099662,0.0
30,20.0,1.0,0.023182,0.0
30,22.0,1.0,0.023182,0.0
30,25.0,1.0,0.023182,0.0
30,30.0,1.0,0.000456,0.0
31,0.0,1.0,0.073743,0.0
31,3.0,0.285316,0.118189,71.4684
31,4.0,0.592482,0.118189,40.7518
31,5.0,0.652166,0.118189,34.7834
31,6.0,0.679201,0.162727,32.0799
31,7.0,0.696122,0.162727,30.3878
31,8.0,0.700473,0.173588,29.9527
31,9.0,0.704302,0.173588,29.5698
31,10.0,0.717444,0.159989,28.2556
31,11.0,0.78285,0.159989,21.715
31,12.0,0.880592,0.160263,11.9408
31,13.0,0.946587,0.160263,5.3413
31,14.0,0.976228,0.160263,2.3772
31,16.0,0.998616,0.110523,0.1384
31,18.0,1.0,0.110523,0.0
31,20.0,1.0,0.039336,0.0
31,22.0,1.0,0.039336,0.0
31,25.0,1.0,0.039336,0.0
31,30.0,1.0,0.001643,0.0
29,0.0,1.0,0.081135,0.0
29,3.0,0.204611,0.120015,79.5389
29,4.0,0.56239,0.120015,43.761
29,5.0,0.636953,0.120015,36.3047
29,6.0,0.673427,0.154057,32.6573
29,7.0,0.691483,0.154057,30.8517
29,8.0,0.695443,0.173679,30.4557
29,9.0,0.698584,0.173679,30.1416
29,10.0,0.714089,0.159624,28.5911
29,11.0,0.790171,0.159624,20.9829
29,12.0,0.92636,0.180341,7.364
29,13.0,0.983019,0.180341,1.6981
29,14.0,0.9987,0.180341,0.13
29,16.0,1.0,0.104956,0.0
29,18.0,1.0,0.104956,0.0
29,20.0,1.0,0.025463,0.0
29,22.0,1.0,0.025463,0.0
29,25.0,1.0,0.025463,0.0
29,30.0,1.0,0.00073,0.0
28,0.0,1.0,0.084421,0.0
28,3.0,0.32371,0.161906,67.629
28,4.0,0.727277,0.161906,27.2723
28,5.0,0.765772,0.161906,23.4228
28,6.0,0.782308,0.217669,21.7692
28,7.0,0.794013,0.217669,20.5987
28,8.0,0.802854,0.207995,19.7146
28,9.0,0.805938,0.207995,19.4062
28,10.0,0.821997,0.154422,17.8003
28,11.0,0.891296,0.154422,10.8704
28,12.0,0.968645,0.129141,3.1355
28,13.0,0.977968,0.129141,2.2032
28,14.0,0.987702,0.129141,1.2298
28,16.0,1.0,0.040705,0.0
28,18.0,1.0,0.040705,0.0
28,20.0,1.0,0.003651,0.0
28,22.0,1.0,0.003651,0.0
28,25.0,1.0,0.003651,0.0
28,30.0,1.0,9.1e-05,0.0
27,0.0,1.0,0.057406,0.0
27,3.0,0.273293,0.099845,72.6707
27,4.0,0.589028,0.099845,41.0972
27,5.0,0.652704,0.099845,34.7296
27,6.0,0.682462,0.138633,31.7538
27,7.0,0.700009,0.138633,29.9991
27,8.0,0.704296,0.164096,29.5704
27,9.0,0.707863,0.164096,29.2137
27,10.0,0.721171,0.161084,27.8829
27,11.0,0.78888,0.161084,21.112
27,12.0,0.90232,0.199051,9.768
27,13.0,0.959198,0.199051,4.0802
27,14.0,0.984027,0.199051,1.5973
27,16.0,0.999072,0.132609,0.0928
27,18.0,1.0,0.132609,0.0
27,20.0,1.0,0.045085,0.0
27,22.0,1.0,0.045085,0.0
27,25.0,1.0,0.045085,0.0
27,30.0,1.0,0.00219,0.0
26,0.0,1.0,0.08004,0.0
26,3.0,0.260167,0.128411,73.9833
26,4.0,0.661187,0.128411,33.8813
26,5.0,0.723399,0.128411,27.6601
26,6.0,0.747982,0.163913,25.2018
26,7.0,0.761342,0.163913,23.8658
26,8.0,0.761175,0.184357,23.8825
26,9.0,0.763414,0.184357,23.6586
26,10.0,0.774418,0.154878,22.5582
26,11.0,0.848355,0.154878,15.1645
26,12.0,0.950824,0.157069,4.9176
26,13.0,0.983785,0.157069,1.6215
26,14.0,0.996091,0.157069,0.3909
26,16.0,1.0,0.102309,0.0
