farm_id,year,ws_mean,ws_median,ws_p10,ws_p90,ws_std,weibull_A,weibull_k,frac_below_rated
57,2024,5.8236188805084,5.601918507621629,2.7909396660565244,9.135126902989605,2.4264906922769476,6.551613945658538,2.563655970087992,0.9793943533697632
58,2018,7.467266180506765,6.979788628708989,3.114640408520492,12.41789455859409,3.7201928626330303,8.434655171894647,2.109906741395232,0.8437214611872146
58,2019,7.6565638056923975,7.049197699029989,3.2035680161518076,12.813369591202163,3.8083012030684027,8.655176568935168,2.121363366793368,0.8155251141552512
58,2020,8.071642993515832,7.617616413566285,3.288744435998566,13.300073797878872,3.978894001678443,9.105827826278261,2.1236516061854744,0.786316029143898
58,2021,7.59026841222296,7.197140910755175,3.3333561672520986,12.36044404461541,3.529603538771417,8.56853464424983,2.2704040043853047,0.8350456621004566
58,2022,7.523130775342856,7.15413960677594,3.2327393385099374,12.359383912510129,3.6289174889943174,8.495051895692232,2.1787953369786166,0.8530821917808219
58,2023,7.976402998277902,7.476463704241912,3.3551876871819037,13.299749925799969,3.97534423878675,9.013886439420164,2.113706640047175,0.8017123287671233
58,2024,7.344394680856465,6.8714450466141015,3.048361816459694,12.291816405284807,3.6976468518248793,8.29536844704429,2.0852089559616145,0.8605418943533698
59,2014,10.025303897015226,9.930334614502033,3.989848242812668,16.166217791458436,4.606225220757888,11.298592859691015,2.305100304569769,0.5787671232876712
59,2015,10.49157323791929,10.276487076836009,4.434128810871997,16.722303755651325,4.83016458827176,11.82828862821903,2.292452477748701,0.5538812785388127
59,2016,9.619102005385484,9.385794863070124,3.9185396401898305,15.413813447427932,4.415113494199087,10.844891762360541,2.298447467442917,0.6384335154826958
59,2017,9.911322788220815,9.762067928543711,4.218832329046915,15.355251307076754,4.3574973837649,11.16287483268879,2.4123510705466957,0.6113013698630136
59,2018,9.776071875878086,9.565522480431243,4.198863073017371,15.702232704239897,4.44837551158906,11.018986904694078,2.324275231276331,0.6154109589041096
59,2019,10.057581064171947,9.895163715624763,4.5152389356312845,15.551965487932934,4.292057194148278,11.317325051853075,2.485784069480813,0.6068493150684932
59,2020,10.064811877221803,9.882363560884096,4.136298634541818,16.283188966019807,4.742253401046365,11.34832939177203,2.2313675629468843,0.587431693989071
59,2021,9.331183045656397,9.025293735849198,3.726756442502388,15.292295478859584,4.395615289248589,10.526570651304603,2.2421536829475315,0.6498858447488585
59,2022,10.047260566626704,9.887555685520805,4.200484148929256,16.223067849163456,4.551008677539322,11.32585347897139,2.3365411662110294,0.6002283105022831
59,2023,9.899869956832704,9.385727523279167,4.048321027025094,16.58126826866044,4.812884984726263,11.18551389681093,2.1739291782890873,0.6254566210045662
59,2024,9.976391601981598,9.639642839443127,4.308643712042001,15.852763805474106,4.520142603976533,11.249599273645485,2.339669152281652,0.5972222222222222
60,2014,10.169096486852188,10.074294389128628,3.9632527299339526,16.33779578625923,4.675873297485834,11.459380970462666,2.3010186491217968,0.5672374429223744
60,2015,10.560191392100897,10.362043778642374,4.3935533521551715,16.978197049241903,4.901184994555013,11.915106310233309,2.2802992808217266,0.5486301369863014
60,2016,9.722794735618093,9.465314130145885,4.0739437655375195,15.561808268108186,4.454140808659556,10.965200821686512,2.3057825655068918,0.6222677595628415
60,2017,10.011738848411715,9.889807539596939,4.2009655897504,15.606484076036974,4.434902022771556,11.276415763940907,2.3915644446376456,0.6027397260273972
60,2018,9.921821368030402,9.637557551574687,4.290621331039941,16.001191281470774,4.493315103987731,11.18139160457916,2.334788374849539,0.6045662100456621
60,2019,10.184755916081802,10.043436060565515,4.637598890246822,15.706839235258558,4.32031952975457,11.463119446655647,2.506955612066963,0.5948630136986301
60,2020,10.153899976630392,9.900414279417973,4.224139596824519,16.40071710564913,4.756294827759977,11.451811077215506,2.2484203701855487,0.581511839708561
60,2021,9.433469869154678,9.108900644015659,3.8178872016761813,15.51401991380958,4.436022889871159,10.639316118359902,2.2437763965235282,0.6470319634703197
60,2022,10.178106846375451,9.962114466595956,4.252944166192113,16.513644302673633,4.595044479411798,11.474329745524617,2.3478690739998807,0.5897260273972603
60,2023,9.970472108738507,9.377099166302125,3.973863589915338,16.825741379662148,4.903155500983793,11.26587259960463,2.1475395140639355,0.6191780821917808
60,2024,10.133142710262469,9.797346241017863,4.409872092310289,16.08881350555987,4.565158827367128,11.425365020134898,2.3555444534176138,0.5881147540983607
61,2014,10.0494206746061,10.026345681811545,3.953687144188038,15.9778803477528,4.5701038176416375,11.312437824983963,2.321279516418743,0.5740867579908676
61,2015,10.459823089292158,10.247278050943756,4.274802053096094,16.84902118945442,4.873735914524755,11.798377616509882,2.2666274133387874,0.554337899543379
61,2016,9.519809439382884,9.268322444698484,3.817661650197215,15.284785309747662,4.446400117268596,10.732212537327731,2.2522428482174086,0.6360428051001822
61,2017,9.874982359662155,9.760011755170009,3.969017047534169,15.464210134064135,4.428758158249199,11.12371520217087,2.360868436886464,0.6090182648401826
61,2018,9.754795371269893,9.549828843335781,4.056521945072647,15.642605771324021,4.393421124170037,10.996771572567376,2.356382200508641,0.6191780821917808
61,2019,10.105773928492475,9.902274480555874,4.607189383281089,15.779720800062021,4.293583984253536,11.378162526457853,2.5030684579044173,0.6074200913242009
61,2020,10.076633787743015,9.884494259589186,4.270689678259718,16.2182836983406,4.709448409619975,11.359351375943948,2.2487709176337805,0.5856102003642987
61,2021,9.39601758883668,9.179110449025247,3.811555922577943,15.375924683119809,4.385356498318844,10.593402586613646,2.2608080366240384,0.6515981735159817
61,2022,10.0269566158814,9.830627264652602,4.141189345345979,16.319346002409066,4.5666932710746675,11.301044893643322,2.320402738864581,0.6021689497716894
61,2023,9.905345476970401,9.379434726578815,3.9808272612019193,16.58596247113926,4.836685629876075,11.182152417803815,2.1549954896592913,0.6276255707762557
61,2024,9.987654216600733,9.716567342736859,4.307563740392085,15.852292609576745,4.493424941056583,11.256432100602051,2.355274748536057,0.598816029143898
62,2021,7.487117097448825,6.870069874488468,2.1465125137466186,13.767920621649331,4.416045902981801,8.40291847176845,1.741975712339925,0.7848173515981736
62,2022,8.532824037242364,7.958206781013544,2.7414116294944417,15.159132577560786,4.799371645925679,9.598204227927145,1.8330369310821935,0.7007990867579909
62,2023,7.701543797948393,6.912780135099863,2.1251891943908907,14.319619889308,4.767685225315585,8.61671766743381,1.6569682598675897,0.7646118721461187
62,2024,7.970434806877778,7.135202423988959,2.4098666000511733,14.57224976454524,4.90476066514071,8.932113184341,1.6784658559091423,0.7463570127504554
63,2016,6.902603330257252,6.595688333391303,2.8897228084350424,11.373364270836657,3.258410176070766,7.788394702826102,2.2328097685020802,0.8820582877959927
63,2017,6.854121824644402,6.6219394779769125,2.9256756140593776,10.951979786183168,3.11148165831235,7.727409179851333,2.3294381860930127,0.9023972602739726
63,2018,7.0361275038424544,6.709752789587553,2.708200996132171,11.610511813425118,3.4877631226000405,7.939933898351805,2.115604165890831,0.8683789954337899
63,2019,6.915214236107928,6.470476800109385,2.9560106013203726,11.4172054397323,3.269232076169314,7.807464860655273,2.232481022291269,0.8816210045662101
63,2020,6.72186088002258,6.334371621547133,3.0462066689029093,10.850597272968734,3.0689916959931556,7.584893427977443,2.311346366371443,0.907103825136612
63,2021,6.982842627845438,6.526576238111321,2.772769909875228,11.730497316438157,3.4603137428091553,7.883353296101084,2.1212502664069843,0.8634703196347032
63,2022,6.903658719055504,6.574665382348156,2.9743414728692117,11.321693307947928,3.201632089648631,7.791569870231888,2.2802121660571983,0.8845890410958904
63,2023,6.994947572361182,6.636042478687499,2.857199225116485,11.637952182802216,3.3717719841837623,7.897855590518898,2.1870076962905323,0.8721461187214612
63,2024,7.091852990504414,6.749568846460592,3.0011042405895876,11.611890331281908,3.3243688996612617,8.000203635185613,2.247744923731762,0.8731785063752276
64,2021,5.154021709690806,5.17393027228145,2.243727281133834,7.998109521033271,2.1274695235637666,5.792280951051168,2.6150054258789375,0.9995433789954338
64,2022,4.951635973922969,4.852709842300023,2.130175887460525,7.9743600907261545,2.1833897142576144,5.577550052626077,2.413184975934601,0.9978310502283105
64,2023,5.302185192815865,5.330457296592376,2.4661242969151322,8.091067299124605,2.1038807016581735,5.951940718785077,2.7332758588499466,0.9978310502283105
64,2024,5.475174436492058,5.373564172292035,2.414406496071047,8.677418822212559,2.353895453606513,6.161300210020118,2.477662927042723,0.9896402550091075
65,2016,9.374809993806458,9.029026612003252,3.6829298123826537,15.049324069622633,4.443115722461089,10.576420167249607,2.2224682189972746,0.6591530054644809
65,2017,9.799891596651111,9.68023193654772,4.031135882212861,15.636204349299264,4.448377429366338,11.048068336942453,2.334650161963479,0.6141552511415526
65,2018,9.675770088592703,9.488196551320751,3.9870428666837787,15.597939220578883,4.416799162930063,10.905179845119285,2.3141248650819666,0.6308219178082192
65,2019,9.970428830625373,9.63594301094338,4.561129488150635,15.74885930175006,4.379202842662851,11.239800888098921,2.414265001538039,0.6271689497716895
65,2020,10.106899164193841,9.803991125084393,3.986914077897435,16.37608865623202,4.84081065566911,11.399635194998032,2.1931093145823914,0.5940346083788707
65,2021,9.271869525482234,8.87953072614805,3.627820766052148,15.411669726704691,4.531065054576669,10.463615231959634,2.1512149919217345,0.6624429223744293
65,2022,9.81084552583127,9.30720728053853,4.032656413849132,16.43573630216207,4.652160582111771,11.070476266436415,2.2233205897454478,0.6301369863013698
65,2023,9.887542823541645,9.363557103541769,4.086750912474262,16.53484559800395,4.793487128264191,11.169636010482886,2.179196221128899,0.6296803652968036
65,2024,9.85454734345475,9.637296393032432,4.0480414546217025,15.773326495626609,4.4826599656599235,11.111776282339715,2.3282228771666853,0.6218123861566485
66,2020,6.901775685689417,6.7296633632840805,3.066246060733648,10.817687837914558,3.017291007865035,7.776832354921284,2.4288630213453466,0.9091530054644809
66,2021,6.934316937316104,6.644363981381521,2.9793495522283635,10.986103298595994,3.3470924266333135,7.821329589897223,2.1639641109846126,0.9010273972602739
66,2022,7.053991380749205,6.822498846879666,3.1663136988417304,11.165654207207742,3.1546500933196966,7.950553374890054,2.363716197449829,0.8914383561643836
66,2023,6.873054986172494,6.6342378312526,2.905305468902375,11.230007522467744,3.163228482447826,7.75047837286107,2.2929080841433005,0.8908675799086758
66,2024,7.225324047784061,7.002517639632009,3.293345964051646,11.384486769286703,3.1598002692604865,8.142304766497997,2.4240840147000045,0.8797814207650273
