farm_id,year,n_turb,layout_type,wake_model,country,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_time_s,layout_group,theta_opt,s1_expected_AEP,s1_expected_WakeLoss,farm_id_int,axis_deg,paradigm,n_turbines,depth_m,region,axis_deviation,AEP_GWh
102,2018,45,s1_opt_140deg,gauss,United Kingdom,1283311897.3981426,1635601642.2945025,0.3565646682220951,0.2153884758896124,10.564231600001222,s1_opt,140,1300859381.5384638,0.2131417463586519,102.0,70.2,A,138.0,12.0,Europe,69.80000000000001,1.2833118973981426
102,2019,45,s1_opt_140deg,gauss,United Kingdom,1297525318.232479,1668263687.5685277,0.3564140415416781,0.2222300779539203,10.446047699995688,s1_opt,140,1300859381.5384638,0.2131417463586519,102.0,70.2,A,138.0,12.0,Europe,69.80000000000001,1.297525318232479
102,2020,45,s1_opt_140deg,gauss,United Kingdom,1553662166.4115405,1898211229.7707431,0.422644459790139,0.1815124986911049,10.60174420000112,s1_opt,140,1300859381.5384638,0.2131417463586519,102.0,70.2,A,138.0,12.0,Europe,69.80000000000001,1.5536621664115404
102,2021,45,s1_opt_140deg,gauss,United Kingdom,1298990855.956814,1652215024.352041,0.3536256702891949,0.2137882558801648,10.470924599998398,s1_opt,140,1300859381.5384638,0.2131417463586519,102.0,70.2,A,138.0,12.0,Europe,69.80000000000001,1.298990855956814
102,2022,45,s1_opt_140deg,gauss,United Kingdom,1284140383.8442607,1651268231.0331812,0.3536553844877544,0.222330836559008,10.553661199999624,s1_opt,140,1300859381.5384638,0.2131417463586519,102.0,70.2,A,138.0,12.0,Europe,69.80000000000001,1.2841403838442607
102,2023,45,s1_opt_140deg,gauss,United Kingdom,1455863768.1861506,1833843681.6337316,0.3963313509973595,0.2061134856984357,10.694484100007683,s1_opt,140,1300859381.5384638,0.2131417463586519,102.0,70.2,A,138.0,12.0,Europe,69.80000000000001,1.4558637681861506
102,2024,45,s1_opt_140deg,gauss,United Kingdom,1365693415.7128682,1735653668.8453732,0.3812177185202496,0.2131532688653361,10.508161100005964,s1_opt,140,1300859381.5384638,0.2131417463586519,102.0,70.2,A,138.0,12.0,Europe,69.80000000000001,1.3656934157128682
10,2018,46,s1_opt_160deg,gauss,United Kingdom,2017660831.2938972,2199902972.9047747,0.5396431100473664,0.0828409906507116,10.77527949999785,s1_opt,160,11032177717.026846,0.0821222191234648,10.0,83.5,A,60.0,16.0,East_Asia,76.5,2.017660831293897
88,2016,46,s1_opt_30deg,gauss,China,1101895539.3105185,1242110009.5554178,0.3085695073370667,0.1128840997707487,10.9155419000017,s1_opt,30,1470870661.6694305,0.1247253656818728,88.0,25.2,C,26.0,3.0,East_Asia,4.799999999999997,1.1018955393105185
0,2016,47,s1_opt_0deg,gauss,China,1560836501.7193875,1669814020.6286066,0.4121793132757262,0.06526326738363,10.994293600000674,s1_opt,0,29142879320.48794,0.133567256318759,0.0,165.4,A,81.0,19.0,Europe,14.599999999999994,1.5608365017193875
34,2020,47,s1_opt_140deg,gauss,China,2602458074.6923127,2696626367.293535,0.6666439730039584,0.0349207786971742,11.09769020001113,s1_opt,140,6575923091.615019,0.0684841937966753,34.0,21.9,A,928.0,14.0,East_Asia,-61.900000000000006,2.6024580746923127
50,2017,47,s1_opt_0deg,gauss,China,1192715605.263961,1315011489.8091726,0.3300849085792617,0.0929998600719134,11.170226699992782,s1_opt,0,2808468791.508863,0.124279453865408,50.0,5.8,A,40.0,6.0,East_Asia,-5.799999999999997,1.1927156052639611
