farm_id,angle_deg,n_turb,country,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_s
85,80,56,China,3033765769.9467764,3165490873.0559993,0.6184290953087851,0.04161285196884932,5.071453100004874
85,90,56,China,3006134391.2427006,3165490873.0559993,0.6127964757099439,0.05034179159058962,5.087958600001002
85,100,56,China,3033765769.9467764,3165490873.0559993,0.6184290953087851,0.04161285196884932,5.068203899994842
85,110,56,China,3006134391.242702,3165490873.0559993,0.6127964757099441,0.05034179159058917,5.065816800000903
85,120,56,China,3033765769.946776,3165490873.0559993,0.6184290953087851,0.04161285196884947,5.053056099997775
85,140,56,China,3033765769.9467764,3165490873.0559993,0.6184290953087851,0.04161285196884932,5.677249899999879
85,150,56,China,3006134391.2427025,3165490873.0559993,0.6127964757099442,0.05034179159058902,5.650862200003758
85,160,56,China,3033765769.946777,3165490873.0559993,0.6184290953087852,0.04161285196884917,5.067977899998368
85,170,56,China,3006134391.242701,3165490873.0559993,0.612796475709944,0.05034179159058947,5.063455899995461
86,0,56,Vietnam,2983613420.3569903,3165490873.0559993,0.6082056059109977,0.0574563187804811,5.065311300000758
86,10,56,Vietnam,2981547660.295555,3165490873.0559993,0.6077845034849061,0.058108906370929886,5.20494840000174
86,30,56,Vietnam,2981547660.295555,3165490873.0559993,0.6077845034849061,0.058108906370929886,5.730437699996401
86,40,56,Vietnam,2983613420.35699,3165490873.0559993,0.6082056059109976,0.057456318780481255,5.436768600004143
86,50,56,Vietnam,2981547660.2955537,3165490873.0559993,0.6077845034849058,0.05810890637093034,5.071765599997889
86,60,56,Vietnam,2983613420.3569803,3165490873.0559993,0.6082056059109957,0.05745631878048427,5.077583800004504
86,70,56,Vietnam,2981547660.2955546,3165490873.0559993,0.607784503484906,0.05810890637093004,5.05975639999815
86,80,56,Vietnam,2983613420.3569984,3165490873.0559993,0.6082056059109994,0.05745631878047854,5.162538399999903
86,90,56,Vietnam,2981547660.2955546,3165490873.0559993,0.607784503484906,0.05810890637093004,5.074267399999371
86,100,56,Vietnam,2983613420.356999,3165490873.0559993,0.6082056059109995,0.057456318780478396,5.071979799999099
86,110,56,Vietnam,2981547660.295555,3165490873.0559993,0.6077845034849061,0.058108906370929886,5.071177900004841
86,120,56,Vietnam,2983613420.3569818,3165490873.0559993,0.6082056059109959,0.057456318780483816,5.701664499996696
86,130,56,Vietnam,2981547660.2955537,3165490873.0559993,0.6077845034849058,0.05810890637093034,5.754479899995204
86,140,56,Vietnam,2983613420.357,3165490873.0559993,0.6082056059109997,0.05745631878047809,5.1036338999983855
86,150,56,Vietnam,2981547660.2955546,3165490873.0559993,0.607784503484906,0.05810890637093004,5.072923300002003
86,160,56,Vietnam,2983613420.356982,3165490873.0559993,0.608205605910996,0.05745631878048366,5.063319499997306
86,170,56,Vietnam,2981547660.2955546,3165490873.0559993,0.607784503484906,0.05810890637093004,5.079554200005077
88,0,55,China,2959259893.804588,3108964250.3228564,0.6142091934007031,0.048152485671947576,4.97282819999964
88,10,55,China,2987044328.9837933,3108964250.3228564,0.6199759919019912,0.039215607360683594,4.976294499996584
88,20,55,China,2959259893.8045883,3108964250.3228564,0.6142091934007032,0.04815248567194742,5.009468999996898
88,40,55,China,2959259893.804588,3108964250.3228564,0.6142091934007031,0.048152485671947576,5.0671444999970845
88,50,55,China,2987044328.9837923,3108964250.3228564,0.6199759919019909,0.039215607360683906,5.610422199999448
88,60,55,China,2959259893.8045897,3108964250.3228564,0.6142091934007036,0.048152485671946965,5.439612600006512
88,70,55,China,2987044328.983793,3108964250.3228564,0.619975991901991,0.039215607360683746,4.970241500006523
88,80,55,China,2959259893.8045874,3108964250.3228564,0.614209193400703,0.04815248567194773,4.961589800004731
88,90,55,China,2987044328.9837914,3108964250.3228564,0.6199759919019907,0.03921560736068421,4.953492499997083
88,100,55,China,2959259893.804588,3108964250.3228564,0.6142091934007031,0.048152485671947576,4.955269300000509
88,110,55,China,2987044328.983793,3108964250.3228564,0.619975991901991,0.039215607360683746,4.95400370000425
88,120,55,China,2959259893.804588,3108964250.3228564,0.6142091934007031,0.048152485671947576,4.972250500002701
88,130,55,China,2987044328.983793,3108964250.3228564,0.619975991901991,0.039215607360683746,4.9571323999989545
88,140,55,China,2959259893.804587,3108964250.3228564,0.614209193400703,0.04815248567194788,5.240481000000727
88,150,55,China,2987044328.9837937,3108964250.3228564,0.6199759919019913,0.03921560736068344,5.644533700004104
88,160,55,China,2959259893.8045864,3108964250.3228564,0.6142091934007029,0.04815248567194804,5.292713800001366
88,170,55,China,2987044328.9837923,3108964250.3228564,0.6199759919019909,0.039215607360683906,4.97516600000381
90,0,55,China,2976945200.611328,3108964250.3228564,0.6178798672916829,0.042463997357904175,4.982588599996234
90,10,55,China,2975812147.1752486,3108964250.3228564,0.6176446963834057,0.04282844459655024,5.01680910000141
90,20,55,China,2976945200.611328,3108964250.3228564,0.6178798672916829,0.042463997357904175,5.384562399995048
90,30,55,China,2975812147.1752462,3108964250.3228564,0.6176446963834052,0.042828444596551,5.190737900004024
90,40,55,China,2976945200.611326,3108964250.3228564,0.6178798672916825,0.042463997357904786,4.981343799998285
90,50,55,China,2975812147.1752477,3108964250.3228564,0.6176446963834055,0.042828444596550545,4.9720922999986215
90,60,55,China,2976945200.611327,3108964250.3228564,0.6178798672916826,0.04246399735790448,4.962526100003743
90,70,55,China,2975812147.1752477,3108964250.3228564,0.6176446963834055,0.042828444596550545,4.962345200001437
90,80,55,China,2976945200.6113276,3108964250.3228564,0.6178798672916828,0.04246399735790433,4.983951100002741
90,90,55,China,2975812147.175247,3108964250.3228564,0.6176446963834054,0.0428284445965507,5.144319999999425
90,100,55,China,2976945200.6113276,3108964250.3228564,0.6178798672916828,0.04246399735790433,5.015513500002271
90,110,55,China,2975812147.1752477,3108964250.3228564,0.6176446963834055,0.042828444596550545,5.445467300000018
90,120,55,China,2976945200.611335,3108964250.3228564,0.6178798672916843,0.042463997357902024,5.61064400000032
90,140,55,China,2976945200.611333,3108964250.3228564,0.6178798672916839,0.04246399735790264,5.047583300001861
90,150,55,China,2975812147.175246,3108964250.3228564,0.6176446963834051,0.042828444596551156,4.975337199997739
90,160,55,China,2976945200.611329,3108964250.3228564,0.6178798672916831,0.04246399735790386,4.975369799998589
90,170,55,China,2975812147.175247,3108964250.3228564,0.6176446963834054,0.0428284445965507,4.994972300002701
91,0,55,China,2932168464.929032,3108964250.3228564,0.6085862318242076,0.05686645813809692,4.99261149999802
91,10,55,China,2926949714.836381,3108964250.3228564,0.6075030541378956,0.05854507187323682,4.983462699994561
91,20,55,China,2932168464.9290266,3108964250.3228564,0.6085862318242065,0.056866458138098604,4.9679031999985455
91,30,55,China,2926949714.836379,3108964250.3228564,0.6075030541378952,0.05854507187323744,4.988528800000495
91,40,55,China,2932168464.9290276,3108964250.3228564,0.6085862318242067,0.0568664581380983,5.5872786000036285
91,50,55,China,2926949714.8363795,3108964250.3228564,0.6075030541378953,0.058545071873237285,5.534051199996611
91,60,55,China,2932168464.92902,3108964250.3228564,0.608586231824205,0.05686645813810075,4.973546900000656
91,70,55,China,2926949714.8363776,3108964250.3228564,0.6075030541378948,0.058545071873237896,4.977770999998029
91,80,55,China,2932168464.929029,3108964250.3228564,0.6085862318242069,0.05686645813809783,4.967478500002471
91,90,55,China,2926949714.83638,3108964250.3228564,0.6075030541378954,0.05854507187323713,5.039861099998234
91,100,55,China,2932168464.9290323,3108964250.3228564,0.6085862318242076,0.056866458138096765,4.974092500000552
91,110,55,China,2926949714.836376,3108964250.3228564,0.6075030541378946,0.058545071873238354,4.979838500003098
91,120,55,China,2932168464.929021,3108964250.3228564,0.6085862318242052,0.05686645813810044,4.951729499996873
91,130,55,China,2926949714.8363795,3108964250.3228564,0.6075030541378953,0.058545071873237285,5.129552800004603
91,150,55,China,2926949714.836379,3108964250.3228564,0.6075030541378952,0.05854507187323744,5.594416899999487
91,160,55,China,2932168464.929041,3108964250.3228564,0.6085862318242095,0.056866458138094,5.674185900003067
91,170,55,China,2926949714.8363795,3108964250.3228564,0.6075030541378953,0.058545071873237285,5.358113200003572
92,0,54,China,2869282962.0191774,3052437627.589714,0.6065624391212535,0.06000275449204196,4.935288999993645
92,10,54,China,2895100195.8423357,3052437627.589714,0.6120201665487772,0.05154484741154766,4.927462899999227
92,20,54,China,2869282962.0191793,3052437627.589714,0.6065624391212538,0.06000275449204134,4.863593100002618
92,30,54,China,2895100195.8423367,3052437627.589714,0.6120201665487774,0.05154484741154735,5.342503100000613
92,40,54,China,2869282962.0191813,3052437627.589714,0.6065624391212543,0.06000275449204071,5.5359376999986125
92,50,54,China,2895100195.8423367,3052437627.589714,0.6120201665487774,0.05154484741154735,5.185299099997792
92,60,54,China,2869282962.0191774,3052437627.589714,0.6065624391212535,0.06000275449204196,4.870841899995867
92,70,54,China,2895100195.842335,3052437627.589714,0.6120201665487771,0.051544847411547814,4.860589700001583
92,80,54,China,2869282962.019181,3052437627.589714,0.6065624391212542,0.060002754492040865,4.859447700000601
92,90,54,China,2895100195.842336,3052437627.589714,0.6120201665487773,0.0515448474115475,4.874870800005738
92,100,54,China,2869282962.0191784,3052437627.589714,0.6065624391212536,0.06000275449204165,4.880604199999652
92,110,54,China,2895100195.8423367,3052437627.589714,0.6120201665487774,0.05154484741154735,4.8616365999987465
92,120,54,China,2869282962.0191774,3052437627.589714,0.6065624391212535,0.06000275449204196,4.868517000002612
92,130,54,China,2895100195.842336,3052437627.589714,0.6120201665487773,0.0515448474115475,5.396944399995846
92,150,54,China,2895100195.8423357,3052437627.589714,0.6120201665487772,0.05154484741154766,5.491688500005694
92,160,54,China,2869282962.0191817,3052437627.589714,0.6065624391212544,0.06000275449204055,4.860427799998433
92,170,54,China,2895100195.842336,3052437627.589714,0.6120201665487773,0.0515448474115475,4.837766799995734
93,0,39,United Kingdom,2155843358.5579295,2204538286.5925713,0.6310277949180217,0.02208849278363258,3.4434703000006266
93,10,39,United Kingdom,2148330254.3590693,2204538286.5925713,0.6288286659521922,0.025496509892953347,3.457336400002532
93,20,39,United Kingdom,2155843358.5579305,2204538286.5925713,0.6310277949180221,0.022088492783632147,3.4413391000052798
93,30,39,United Kingdom,2148330254.3590684,2204538286.5925713,0.6288286659521919,0.025496509892953777,3.454662800002552
93,50,39,United Kingdom,2148330254.359069,2204538286.5925713,0.628828665952192,0.025496509892953562,3.4504661000028136
93,60,39,United Kingdom,2155843358.557929,2204538286.5925713,0.6310277949180216,0.022088492783632795,3.4939201999950456
93,70,39,United Kingdom,2148330254.3590684,2204538286.5925713,0.6288286659521919,0.025496509892953777,3.4894043000022066
93,80,39,United Kingdom,2155843358.557929,2204538286.5925713,0.6310277949180216,0.022088492783632795,3.4923689999995986
93,90,39,United Kingdom,2148330254.3590693,2204538286.5925713,0.6288286659521922,0.025496509892953347,3.672526200003631
93,100,39,United Kingdom,2155843358.5579286,2204538286.5925713,0.6310277949180215,0.022088492783633014,3.9254529000027105
93,110,39,United Kingdom,2148330254.3590684,2204538286.5925713,0.6288286659521919,0.025496509892953777,3.909874099997978
93,120,39,United Kingdom,2155843358.557929,2204538286.5925713,0.6310277949180216,0.022088492783632795,3.5171157000004314
93,130,39,United Kingdom,2148330254.359069,2204538286.5925713,0.628828665952192,0.025496509892953562,3.439260800005286
93,140,39,United Kingdom,2155843358.5579286,2204538286.5925713,0.6310277949180215,0.022088492783633014,3.510349899996072
93,150,39,United Kingdom,2148330254.3590684,2204538286.5925713,0.6288286659521919,0.025496509892953777,3.4463057999964803
93,160,39,United Kingdom,2155843358.5579295,2204538286.5925713,0.6310277949180217,0.02208849278363258,3.4495234999994864
93,170,39,United Kingdom,2148330254.359069,2204538286.5925713,0.628828665952192,0.025496509892953562,3.4349565000011353
96,0,50,United Kingdom,2571128641.0790606,2826331136.657143,0.5870156714792376,0.09029461985828191,4.464883399996324
96,10,50,United Kingdom,2577855378.6912374,2826331136.657143,0.5885514563222003,0.08791459526564589,4.456096099995193
96,20,50,United Kingdom,2571128641.079058,2826331136.657143,0.5870156714792371,0.09029461985828276,4.470370399998501
96,30,50,United Kingdom,2577855378.6912384,2826331136.657143,0.5885514563222005,0.08791459526564556,4.460100199998124
96,40,50,United Kingdom,2571128641.0790563,2826331136.657143,0.5870156714792366,0.09029461985828342,4.470482800003083
96,50,50,United Kingdom,2577855378.6912346,2826331136.657143,0.5885514563221996,0.0879145952656469,4.461390100004792
96,70,50,United Kingdom,2577855378.691235,2826331136.657143,0.5885514563221997,0.08791459526564674,4.45997129999887
96,80,50,United Kingdom,2571128641.0790606,2826331136.657143,0.5870156714792376,0.09029461985828191,4.449734499998158
96,90,50,United Kingdom,2577855378.69123,2826331136.657143,0.5885514563221986,0.0879145952656486,4.464722299999266
96,100,50,United Kingdom,2571128641.0790586,2826331136.657143,0.5870156714792372,0.09029461985828259,4.455463600002986
96,110,50,United Kingdom,2577855378.691232,2826331136.657143,0.5885514563221992,0.08791459526564775,4.484049300001061
96,120,50,United Kingdom,2571128641.07906,2826331136.657143,0.5870156714792375,0.09029461985828208,5.060060200004955
96,130,50,United Kingdom,2577855378.691234,2826331136.657143,0.5885514563221995,0.08791459526564709,5.041812099996605
96,140,50,United Kingdom,2571128641.079059,2826331136.657143,0.5870156714792373,0.09029461985828242,4.45695269999851
96,150,50,United Kingdom,2577855378.6912284,2826331136.657143,0.5885514563221983,0.0879145952656491,4.465484099993773
96,160,50,United Kingdom,2571128641.0790606,2826331136.657143,0.5870156714792376,0.09029461985828191,4.473049799998989
96,170,50,United Kingdom,2577855378.691233,2826331136.657143,0.5885514563221994,0.08791459526564742,4.459319299996423
97,0,49,China,2598422968.03491,2769804513.924,0.6053543397714356,0.06187496086006888,4.371828300005291
97,10,49,China,2580347126.9598684,2769804513.924,0.6011432128785454,0.06840099581458399,4.397937200003071
97,20,49,China,2598422968.03491,2769804513.924,0.6053543397714356,0.06187496086006888,4.3617578000048525
97,40,49,China,2598422968.034911,2769804513.924,0.6053543397714358,0.06187496086006853,4.370973600001889
97,50,49,China,2580347126.959868,2769804513.924,0.6011432128785453,0.06840099581458417,4.449438799994823
97,60,49,China,2598422968.034911,2769804513.924,0.6053543397714358,0.06187496086006853,4.956034199996793
97,70,49,China,2580347126.9598675,2769804513.924,0.6011432128785452,0.06840099581458434,4.931553999995231
97,80,49,China,2598422968.0349097,2769804513.924,0.6053543397714355,0.06187496086006905,4.371068899999955
97,90,49,China,2580347126.9598703,2769804513.924,0.6011432128785459,0.0684009958145833,4.3667365000001155
97,100,49,China,2598422968.034912,2769804513.924,0.605354339771436,0.06187496086006819,4.367556899996998
97,110,49,China,2580347126.95987,2769804513.924,0.6011432128785458,0.06840099581458348,4.367599600001995
97,120,49,China,2598422968.0349097,2769804513.924,0.6053543397714355,0.06187496086006905,4.36372190000111
97,130,49,China,2580347126.95987,2769804513.924,0.6011432128785458,0.06840099581458348,4.364231600004132
97,140,49,China,2598422968.0349116,2769804513.924,0.6053543397714359,0.061874960860068356,4.367176499996276
97,150,49,China,2580347126.959868,2769804513.924,0.6011432128785453,0.06840099581458417,4.367555799995898
97,160,49,China,2598422968.0349097,2769804513.924,0.6053543397714355,0.06187496086006905,4.428300999999919
97,170,49,China,2580347126.959866,2769804513.924,0.6011432128785449,0.06840099581458485,4.929814800001623
99,0,48,Sweden,2266238035.8952436,2713277891.190857,0.5389645252795005,0.16476007000499593,4.823229900001024
99,10,48,Sweden,2276571002.315122,2713277891.190857,0.5414219468976222,0.16095177360696522,4.265003300002718
99,20,48,Sweden,2266238035.8952446,2713277891.190857,0.5389645252795007,0.16476007000499557,4.226779799995711
99,30,48,Sweden,2276697162.767539,2713277891.190857,0.5414519508103927,0.16090527617563816,4.241049800002656
99,40,48,Sweden,2266238035.8952384,2713277891.190857,0.5389645252794992,0.16476007000499784,4.227987800004485
99,60,48,Sweden,2266238035.8952394,2713277891.190857,0.5389645252794995,0.1647600700049975,4.230763799998385
99,70,48,Sweden,2276571002.3151174,2713277891.190857,0.5414219468976211,0.16095177360696697,4.231636399999843
99,80,48,Sweden,2266238035.8952446,2713277891.190857,0.5389645252795007,0.16476007000499557,4.240201699998579
99,90,48,Sweden,2276634738.7387695,2713277891.190857,0.5414371049131397,0.160928283044552,4.233969000000798
99,100,48,Sweden,2266238035.8952413,2713277891.190857,0.5389645252794999,0.1647600700049968,4.240822100000514
99,110,48,Sweden,2276697162.767543,2713277891.190857,0.5414519508103935,0.16090527617563674,4.64472399999795
99,120,48,Sweden,2266238035.895244,2713277891.190857,0.5389645252795006,0.16476007000499573,4.81416739999986
99,130,48,Sweden,2276571002.315123,2713277891.190857,0.5414219468976225,0.16095177360696486,4.499079499997606
99,140,48,Sweden,2266238035.8952427,2713277891.190857,0.5389645252795002,0.16476007000499626,4.242238200000429
99,150,48,Sweden,2276697162.767547,2713277891.190857,0.5414519508103945,0.16090527617563516,4.229659999997239
99,160,48,Sweden,2266238035.895239,2713277891.190857,0.5389645252794993,0.16476007000499768,4.221792500000447
99,170,48,Sweden,2276634738.738769,2713277891.190857,0.5414371049131396,0.16092828304455217,4.229798499996832
100,0,48,Netherlands,2518295219.6578803,2713277891.190857,0.598909631767951,0.07186240383486808,4.8073883000033675
100,10,48,Netherlands,2536542178.157137,2713277891.190857,0.6032491862055596,0.06513734314038536,4.845142300000589
100,20,48,Netherlands,2518295219.657857,2713277891.190857,0.5989096317679454,0.0718624038348767,4.356069200002821
100,40,48,Netherlands,2518295219.6579,2713277891.190857,0.5989096317679556,0.07186240383486088,4.264198599994415
100,50,48,Netherlands,2536542178.1571326,2713277891.190857,0.6032491862055586,0.06513734314038694,4.256627999995544
100,60,48,Netherlands,2518295219.657895,2713277891.190857,0.5989096317679545,0.07186240383486264,4.249252399997204
100,70,48,Netherlands,2536542178.1571345,2713277891.190857,0.603249186205559,0.06513734314038623,4.374567999999272
100,80,48,Netherlands,2518295219.657887,2713277891.190857,0.5989096317679525,0.07186240383486563,4.284080400000676
100,90,48,Netherlands,2536542178.1571317,2713277891.190857,0.6032491862055583,0.06513734314038729,4.2572110000037355
100,100,48,Netherlands,2518295219.6578717,2713277891.190857,0.598909631767949,0.07186240383487125,4.268269799998961
100,110,48,Netherlands,2536542178.1571307,2713277891.190857,0.6032491862055581,0.06513734314038765,4.24830259999726
100,120,48,Netherlands,2518295219.657871,2713277891.190857,0.5989096317679488,0.0718624038348716,4.657680899996194
100,130,48,Netherlands,2536542178.1571326,2713277891.190857,0.6032491862055586,0.06513734314038694,4.842239300000074
100,140,48,Netherlands,2518295219.6578255,2713277891.190857,0.598909631767938,0.07186240383488829,4.563427699999011
100,150,48,Netherlands,2536542178.157136,2713277891.190857,0.6032491862055593,0.0651373431403857,4.247913799998059
100,160,48,Netherlands,2518295219.6578965,2713277891.190857,0.5989096317679549,0.07186240383486212,4.271327899994503
100,170,48,Netherlands,2536542178.157133,2713277891.190857,0.6032491862055587,0.06513734314038676,4.258367200003704
102,0,45,United Kingdom,2328002101.182824,2543698022.9914284,0.5905636989301939,0.08479619823541101,3.9976014999992913
102,10,45,United Kingdom,2355428876.266217,2543698022.9914284,0.597521277591633,0.07401395331659837,4.011067999999796
102,20,45,United Kingdom,2328002101.182822,2543698022.9914284,0.5905636989301933,0.08479619823541176,3.9849067000031937
102,30,45,United Kingdom,2355428876.2662225,2543698022.9914284,0.5975212775916343,0.07401395331659631,4.068150200000673
102,40,45,United Kingdom,2328002101.182823,2543698022.9914284,0.5905636989301936,0.08479619823541139,3.999748100002762
102,50,45,United Kingdom,2355428876.2662187,2543698022.9914284,0.5975212775916333,0.07401395331659781,3.98410370000056
102,60,45,United Kingdom,2328002101.182826,2543698022.9914284,0.5905636989301943,0.08479619823541026,3.9897360999966622
102,70,45,United Kingdom,2355428876.2662196,2543698022.9914284,0.5975212775916335,0.07401395331659744,4.217856700000993
102,80,45,United Kingdom,2328002101.1828256,2543698022.9914284,0.5905636989301942,0.08479619823541044,4.512457700002415
102,90,45,United Kingdom,2355428876.2662225,2543698022.9914284,0.5975212775916343,0.07401395331659631,4.456296399999701
102,100,45,United Kingdom,2328002101.182824,2543698022.9914284,0.5905636989301939,0.08479619823541101,3.988471099997696
102,110,45,United Kingdom,2355428876.2662196,2543698022.9914284,0.5975212775916335,0.07401395331659744,3.9759216000020388
102,120,45,United Kingdom,2328002101.1828237,2543698022.9914284,0.5905636989301937,0.0847961982354112,3.979977599999984
102,130,45,United Kingdom,2355428876.266225,2543698022.9914284,0.5975212775916349,0.07401395331659537,3.9712945999999647
102,150,45,United Kingdom,2355428876.2662196,2543698022.9914284,0.5975212775916335,0.07401395331659744,3.9824365000022226
102,160,45,United Kingdom,2328002101.182821,2543698022.9914284,0.590563698930193,0.08479619823541233,3.9861622999960673
102,170,45,United Kingdom,2355428876.2662206,2543698022.9914284,0.5975212775916339,0.07401395331659706,3.9833121999981813
103,0,41,China,2203168570.2631235,2317591532.058857,0.6134225888916147,0.04937149631975252,3.6112542000046233
103,10,41,China,2203658136.1708264,2317591532.058857,0.6135588974748932,0.049160257237743955,3.626604099998076
103,20,41,China,2203168570.263123,2317591532.058857,0.6134225888916146,0.049371496319752725,3.651435500003572
103,30,41,China,2203658136.170826,2317591532.058857,0.6135588974748931,0.049160257237744164,4.101510799999232
103,40,41,China,2203168570.263123,2317591532.058857,0.6134225888916146,0.049371496319752725,4.113951100000122
103,50,41,China,2203658136.170826,2317591532.058857,0.6135588974748931,0.049160257237744164,4.145884600002319
103,60,41,China,2203168570.2631235,2317591532.058857,0.6134225888916147,0.04937149631975252,3.979163599993626
103,70,41,China,2203658136.1708264,2317591532.058857,0.6135588974748932,0.049160257237743955,3.6222798000017065
103,80,41,China,2203168570.263123,2317591532.058857,0.6134225888916146,0.049371496319752725,3.6073602000033134
103,90,41,China,2203658136.170827,2317591532.058857,0.6135588974748933,0.049160257237743754,3.676102400000673
103,100,41,China,2203168570.2631235,2317591532.058857,0.6134225888916147,0.04937149631975252,3.6595487000013236
103,110,41,China,2203658136.1708274,2317591532.058857,0.6135588974748934,0.049160257237743546,3.3310091999956057
103,120,41,China,2203168570.2631235,2317591532.058857,0.6134225888916147,0.04937149631975252,3.3458185999988928
103,130,41,China,2203658136.1708264,2317591532.058857,0.6135588974748932,0.049160257237743955,3.32833959999698
103,150,41,China,2203658136.1708274,2317591532.058857,0.6135588974748934,0.049160257237743546,3.3358007999995607
103,160,41,China,2203168570.263123,2317591532.058857,0.6134225888916146,0.049371496319752725,3.340359100002388
103,170,41,China,2203658136.1708264,2317591532.058857,0.6135588974748932,0.049160257237743955,3.3340252000052715
104,0,39,China,2113247409.03567,2204538286.5925713,0.618559714622313,0.041410429617897135,3.1734125000002678
104,10,39,China,2113829015.6493762,2204538286.5925713,0.6187299542352699,0.041146607203361045,3.190764799997851
104,20,39,China,2113247409.0356688,2204538286.5925713,0.6185597146223126,0.041410429617897676,3.1794560000053025
104,30,39,China,2113829015.6493757,2204538286.5925713,0.6187299542352698,0.04114660720336126,3.1959413000004133
104,40,39,China,2113247409.0356696,2204538286.5925713,0.6185597146223129,0.04141042961789735,3.168606599996565
104,50,39,China,2113829015.6493752,2204538286.5925713,0.6187299542352697,0.041146607203361475,3.1784668999971473
104,60,39,China,2113247409.03567,2204538286.5925713,0.618559714622313,0.041410429617897135,3.200666299999284
104,80,39,China,2113247409.03567,2204538286.5925713,0.618559714622313,0.041410429617897135,3.1771368000045186
104,90,39,China,2113829015.649375,2204538286.5925713,0.6187299542352696,0.041146607203361586,3.1759500999978627
104,100,39,China,2113247409.035669,2204538286.5925713,0.6185597146223127,0.041410429617897565,3.1701303999943775
104,110,39,China,2113829015.6493752,2204538286.5925713,0.6187299542352697,0.041146607203361475,3.1765515000006417
104,120,39,China,2113247409.0356703,2204538286.5925713,0.6185597146223131,0.04141042961789703,3.168637300004775
104,130,39,China,2113829015.6493752,2204538286.5925713,0.6187299542352697,0.041146607203361475,3.1726994999989984
104,140,39,China,2113247409.0356705,2204538286.5925713,0.6185597146223131,0.04141042961789692,3.164726700000756
104,150,39,China,2113829015.649376,2204538286.5925713,0.6187299542352699,0.04114660720336115,3.1674521999957506
104,160,39,China,2113247409.0356705,2204538286.5925713,0.6185597146223131,0.04141042961789692,3.1856746999983443
104,170,39,China,2113829015.6493747,2204538286.5925713,0.6187299542352696,0.04114660720336169,3.1760729000016
105,0,40,China,2129474810.8433018,2261064909.325714,0.6077268295785678,0.05819828433039307,3.248831099997915
105,10,40,China,2132113427.457246,2261064909.325714,0.6084798594341456,0.05703130473460112,3.239974299998721
105,20,40,China,2129474810.843301,2261064909.325714,0.6077268295785676,0.05819828433039339,3.253806100001384
105,30,40,China,2132113427.4572444,2261064909.325714,0.6084798594341451,0.057031304734601856,3.2653871000002255
105,40,40,China,2129474810.8433018,2261064909.325714,0.6077268295785678,0.05819828433039307,3.243364499998279
105,50,40,China,2132113427.4572444,2261064909.325714,0.6084798594341451,0.057031304734601856,3.259699599999294
105,60,40,China,2129474810.8433008,2261064909.325714,0.6077268295785676,0.05819828433039349,3.2429537999996683
105,70,40,China,2132113427.457244,2261064909.325714,0.608479859434145,0.057031304734602065,3.2449078999998164
105,80,40,China,2129474810.8433008,2261064909.325714,0.6077268295785676,0.05819828433039349,3.242511500000546
105,90,40,China,2132113427.457244,2261064909.325714,0.608479859434145,0.057031304734602065,3.2446565000063856
105,100,40,China,2129474810.8433027,2261064909.325714,0.6077268295785682,0.05819828433039265,3.2437187999967136
105,110,40,China,2132113427.4572456,2261064909.325714,0.6084798594341454,0.05703130473460133,3.240651000000071
105,120,40,China,2129474810.8433006,2261064909.325714,0.6077268295785675,0.0581982843303936,3.2566588999980013
105,130,40,China,2132113427.457244,2261064909.325714,0.608479859434145,0.057031304734602065,3.2414977999942494
105,150,40,China,2132113427.4572442,2261064909.325714,0.6084798594341451,0.05703130473460196,3.2443120000025374
105,160,40,China,2129474810.843301,2261064909.325714,0.6077268295785676,0.05819828433039339,3.2381133000017144
105,170,40,China,2132113427.4572444,2261064909.325714,0.6084798594341451,0.057031304734601856,3.2517898000005516
106,0,37,China,2002623029.051565,2091485041.1262858,0.6178646887114541,0.042487519789703,3.0020455999983824
106,10,37,China,2012022324.244183,2091485041.1262858,0.6207646316932566,0.03799344261114641,2.999434999997902
106,20,37,China,2002623029.0515642,2091485041.1262858,0.6178646887114538,0.04248751978970334,3.000557100000151
106,30,37,China,2012022324.244183,2091485041.1262858,0.6207646316932566,0.03799344261114641,2.99182429999928
106,40,37,China,2002623029.0515654,2091485041.1262858,0.6178646887114542,0.04248751978970277,3.003504200001771
106,50,37,China,2012022324.244183,2091485041.1262858,0.6207646316932566,0.03799344261114641,3.00702309999906
106,60,37,China,2002623029.0515654,2091485041.1262858,0.6178646887114542,0.04248751978970277,2.999367299998994
106,70,37,China,2012022324.2441826,2091485041.1262858,0.6207646316932564,0.037993442611146636,3.007417599998007
106,80,37,China,2002623029.051566,2091485041.1262858,0.6178646887114544,0.04248751978970254,2.996615699994436
106,90,37,China,2012022324.2441833,2091485041.1262858,0.6207646316932566,0.037993442611146296,2.998224399998435
106,100,37,China,2002623029.0515656,2091485041.1262858,0.6178646887114543,0.04248751978970266,2.9939855999982683
106,110,37,China,2012022324.244183,2091485041.1262858,0.6207646316932566,0.03799344261114641,3.004081799997948
106,120,37,China,2002623029.051565,2091485041.1262858,0.6178646887114541,0.042487519789703,3.006154800001241
106,130,37,China,2012022324.2441823,2091485041.1262858,0.6207646316932564,0.037993442611146754,3.0194269999992684
106,140,37,China,2002623029.0515647,2091485041.1262858,0.617864688711454,0.04248751978970312,3.015033700001368
106,150,37,China,2012022324.2441835,2091485041.1262858,0.6207646316932567,0.037993442611146185,3.005112499995448
106,160,37,China,2002623029.0515635,2091485041.1262858,0.6178646887114536,0.042487519789703686,3.013297599994985
