farm_id,year,n_turb,centroid_lon,centroid_lat,pc1_angle,pc1_share,aspect_ratio,spacing_d,ce_r,layout_type,WPD_hist,WCI_hist,theta_energy_hist,WPD_yearly,WCI_yearly,theta_energy_yearly,WNS_hist,is_new_farm,is_expansion,expansion_direction_deg,new_turbines,AxisMismatch,CrosswindAlign,ExpansionMismatch,country,spacing_d_regional_early_median,spacing_d_ratio
57,2024,80,105.8101,9.2204,44.6,0.6876,1.49,1.75,0.958,multi_cluster,,,,735.0,0.2966,13.6,,False,True,120.96375653204359,1,,,,Vietnam,1.28,1.3671875
58,2018,2,-2.5717,47.1718,0.0,0.0,0.0,89.73,,sparse,,,,,,,,False,False,,2,,,,France,2.63,34.117870722433466
58,2019,2,-2.5717,47.1718,0.0,0.0,0.0,89.73,,sparse,,,,,,,,False,False,,2,,,,France,2.63,34.117870722433466
58,2020,2,-2.5717,47.1718,0.0,0.0,0.0,89.73,,sparse,,,,,,,,False,False,,2,,,,France,2.63,34.117870722433466
58,2021,2,-2.5717,47.1718,0.0,0.0,0.0,89.73,,sparse,,,,422.1,0.3907,57.5,,False,False,,2,,,,France,2.63,34.117870722433466
58,2022,81,-2.6062,47.1594,-12.3,0.8523,2.49,5.61,1.808,belt,,,,516.9,0.4786,54.1,,True,False,,81,,,,France,2.63,2.1330798479087454
58,2023,81,-2.6062,47.1594,-12.3,0.8523,2.49,5.61,1.808,belt,,,,442.4,0.4764,56.9,,False,False,,0,,,,France,2.63,2.1330798479087454
58,2024,81,-2.6062,47.1594,-12.3,0.8523,2.49,5.61,1.808,belt,,,,429.1,0.4282,55.5,,False,False,,0,,,,France,2.63,2.1330798479087454
59,2014,73,7.8398,55.4868,-3.8,0.7513,1.78,2.84,1.864,rule_grid,,,,,,,,True,False,,73,,,,Denmark,3.335,0.8515742128935532
59,2015,73,7.8398,55.4868,-3.8,0.7513,1.78,2.84,1.864,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
59,2016,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,,,,,False,True,110.55604521976471,7,,,,Denmark,3.335,0.8515742128935532
59,2017,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
59,2018,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
59,2019,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
59,2020,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,282.8,0.4036,61.1,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
59,2021,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,265.2,0.3787,59.9,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
59,2022,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,314.6,0.4701,57.9,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
59,2023,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,277.0,0.4667,59.7,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
59,2024,80,7.8406,55.4865,-4.4,0.7501,1.76,2.84,1.948,rule_grid,,,,270.0,0.4072,58.9,,False,False,,0,,,,Denmark,3.335,0.8515742128935532
60,2014,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,315.8,0.3996,58.6,,True,False,,80,,,,Denmark,3.335,1.3493253373313343
60,2015,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,302.0,0.3224,61.4,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2016,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,364.3,0.362,61.8,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2017,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,,,,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2018,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,,,,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2019,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,,,,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2020,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,336.4,0.4054,60.8,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2021,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,311.2,0.3812,59.5,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2022,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,374.7,0.4692,57.4,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2023,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,326.1,0.466,59.1,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
60,2024,80,7.1997,55.141,96.7,0.9075,3.11,4.5,1.669,belt,,,,317.6,0.4076,58.0,,False,False,,0,,,,Denmark,3.335,1.3493253373313343
61,2014,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,,,,,True,False,,80,,,,Denmark,3.335,1.1334332833583207
61,2015,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2016,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2017,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2018,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2019,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2020,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,,,,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2021,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,424.1,0.3939,58.5,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2022,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,528.1,0.4756,56.2,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2023,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,447.3,0.4735,58.6,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
61,2024,80,7.7741,55.0168,96.1,0.7623,1.8,3.78,2.068,rule_grid,,,,437.8,0.4095,56.7,,False,False,,0,,,,Denmark,3.335,1.1334332833583207
62,2021,11,120.0294,23.5745,60.9,0.942,4.19,6.17,2.269,belt,,,,336.1,0.4238,70.2,,True,False,,11,,,,Taiwan,5.01,1.2315369261477047
62,2022,16,120.0234,23.572,57.2,0.8999,2.86,4.86,1.886,belt,,,,406.0,0.4936,69.3,,False,True,247.38013505194994,5,,,,Taiwan,5.01,0.970059880239521
62,2023,35,120.0258,23.5746,67.6,0.9308,3.18,4.48,1.486,belt,,,,347.2,0.4944,69.8,,False,True,42.709389957452515,19,,,,Taiwan,5.01,0.8942115768463075
62,2024,79,120.028,23.5921,76.9,0.8754,2.63,3.7,1.598,belt,,,,339.4,0.4297,72.4,,False,True,7.165308732922995,44,,,,Taiwan,5.01,0.7385229540918165
63,2016,2,118.7738,38.9817,0.0,0.0,0.0,16.14,,sparse,,,,282.3,0.3463,61.3,,False,False,,2,,,,China,4.08,3.9558823529411766
63,2017,10,118.7856,38.988,28.1,0.9399,5.05,6.25,2.567,belt,,,,264.3,0.4346,66.9,,True,False,,10,,,,China,4.08,1.531862745098039
63,2018,40,118.8145,38.9981,25.3,0.837,1.86,4.1,1.566,cluster,,,,255.1,0.4085,69.6,,False,True,70.73645097924538,30,,,,China,4.08,1.0049019607843137
63,2019,65,118.8045,39.0027,23.8,0.7465,1.55,3.99,1.676,cluster,,,,215.9,0.4183,85.0,,False,True,294.702430227774,25,,,,China,4.08,0.9779411764705883
63,2020,75,118.8044,38.9986,28.6,0.6927,1.46,3.91,1.699,cluster,,,,258.8,0.4091,70.4,,False,True,181.39718102734477,10,,,,China,4.08,0.9583333333333334
63,2021,75,118.8044,38.9986,28.6,0.6927,1.46,3.91,1.699,cluster,,,,246.3,0.3817,65.9,,False,False,,0,,,,China,4.08,0.9583333333333334
63,2022,75,118.8044,38.9986,28.6,0.6927,1.46,3.91,1.699,cluster,,,,304.3,0.4227,64.4,,False,False,,0,,,,China,4.08,0.9583333333333334
63,2023,75,118.8044,38.9986,28.6,0.6927,1.46,3.91,1.699,cluster,,,,250.1,0.4466,64.9,,False,False,,0,,,,China,4.08,0.9583333333333334
63,2024,75,118.8044,38.9986,28.6,0.6927,1.46,3.91,1.699,cluster,,,,257.8,0.3734,71.0,,False,False,,0,,,,China,4.08,0.9583333333333334
64,2021,49,106.8328,10.1456,86.3,0.9564,4.02,1.88,0.563,belt,243.2,0.395,81.0,280.9,0.3619,61.5,,True,False,,49,5.299999999999997,5.299999999999997,,Vietnam,1.28,1.4687499999999998
64,2022,74,106.8473,10.1599,80.3,0.9004,2.45,2.07,0.659,belt,243.2,0.395,81.0,349.6,0.4049,60.1,,False,True,45.39788096183014,25,0.7000000000000028,0.7000000000000028,35.60211903816986,Vietnam,1.28,1.6171874999999998
64,2023,75,106.8469,10.1591,80.1,0.9013,2.44,2.07,0.661,belt,243.2,0.395,81.0,282.9,0.4295,59.9,,False,True,206.5650511770271,1,0.9000000000000057,0.9000000000000057,125.5650511770271,Vietnam,1.28,1.6171874999999998
64,2024,75,106.8469,10.1591,80.1,0.9013,2.44,2.07,0.661,belt,243.2,0.395,81.0,294.4,0.3438,64.6,,False,False,,0,0.9000000000000057,0.9000000000000057,,Vietnam,1.28,1.6171874999999998
65,2016,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,,,,,True,False,,75,,,,Netherlands,3.65,0.9561643835616439
65,2017,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,,,,,False,False,,0,,,,Netherlands,3.65,0.9561643835616439
65,2018,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,,,,,False,False,,0,,,,Netherlands,3.65,0.9561643835616439
65,2019,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,276.9,0.4366,74.4,,False,False,,0,,,,Netherlands,3.65,0.9561643835616439
65,2020,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,343.9,0.446,65.1,,False,False,,0,,,,Netherlands,3.65,0.9561643835616439
65,2021,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,316.6,0.4104,58.9,,False,False,,0,,,,Netherlands,3.65,0.9561643835616439
65,2022,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,379.2,0.437,61.0,,False,False,,0,,,,Netherlands,3.65,0.9561643835616439
65,2023,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,304.3,0.4622,61.5,,False,False,,0,,,,Netherlands,3.65,0.9561643835616439
65,2024,75,5.8848,54.0341,-27.3,0.7518,1.76,3.49,1.856,rule_grid,,,,336.2,0.3971,66.5,,False,False,,0,,,,Netherlands,3.65,0.9561643835616439
66,2020,3,121.4552,30.4982,89.7,1.0,12.22,2.74,41.536,belt,,,,,,,,True,False,,3,,,,China,4.08,0.6715686274509804
66,2021,74,121.4796,30.462,99.2,0.8598,2.83,2.19,1.183,belt,,,,,,,,False,True,146.01872390399967,71,,,,China,4.08,0.5367647058823529
66,2022,74,121.4796,30.462,99.2,0.8598,2.83,2.19,1.183,belt,,,,,,,,False,False,,0,,,,China,4.08,0.5367647058823529
66,2023,74,121.4796,30.462,99.2,0.8598,2.83,2.19,1.183,belt,,,,323.4,0.3003,25.7,,False,False,,0,,,,China,4.08,0.5367647058823529
66,2024,74,121.4796,30.462,99.2,0.8598,2.83,2.19,1.183,belt,,,,383.7,0.2811,36.0,,False,False,,0,,,,China,4.08,0.5367647058823529
67,2014,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,,,,,True,False,,73,,,,United Kingdom,3.57,0.876750700280112
67,2015,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2016,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2017,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2018,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,339.4,0.5125,68.0,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2019,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,324.1,0.5003,80.1,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2020,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,407.4,0.535,74.9,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2021,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,357.5,0.4835,69.1,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2022,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,399.4,0.5035,66.8,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2023,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,346.4,0.5255,71.2,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
67,2024,73,0.2928,53.6443,39.1,0.6281,1.36,3.13,2.05,rule_grid,,,,396.8,0.4707,76.4,,False,False,,0,,,,United Kingdom,3.57,0.876750700280112
68,2014,37,6.8441,55.2024,112.0,0.9606,5.59,5.25,2.014,belt,,,,,,,,True,False,,37,,,,Denmark,3.335,1.5742128935532234
68,2015,37,6.8441,55.2024,112.0,0.9606,5.59,5.25,2.014,belt,,,,,,,,False,False,,0,,,,Denmark,3.335,1.5742128935532234
68,2016,71,6.8517,55.2028,106.8,0.9523,4.86,5.13,1.901,belt,,,,,,,,False,True,86.98721249577028,34,,,,Denmark,3.335,1.538230884557721
68,2017,72,6.8522,55.2017,106.9,0.9534,4.81,5.11,1.906,belt,,,,,,,,False,True,155.55604521961482,1,,,,Denmark,3.335,1.532233883058471
68,2018,72,6.8522,55.2017,106.9,0.9534,4.81,5.11,1.906,belt,,,,,,,,False,False,,0,,,,Denmark,3.335,1.532233883058471
68,2019,72,6.8522,55.2017,106.9,0.9534,4.81,5.11,1.906,belt,,,,370.6,0.5046,85.8,,False,False,,0,,,,Denmark,3.335,1.532233883058471
68,2020,72,6.8522,55.2017,106.9,0.9534,4.81,5.11,1.906,belt,,,,470.8,0.5375,78.4,,False,False,,0,,,,Denmark,3.335,1.532233883058471
68,2021,72,6.8522,55.2017,106.9,0.9534,4.81,5.11,1.906,belt,,,,407.3,0.4822,72.0,,False,False,,0,,,,Denmark,3.335,1.532233883058471
68,2022,72,6.8522,55.2017,106.9,0.9534,4.81,5.11,1.906,belt,,,,453.5,0.5018,67.1,,False,False,,0,,,,Denmark,3.335,1.532233883058471
68,2023,72,6.8522,55.2017,106.9,0.9534,4.81,5.11,1.906,belt,,,,396.6,0.5184,75.6,,False,False,,0,,,,Denmark,3.335,1.532233883058471
68,2024,72,6.8522,55.2017,106.9,0.9534,4.81,5.11,1.906,belt,,,,467.6,0.4687,82.3,,False,False,,0,,,,Denmark,3.335,1.532233883058471
69,2023,43,0.2256,49.8863,48.6,0.6808,1.55,5.68,1.986,rule_grid,281.2,0.5588,88.7,261.6,0.5492,96.1,0.46,True,False,,43,40.1,40.1,,France,2.63,2.159695817490494
69,2024,71,0.2344,49.896,56.9,0.8118,2.0,5.57,2.153,rule_grid,281.2,0.5588,88.7,316.2,0.527,97.7,0.46,False,True,42.214833577879006,28,31.800000000000004,31.800000000000004,46.485166422121,France,2.63,2.11787072243346
70,2022,70,121.2355,36.427,83.3,0.8327,1.97,3.28,1.405,cluster,334.4,0.5669,88.8,340.6,0.5497,77.4,2.16,True,False,,70,5.5,5.5,,China,4.08,0.8039215686274509
70,2023,70,121.2355,36.427,83.3,0.8327,1.97,3.28,1.405,cluster,334.4,0.5669,88.8,325.2,0.5505,91.2,2.16,False,False,,0,5.5,5.5,,China,4.08,0.8039215686274509
70,2024,70,121.2355,36.427,83.3,0.8327,1.97,3.28,1.405,cluster,334.4,0.5669,88.8,390.8,0.5348,95.9,2.16,False,False,,0,5.5,5.5,,China,4.08,0.8039215686274509
71,2016,3,120.8155,24.6957,43.4,0.936,4.27,5.01,5.494,belt,,,,,,,,True,False,,3,,,,Taiwan,5.01,1.0
71,2017,3,120.8155,24.6957,43.4,0.936,4.27,5.01,5.494,belt,,,,,,,,False,False,,0,,,,Taiwan,5.01,1.0
71,2018,3,120.8155,24.6957,43.4,0.936,4.27,5.01,5.494,belt,,,,,,,,False,False,,0,,,,Taiwan,5.01,1.0
71,2019,22,120.8145,24.7078,54.9,0.8177,1.9,2.69,1.631,cluster,,,,,,,,False,True,355.2755483028067,19,,,,Taiwan,5.01,0.5369261477045908
71,2020,22,120.8145,24.7078,54.9,0.8177,1.9,2.69,1.631,cluster,,,,432.5,0.611,92.3,,False,False,,0,,,,Taiwan,5.01,0.5369261477045908
71,2021,22,120.8145,24.7078,54.9,0.8177,1.9,2.69,1.631,cluster,,,,360.6,0.5457,84.9,,False,False,,0,,,,Taiwan,5.01,0.5369261477045908
71,2022,66,120.7762,24.7067,50.5,0.8578,2.56,4.17,1.432,belt,,,,368.8,0.5514,77.6,,False,True,268.35488154826623,44,,,,Taiwan,5.01,0.8323353293413174
71,2023,69,120.7773,24.7084,51.1,0.8611,2.58,4.1,1.44,belt,,,,353.8,0.5565,92.8,,False,True,32.905242922848856,3,,,,Taiwan,5.01,0.8183632734530938
71,2024,69,120.7773,24.7084,51.1,0.8611,2.58,4.1,1.44,belt,,,,424.2,0.5362,97.0,,False,False,,0,,,,Taiwan,5.01,0.8183632734530938
72,2018,3,110.5923,20.5875,101.3,0.9155,3.63,6.56,5.214,belt,,,,,,,,True,False,,3,,,,China,4.08,1.6078431372549018
72,2019,36,110.6142,20.5759,95.6,0.8772,2.41,3.06,1.479,belt,,,,,,,,False,True,117.90929028386142,33,,,,China,4.08,0.75
72,2020,36,110.6142,20.5759,95.6,0.8772,2.41,3.06,1.479,belt,,,,,,,,False,False,,0,,,,China,4.08,0.75
72,2021,68,110.6321,20.5798,81.8,0.7387,1.72,3.12,1.428,cluster,,,,,,,,False,True,77.7086512371377,32,,,,China,4.08,0.7647058823529412
72,2022,68,110.6321,20.5798,81.8,0.7387,1.72,3.12,1.428,cluster,,,,,,,,False,False,,0,,,,China,4.08,0.7647058823529412
72,2023,68,110.6321,20.5798,81.8,0.7387,1.72,3.12,1.428,cluster,,,,,,,,False,False,,0,,,,China,4.08,0.7647058823529412
72,2024,68,110.6321,20.5798,81.8,0.7387,1.72,3.12,1.428,cluster,,,,347.3,0.421,87.4,,False,False,,0,,,,China,4.08,0.7647058823529412
73,2017,67,1.3778,53.2671,-38.0,0.7441,1.9,5.09,2.011,rule_grid,,,,,,,,True,False,,67,,,,United Kingdom,3.57,1.4257703081232493
73,2018,67,1.3778,53.2671,-38.0,0.7441,1.9,5.09,2.011,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.4257703081232493
73,2019,67,1.3778,53.2671,-38.0,0.7441,1.9,5.09,2.011,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.4257703081232493
73,2020,67,1.3778,53.2671,-38.0,0.7441,1.9,5.09,2.011,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.4257703081232493
73,2021,67,1.3778,53.2671,-38.0,0.7441,1.9,5.09,2.011,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.4257703081232493
73,2022,67,1.3778,53.2671,-38.0,0.7441,1.9,5.09,2.011,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.4257703081232493
73,2023,67,1.3778,53.2671,-38.0,0.7441,1.9,5.09,2.011,rule_grid,,,,,,,,False,False,,0,,,,United Kingdom,3.57,1.4257703081232493
73,2024,67,1.3778,53.2671,-38.0,0.7441,1.9,5.09,2.011,rule_grid,,,,313.6,0.4287,83.7,,False,False,,0,,,,United Kingdom,3.57,1.4257703081232493
74,2017,10,122.1895,29.5822,32.0,0.848,1.96,3.01,1.949,rule_grid,,,,,,,,True,False,,10,,,,China,4.08,0.7377450980392156
74,2018,52,122.2196,29.5794,8.4,0.8861,4.22,1.88,1.104,belt,,,,,,,,False,True,95.31454566994506,42,,,,China,4.08,0.46078431372549017
74,2019,62,122.2286,29.5814,10.7,0.907,4.38,1.74,1.088,belt,,,,,,,,False,True,77.4711922908557,10,,,,China,4.08,0.4264705882352941
74,2020,62,122.2286,29.5814,10.7,0.907,4.38,1.74,1.088,belt,,,,,,,,False,False,,0,,,,China,4.08,0.4264705882352941
74,2021,62,122.2286,29.5814,10.7,0.907,4.38,1.74,1.088,belt,,,,,,,,False,False,,0,,,,China,4.08,0.4264705882352941
74,2022,62,122.2286,29.5814,10.7,0.907,4.38,1.74,1.088,belt,,,,,,,,False,False,,0,,,,China,4.08,0.4264705882352941
74,2023,62,122.2286,29.5814,10.7,0.907,4.38,1.74,1.088,belt,,,,,,,,False,False,,0,,,,China,4.08,0.4264705882352941
74,2024,62,122.2286,29.5814,10.7,0.907,4.38,1.74,1.088,belt,,,,275.0,0.4533,87.8,,False,False,,0,,,,China,4.08,0.4264705882352941
75,2023,62,-2.542,48.857,122.6,0.8188,2.05,5.87,1.89,rule_grid,157.5,0.2471,103.5,168.6,0.208,111.7,2.1,True,False,,62,19.099999999999994,19.099999999999994,,France,2.63,2.231939163498099
75,2024,62,-2.542,48.857,122.6,0.8188,2.05,5.87,1.89,rule_grid,157.5,0.2471,103.5,192.4,0.263,101.9,2.1,False,False,,0,19.099999999999994,19.099999999999994,,France,2.63,2.231939163498099
76,2022,61,118.5609,38.3074,-23.8,0.8425,2.32,2.98,0.806,multi_cluster,,,,178.0,0.2051,93.5,,True,False,,61,,,,China,4.08,0.7303921568627451
76,2023,61,118.5609,38.3074,-23.8,0.8425,2.32,2.98,0.806,multi_cluster,,,,208.6,0.1686,95.5,,False,False,,0,,,,China,4.08,0.7303921568627451
76,2024,61,118.5609,38.3074,-23.8,0.8425,2.32,2.98,0.806,multi_cluster,,,,230.4,0.2229,92.2,,False,False,,0,,,,China,4.08,0.7303921568627451
77,2024,60,109.4278,20.1438,-22.4,0.764,1.82,3.34,1.295,cluster,180.4,0.1805,88.5,212.7,0.2122,87.1,0.61,True,False,,60,110.9,69.1,,China,4.08,0.8186274509803921
78,2020,24,123.1993,39.4678,0.6,0.5734,1.01,4.22,1.477,cluster,,,,216.5,0.2103,84.7,,True,False,,24,,,,China,4.08,1.034313725490196
78,2021,59,123.2029,39.4763,82.6,0.701,1.35,3.21,1.434,cluster,,,,214.9,0.1728,84.8,,False,True,22.954086537649516,35,,,,China,4.08,0.7867647058823529
78,2022,60,123.2027,39.4769,83.6,0.7072,1.33,3.2,1.441,cluster,,,,200.1,0.1976,83.1,,False,True,341.5650511764673,1,,,,China,4.08,0.7843137254901961
78,2023,60,123.2027,39.4769,83.6,0.7072,1.33,3.2,1.441,cluster,,,,241.8,0.1568,83.3,,False,False,,0,,,,China,4.08,0.7843137254901961
78,2024,60,123.2027,39.4769,83.6,0.7072,1.33,3.2,1.441,cluster,,,,252.1,0.2122,82.8,,False,False,,0,,,,China,4.08,0.7843137254901961
79,2023,41,120.3264,37.8518,24.7,0.846,2.18,3.75,1.344,cluster,251.8,0.165,78.8,296.9,0.1322,77.4,,True,False,,41,54.099999999999994,54.099999999999994,,China,4.08,0.9191176470588235
79,2024,60,120.3113,37.8351,41.5,0.8479,2.53,3.84,1.357,cluster,251.8,0.165,78.8,299.1,0.1914,78.0,,False,True,222.11962244715946,19,37.3,37.3,143.31962244715947,China,4.08,0.9411764705882353
80,2017,40,-3.8524,54.128,16.2,0.8302,2.37,5.85,1.998,rule_grid,159.9,0.203,93.6,152.0,0.1468,81.3,,True,False,,40,77.39999999999999,77.39999999999999,,United Kingdom,3.57,1.638655462184874
80,2018,60,-3.8162,54.1164,-16.7,0.8601,2.37,5.67,1.685,belt,159.9,0.203,93.6,165.2,0.2483,97.1,,False,True,107.76764046708888,20,110.3,69.7,14.167640467088887,United Kingdom,3.57,1.5882352941176472
80,2019,60,-3.8162,54.1164,-16.7,0.8601,2.37,5.67,1.685,belt,159.9,0.203,93.6,179.3,0.2492,98.1,,False,False,,0,110.3,69.7,,United Kingdom,3.57,1.5882352941176472
80,2020,60,-3.8162,54.1164,-16.7,0.8601,2.37,5.67,1.685,belt,159.9,0.203,93.6,154.6,0.2037,90.3,,False,False,,0,110.3,69.7,,United Kingdom,3.57,1.5882352941176472
80,2021,60,-3.8162,54.1164,-16.7,0.8601,2.37,5.67,1.685,belt,159.9,0.203,93.6,146.4,0.1511,91.6,,False,False,,0,110.3,69.7,,United Kingdom,3.57,1.5882352941176472
80,2022,60,-3.8162,54.1164,-16.7,0.8601,2.37,5.67,1.685,belt,159.9,0.203,93.6,142.3,0.1644,87.2,,False,False,,0,110.3,69.7,,United Kingdom,3.57,1.5882352941176472
80,2023,60,-3.8162,54.1164,-16.7,0.8601,2.37,5.67,1.685,belt,159.9,0.203,93.6,162.7,0.1386,89.5,,False,False,,0,110.3,69.7,,United Kingdom,3.57,1.5882352941176472
80,2024,60,-3.8162,54.1164,-16.7,0.8601,2.37,5.67,1.685,belt,159.9,0.203,93.6,176.1,0.196,87.0,,False,False,,0,110.3,69.7,,United Kingdom,3.57,1.5882352941176472
81,2017,6,119.4523,25.3822,101.4,0.9481,4.06,2.47,2.378,belt,,,,,,,,True,False,,6,,,,China,4.08,0.6053921568627452
81,2018,14,119.4551,25.3845,50.0,0.6213,1.14,2.59,1.75,cluster,,,,,,,,False,True,50.59933933661978,8,,,,China,4.08,0.6348039215686274
81,2019,21,119.4305,25.3898,-19.7,0.8752,2.2,3.25,1.04,belt,,,,212.5,0.2456,90.8,,False,True,282.15836602064206,7,,,,China,4.08,0.7965686274509803
81,2020,52,119.402,25.404,-30.0,0.8701,2.48,2.5,1.154,belt,,,,186.4,0.2019,86.4,,False,True,296.4845796295541,31,,,,China,4.08,0.6127450980392157
81,2021,59,119.3996,25.4058,-30.4,0.8513,2.48,2.44,1.187,belt,,,,175.5,0.1467,84.6,,False,True,306.8698976458983,7,,,,China,4.08,0.5980392156862745
81,2022,59,119.3996,25.4058,-30.4,0.8513,2.48,2.44,1.187,belt,,,,171.1,0.1523,82.6,,False,False,,0,,,,China,4.08,0.5980392156862745
81,2023,59,119.3996,25.4058,-30.4,0.8513,2.48,2.44,1.187,belt,,,,195.6,0.1294,82.5,,False,False,,0,,,,China,4.08,0.5980392156862745
