farm_id,year,n_turb,Sx_D,Sy_D,Nrow,Ncol,phi_stagger,gamma_skew,psi4,psi6,fft_spacing_m,fft_angle_deg,fft_peak_magnitude,nn_mean_m,nn_std_m,nn_cov,rdf_peak1_m,rdf_peak2_m
10,2024,246,46.13,51.77,8.0,7.0,1.0,,0.13665701096927252,0.3242822121215977,376.65147071386906,-38.884496433714595,117.9177062873726,1201.9699366001266,47.779699402496206,0.03975116011440778,1100.0,2300.0
11,2014,208,12.26,20.73,4.0,9.0,0.041,,0.33142184148491843,0.28890786388859213,1232.9924047901795,99.46232220802563,103.13500559214133,740.3604941440898,97.84431295013142,0.1321576633599913,2500.0,3100.0
11,2015,208,12.26,20.73,4.0,9.0,0.041,,0.33142184148491843,0.28890786388859213,1232.9924047901795,99.46232220802563,103.13500559214133,740.3604941440898,97.84431295013142,0.1321576633599913,2500.0,3100.0
11,2016,208,12.26,20.73,4.0,9.0,0.041,,0.33142184148491843,0.28890786388859213,1232.9924047901795,99.46232220802563,103.13500559214133,740.3604941440898,97.84431295013142,0.1321576633599913,2500.0,3100.0
11,2017,208,12.26,20.73,4.0,9.0,0.041,,0.33142184148491843,0.28890786388859213,1232.9924047901795,99.46232220802563,103.13500559214133,740.3604941440898,97.84431295013142,0.1321576633599913,2500.0,3100.0
11,2018,208,12.26,20.73,4.0,9.0,0.041,,0.33142184148491843,0.28890786388859213,1232.9924047901795,99.46232220802563,103.13500559214133,740.3604941440898,97.84431295013142,0.1321576633599913,2500.0,3100.0
11,2019,208,12.26,20.73,4.0,9.0,0.041,,0.33142184148491843,0.28890786388859213,1232.9924047901795,99.46232220802563,103.13500559214133,740.3604941440898,97.84431295013142,0.1321576633599913,2500.0,3100.0
11,2020,208,12.26,20.73,4.0,9.0,0.041,,0.33142184148491843,0.28890786388859213,1232.9924047901795,99.46232220802563,103.13500559214133,740.3604941440898,97.84431295013142,0.1321576633599913,2500.0,3100.0
11,2021,208,12.26,20.73,4.0,9.0,0.041,,0.33142184148491843,0.28890786388859213,1232.9924047901795,99.46232220802563,103.13500559214133,740.3604941440898,97.84431295013142,0.1321576633599913,2500.0,3100.0
11,2022,246,20.73,28.25,6.0,12.0,0.033,,0.32141717035198136,0.2852599578343291,428.39660848315486,-1.6365770416167182,117.83516641837475,734.5116230365893,92.04548240411611,0.12531521560351253,2500.0,3100.0
11,2023,246,20.73,28.25,6.0,12.0,0.033,,0.32141717035198136,0.2852599578343291,428.39660848315486,-1.6365770416167182,117.83516641837475,734.5116230365893,92.04548240411611,0.12531521560351253,2500.0,3100.0
11,2024,246,20.73,28.25,6.0,12.0,0.033,,0.32141717035198136,0.2852599578343291,428.39660848315486,-1.6365770416167182,117.83516641837475,734.5116230365893,92.04548240411611,0.12531521560351253,2500.0,3100.0
12,2021,53,12.26,23.55,5.0,3.0,0.007,,0.8916689712479061,0.6277113524204455,373.48578353421954,-108.8860873697093,41.914316254847904,715.2180124586446,144.72386476179477,0.20234930082967256,500.0,2100.0
12,2022,239,31.08,41.42,8.0,6.0,0.981,,0.7972398525136719,0.47974062238759824,631.0547428675069,-104.62087398863166,145.24838160332172,775.2017424155149,150.24910258215854,0.19381935612526488,2100.0,4300.0
12,2023,244,31.08,41.42,8.0,6.0,0.981,,0.8102339119695176,0.4810597118558166,631.0547428675069,-104.62087398863166,152.90604719850216,770.1188421793032,147.1648088803278,0.19109363493026196,2100.0,4300.0
12,2024,244,31.08,41.42,8.0,6.0,0.981,,0.8102339119695176,0.4810597118558166,631.0547428675069,-104.62087398863166,152.90604719850216,770.1188421793032,147.1648088803278,0.19109363493026196,2100.0,4300.0
13,2014,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2015,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2016,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2017,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2018,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2019,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2020,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2021,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2022,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2023,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
13,2024,215,9.44,13.2,5.0,5.0,0.02,,0.08489930191141261,0.46591928083836204,624.4581706827199,-177.6140559696112,149.6429795275681,670.8041829834209,126.25636095835922,0.1882164186824692,700.0,1300.0
14,2017,3,,,,,,,0.8345149410931593,0.33400798289148187,,,,4704.812598286114,1974.6136098848729,0.41970079968842805,1900.0,5900.0
14,2018,37,6.62,13.2,2.0,3.0,0.038,,0.21526443476583515,0.24205167705874062,189.73665961010275,-87.82525588538995,19.879267106034046,915.6760491677817,148.28805980003546,0.16194380090514332,700.0,1300.0
14,2019,66,13.2,16.03,3.0,5.0,0.031,,0.37600179979337905,0.31057400887875686,519.7191965064278,-104.03624346792648,30.245916393537073,863.9345546881697,116.99472389822063,0.13542081777299547,1300.0,1900.0
14,2020,73,13.2,16.03,3.0,5.0,0.031,,0.3677782520426446,0.3267952076327132,549.5574790854838,-81.57303097851933,33.005132954061395,873.2820023928144,121.11259318889886,0.1386866932526347,1300.0,1900.0
14,2021,142,,,,,,,0.2956673294149119,0.13472151589763495,197.35133805428282,-179.24615166692922,55.34946307863474,884.8823555357187,142.3110141381669,0.1608247845014494,2300.0,3900.0
14,2022,142,,,,,,,0.2956673294149119,0.13472151589763495,197.35133805428282,-179.24615166692922,55.34946307863474,884.8823555357187,142.3110141381669,0.1608247845014494,2300.0,3900.0
14,2023,142,,,,,,,0.2956673294149119,0.13472151589763495,197.35133805428282,-179.24615166692922,55.34946307863474,884.8823555357187,142.3110141381669,0.1608247845014494,2300.0,3900.0
14,2024,181,,,,,,,0.38095762038306,0.24117747760166222,651.5583641446041,-177.51044707800085,66.71830503674495,905.6330697509884,150.80728329929067,0.16652139628774426,4100.0,4500.0
15,2014,44,8.5,12.26,2.0,3.0,0.304,,0.37808449046060194,0.30432170377401,727.6068751089989,-157.16634582208246,41.11559043223812,695.2813143189754,97.13998990714593,0.13971321809833775,500.0,900.0
15,2015,44,8.5,12.26,2.0,3.0,0.304,,0.37808449046060194,0.30432170377401,727.6068751089989,-157.16634582208246,41.11559043223812,695.2813143189754,97.13998990714593,0.13971321809833775,500.0,900.0
15,2016,44,8.5,12.26,2.0,3.0,0.304,,0.37808449046060194,0.30432170377401,727.6068751089989,-157.16634582208246,41.11559043223812,695.2813143189754,97.13998990714593,0.13971321809833775,500.0,900.0
15,2017,44,8.5,12.26,2.0,3.0,0.304,,0.37808449046060194,0.30432170377401,727.6068751089989,-157.16634582208246,41.11559043223812,695.2813143189754,97.13998990714593,0.13971321809833775,500.0,900.0
15,2018,44,8.5,12.26,2.0,3.0,0.304,,0.37808449046060194,0.30432170377401,727.6068751089989,-157.16634582208246,41.11559043223812,695.2813143189754,97.13998990714593,0.13971321809833775,500.0,900.0
15,2019,44,8.5,12.26,2.0,3.0,0.304,,0.37808449046060194,0.30432170377401,727.6068751089989,-157.16634582208246,41.11559043223812,695.2813143189754,97.13998990714593,0.13971321809833775,500.0,900.0
15,2020,44,8.5,12.26,2.0,3.0,0.304,,0.37808449046060194,0.30432170377401,727.6068751089989,-157.16634582208246,41.11559043223812,695.2813143189754,97.13998990714593,0.13971321809833775,500.0,900.0
15,2021,44,8.5,12.26,2.0,3.0,0.304,,0.37808449046060194,0.30432170377401,727.6068751089989,-157.16634582208246,41.11559043223812,695.2813143189754,97.13998990714593,0.13971321809833775,500.0,900.0
15,2022,133,,,,,,,0.1118553765639895,0.09060460344455311,523.503609569832,-150.75117366345305,47.468082179445524,934.2835440546442,169.28213305823712,0.18118924831275438,1700.0,2500.0
15,2023,182,,,,,,,0.05638079092438814,0.0807214167965619,424.43387623071953,-154.88516511385544,55.251296646622144,1008.9349075887643,177.2802112382751,0.17571025633551912,3300.0,4100.0
15,2024,182,,,,,,,0.05638079092438814,0.0807214167965619,424.43387623071953,-154.88516511385544,55.251296646622144,1008.9349075887643,177.2802112382751,0.17571025633551912,3300.0,4100.0
16,2014,80,4.74,18.85,2.0,1.0,0.037,,0.20001650296164855,0.1385768297334102,3638.0343755449944,-104.03624346792648,79.53580499768262,932.152945868134,56.96904862989344,0.0611155592892934,900.0,1700.0
